mid,dcateCd,scateCd,mcateCd,lcateCd,userOrderCnt,userFirstLastOrderPeriod,orderMeanPeriod,userRecentlyOrderPeriod,alpha,beta,lambda,prob,rcp,score
10120366,241030206,241030200,241030000,241000000,3,55,55.0,55,0.6525162337774136,0.5798593159089274,0.12813646840128728,0.12026668484671843,0.23039438167355422,0.027708768491187905
10120366,242020104,242020100,242020000,242000000,10,65,9.285714285714286,2,0.7771576436767346,0.5407177867779358,0.18522985246417933,0.16908672556267446,0.6047625551176493,0.10225732018775975
10120366,241020104,241020100,241020000,241000000,2,29,29.0,29,0.6928277498472041,1.031348598859254,0.18911927441773624,0.17231222117089096,0.3942974150249516,0.06794226338489004
10120376,240010201,240010200,240010000,240000000,4,14,4.666666666666667,5,0.7222158833317774,0.7277820376648566,0.4582483984731898,0.3676096281069029,0.19935531038149673,0.07328493151047821
10120391,240010104,240010100,240010000,240000000,4,5,5.0,5,0.8266577461435245,0.7546318572584124,0.9517799668652795,0.613946750463711,0.2553487486637281,0.15677053447707073
10120391,240010103,240010100,240010000,240000000,4,21,10.5,15,0.7707654795503729,0.7327693841423635,0.26745011825798837,0.23467149441022916,0.26796687149345444,0.06288418618580278
10120408,240040102,240040100,240040000,240000000,2,44,44.0,44,0.9964562311779472,1.7279730858042395,0.1599975713364112,0.14785414146068288,0.4768796724644014,0.07050863455227571
10120413,237060403,237060400,237060000,237000000,2,5,5.0,5,0.6519690555991308,0.7318209936973314,0.6484191907395604,0.4771283158116444,0.2914679323240067,0.13906760366285567
10120414,231010602,231010600,231010000,231000000,4,21,21.0,21,0.8488866391932014,0.30919999409849275,0.429201986327424,0.34897158293935626,0.11071742547353278,0.03863723522646894
10120415,241010108,241010100,241010000,241000000,3,57,28.5,7,0.794288341833313,1.0725558423685928,0.07962223350719168,0.076534865312617,0.3912656826246545,0.02994546632112708
10120424,241010303,241010300,241010000,241000000,2,68,68.0,68,1.2218026524348036,1.3088909261642994,0.13675884795469867,0.12781947110796577,0.5069120442370831,0.06479322939264172
10120424,244030902,244030900,244030000,244000000,2,6,6.0,6,0.7083991588518391,0.5818962984498136,0.6908175088235855,0.49883380623494034,0.2100437734808534,0.10477693500140373
10120424,243030107,243030100,243030000,243000000,2,27,27.0,27,0.7448740439257947,0.5218209573622192,0.23534981637124136,0.2097056566310629,0.537584996459274,0.11273461467749968
10120424,242010104,242010100,242010000,242000000,2,2,2.0,2,0.7515055688403374,0.6573577219151745,1.0998310268606277,0.6670726652775795,0.4525530948246239,0.30188579914427904
10120424,233120309,233120300,233120000,233000000,2,57,57.0,57,0.6306519850224362,0.5143130025475462,0.1058505557064901,0.10044092799878479,0.23301035962287586,0.023403776753852225
10120424,241010301,241010300,241010000,241000000,2,19,19.0,19,0.8233567564304365,0.9991284367565142,0.29866613230669237,0.25819296650097345,0.4067509588289235,0.10502023668715507
10120424,233120310,233120300,233120000,233000000,2,31,31.0,31,0.696010255050905,0.46016140012681656,0.20081370268430088,0.18193517936126724,0.2849215261541986,0.051837248964750116
10120424,242020104,242020100,242020000,242000000,3,57,28.5,1,0.7771576436767346,0.5407177867779358,0.07289460395799632,0.07030118856274348,0.6047625551176493,0.04251552642301241
10120431,243030114,243030100,243030000,243000000,4,10,5.0,9,0.7098280783445775,0.5202009326182219,0.4144276175706197,0.3392816439294035,0.4542332016667028,0.1541129873887952
10120439,235050109,235050100,235050000,235000000,3,29,14.5,1,0.8032299431457812,0.5079071720578983,0.14478312313547034,0.1347900832216996,0.3868568692993802,0.05214446960774962
10120439,234010102,234010100,234010000,234000000,2,5,5.0,5,0.6808434446306385,0.5816493629966442,0.7458380803858206,0.525663398890271,0.26237208564311676,0.13791940231309005
10120439,243020602,243020600,243020000,243000000,2,4,4.0,4,0.715411109723045,0.4887882726032331,0.9442647521333841,0.6110345481891588,0.22290083044070477,0.13620010821932435
1012044,4105652,3100541,2100091,1100017,2,40,40.0,40,0.754876941202031,0.9546876804839541,0.1560346945951876,0.1444704923938317,0.3756533392897029,0.0542708228965705
10120461,240040101,240040100,240040000,240000000,2,46,46.0,46,0.8223175223415438,1.0783981826083164,0.14484403943803176,0.13484278700549313,0.21056632459141011,0.028393350057409044
10120471,242010103,242010100,242010000,242000000,2,3,3.0,3,0.7021561491458297,0.5326806854541858,1.0276913001762114,0.6421678653507901,0.4113286602719511,0.26414204772443917
10120471,240030604,240030600,240030000,240000000,3,14,7.0,13,0.8281251131437423,0.952265835191472,0.2692987591353113,0.2360850050309331,0.3062203119892619,0.0722940238965588
1012049,240040301,240040300,240040000,240000000,3,47,23.5,29,0.8259946392784476,0.9791833961148405,0.1354106770450802,0.12664282971234608,0.1986159948944477,0.02515329161956574
1012049,240010403,240010400,240010000,240000000,9,82,13.666666666666666,10,0.7890753185457517,0.8084050773169108,0.15289183731556108,0.14177745555441612,0.38830327756965405,0.05505265067726573
1012049,240030304,240030300,240030000,240000000,2,2,2.0,2,0.7101094260230109,0.6478728857487654,1.0666638769004428,0.6558452530246379,0.2087236584647885,0.13689042059806733
1012049,237030401,237030400,237030000,237000000,2,68,68.0,68,0.6159112571128821,0.554381036178326,0.08780356444875606,0.08405921761469215,0.2794947970944611,0.023494113971137535
10120490,235050107,235050100,235050000,235000000,2,8,8.0,8,0.7372137069241168,0.4987938694768206,0.6231092875117765,0.46372558868580094,0.23293541475359658,0.10801811233238277
10120490,240030103,240030100,240030000,240000000,3,48,24.0,17,0.8544066526665152,0.6508323214190802,0.1349370457056653,0.12622908241188557,0.4838781328127218,0.061079492704126374
10120490,242020104,242020100,242020000,242000000,5,43,10.75,22,0.7771576436767346,0.5407177867779358,0.15068340640646263,0.13988003597151943,0.6047625551176493,0.08459420796408479
10120495,240040102,240040100,240040000,240000000,2,37,37.0,37,0.9964562311779472,1.7279730858042395,0.1828097616809846,0.16707340477867927,0.4768796724644014,0.07967391054836892
10120495,243030114,243030100,243030000,243000000,2,8,8.0,8,0.7098280783445775,0.5202009326182219,0.598621526656127,0.4504313200322878,0.4542332016667028,0.20460086062922533
10120512,240030201,240030200,240030000,240000000,6,77,19.25,14,0.7911878051267888,0.915028828183179,0.12287194335406301,0.11562309434981732,0.4354349041852609,0.05034633100981609
10120512,240030302,240030300,240030000,240000000,3,70,35.0,16,0.6829556004746614,0.7680159842139627,0.0686272361404146,0.06632534461399808,0.3021368559922233,0.02003933109427412
10120512,240030103,240030100,240030000,240000000,7,67,16.75,18,0.8544066526665152,0.6508323214190802,0.1752846092737673,0.16078186248802495,0.4838781328127218,0.07779882741085731
10120512,243030107,243030100,243030000,243000000,2,56,56.0,56,0.7448740439257947,0.5218209573622192,0.1209352243841416,0.11390864515283394,0.537584996459274,0.06123557860116694
10120512,240040102,240040100,240040000,240000000,5,65,21.666666666666668,18,0.9964562311779472,1.7279730858042395,0.1418372012130661,0.13223748432791194,0.4768796724644014,0.06306136821381106
10120512,240010401,240010400,240010000,240000000,4,81,40.5,57,0.7379483665504614,0.7677516097078596,0.07678069349706348,0.07390707046048339,0.3227670083295587,0.023854764026932124
10120512,240030401,240030400,240030000,240000000,4,59,29.5,17,0.7226273354513035,1.2289366354840021,0.09782010017410063,0.09318797559389336,0.3523199756263665,0.032831985289910944
10120512,240010403,240010400,240010000,240000000,2,47,47.0,47,0.7890753185457517,0.8084050773169108,0.14287302695729512,0.13313586971583968,0.38830327756965405,0.051697094572746995
10120512,237060101,237060100,237060000,237000000,3,59,29.5,23,0.6741540904867935,0.8290312971151381,0.09921284395045117,0.09445005331774914,0.3131399548410502,0.02957608543065475
10120512,240030305,240030300,240030000,240000000,2,32,32.0,32,0.7550407029971373,0.5750589691398509,0.20222627190048015,0.1830899367643486,0.3246061872577936,0.05943212629834573
10120512,237060702,237060700,237060000,237000000,2,2,2.0,2,0.6354572163402408,0.42420270786087994,1.2975763510258798,0.7268068844823272,0.14513780473159602,0.10548715567757568
10120512,240030501,240030500,240030000,240000000,3,70,35.0,38,0.80171065705221,0.8250079642218467,0.10531297741625266,0.09995721456561957,0.3289149211974668,0.03287741935196904
10120512,240030301,240030300,240030000,240000000,4,70,23.333333333333332,5,0.7531250187837378,0.7626456891177389,0.08278076598063018,0.07944705837934807,0.33550209182208424,0.026654654275382522
10120534,240010501,240010500,240010000,240000000,2,28,28.0,28,0.630719259926132,0.5642885766955219,0.20078343650740466,0.1819104192919987,0.139584876348068,0.025391943383298837
10120555,240010202,240010200,240010000,240000000,2,53,53.0,53,0.736655842438417,1.1890468916165777,0.11670258451900577,0.11015019108001789,0.2927322886280895,0.032244517527675
10120555,237040103,237040100,237040000,237000000,3,40,20.0,14,0.7491664579645008,0.7018925808091789,0.14485494126498832,0.13485221874830777,0.35157353747277775,0.04741047158139541
10120560,240030103,240030100,240030000,240000000,2,44,44.0,44,0.8544066526665152,0.6508323214190802,0.1643643448179718,0.1515671565500606,0.4838781328127218,0.07334003270717682
1012057,241030206,241030200,241030000,241000000,2,8,8.0,8,0.6525162337774136,0.5798593159089274,0.5446227176373096,0.4199394113090441,0.23039438167355422,0.09675168100890358
1012058,240030103,240030100,240030000,240000000,3,13,13.0,13,0.8544066526665152,0.6508323214190802,0.5115593217208785,0.40044005731861465,0.4838781328127218,0.19376418723875055
1012061,240030103,240030100,240030000,240000000,23,97,4.619047619047619,10,0.8544066526665152,0.6508323214190802,0.25802557002875187,0.22742452292280102,0.4838781328127218,0.11004575350770901
1012061,240030505,240030500,240030000,240000000,2,16,16.0,16,0.8022164216106956,0.5766182529685371,0.38008536486316896,0.3161969660316353,0.23904595695171613,0.07558560633026153
1012061,233120309,233120300,233120000,233000000,2,14,14.0,14,0.6306519850224362,0.5143130025475462,0.3644599020918412,0.30542831369422274,0.23301035962287586,0.07116796121289938
1012061,240010303,240010300,240010000,240000000,4,43,21.5,24,0.7045934949030869,0.5929229579445945,0.1712766166102225,0.15741153273304576,0.1673482227115445,0.02634254023717532
1012061,240030501,240030500,240030000,240000000,2,23,23.0,23,0.80171065705221,0.8250079642218467,0.2645337915456076,0.23243628873481648,0.3289149211974668,0.0764517635926438
10120610,242020102,242020100,242020000,242000000,2,25,25.0,25,0.7229826987143427,0.5901937991982658,0.24238070987606095,0.21524264420242134,0.44290026963329304,0.09533102515383537
10120610,241010204,241010200,241010000,241000000,4,47,47.0,47,0.7022700582101804,0.6958910502404368,0.17188505350320063,0.15792403871254534,0.33127960098914455,0.05231701253128624
10120610,243010111,243010100,243010000,243000000,2,11,11.0,11,0.6787651299465965,0.3818735827387551,0.493768674551035,0.38967805023862967,0.35422905767358104,0.13803528853210817
10120620,243030107,243030100,243030000,243000000,2,33,33.0,33,0.7448740439257947,0.5218209573622192,0.19682340224664074,0.17866433346052535,0.537584996459274,0.09604726507077507
10120622,4102727,3100492,2100080,1100014,2,2,2.0,2,0.6761232880200044,0.25652769019428906,1.773816149372511,0.8303157885998873,0.04668345927791771,0.03876201330491497
10120622,240010403,240010400,240010000,240000000,3,65,32.5,49,0.7890753185457517,0.8084050773169108,0.08222673142446223,0.07893689892897549,0.38830327756965405,0.030651456575305696
10120642,231060402,231060400,231060000,231000000,3,25,25.0,25,0.941615800859854,0.4104826737928837,0.3441029056274405,0.29114402097314407,0.26867018054821706,0.0782217166803885
10120642,4100006,3100000,2100000,1100000,2,37,37.0,37,0.6658346439421805,0.3457403223884121,0.16897036305457394,0.155466067578794,0.14150943396226415,0.021999915223414244
10120642,241010102,241010100,241010000,241000000,2,13,13.0,13,0.8926861524506365,1.241081891186021,0.3803469838011359,0.31637583845593353,0.5468431439328553,0.17300795816563583
10120642,240010101,240010100,240010000,240000000,5,59,59.0,59,0.7594431454938992,0.6747256820522415,0.16188957054469333,0.14946487651516582,0.3735712840113202,0.05583578583436392
10120642,237060101,237060100,237060000,237000000,3,49,24.5,42,0.6741540904867935,0.8290312971151381,0.08595547812765815,0.08236491485718522,0.3131399548410502,0.025791745718865926
10120642,4102209,3100403,2100067,1100012,3,6,6.0,6,0.5972595375676936,0.4555056588865754,0.7814970676553301,0.5422797400711317,0.12290271260310967,0.0666476510444513
10120642,243020602,243020600,243020000,243000000,4,83,41.5,26,0.715411109723045,0.4887882726032331,0.07671402932384103,0.0738453311831323,0.22290083044070477,0.01646018564488906
10120642,242020104,242020100,242020000,242000000,2,13,13.0,13,0.7771576436767346,0.5407177867779358,0.4432584237477186,0.35805870722407507,0.6047625551176493,0.21654049866295397
10120646,243030103,243030100,243030000,243000000,2,26,26.0,26,0.7308985328210879,0.5474922006577511,0.23854195099437964,0.21222436040749515,0.3922096172517758,0.0832364351669266
10120648,237060403,237060400,237060000,237000000,2,8,8.0,8,0.6519690555991308,0.7318209936973314,0.5001836438103514,0.3935807156617991,0.2914679323240067,0.11471615739654738
10120648,241010102,241010100,241010000,241000000,5,73,36.5,9,0.8926861524506365,1.241081891186021,0.08229572594388818,0.0790004450428029,0.5468431439328553,0.04320085173930109
10120648,242020104,242020100,242020000,242000000,3,5,2.5,1,0.7771576436767346,0.5407177867779358,0.7161719095624152,0.5113808413271455,0.6047625551176493,0.3092639842392177
10120651,237060403,237060400,237060000,237000000,2,53,53.0,53,0.6519690555991308,0.7318209936973314,0.11292968300648666,0.10678653400667626,0.2914679323240067,0.031124850266973154
10120651,241020104,241020100,241020000,241000000,2,25,25.0,25,0.6928277498472041,1.031348598859254,0.21259817700457975,0.19151906181180856,0.3942974150249516,0.07551547100040003
10120655,237050403,237050400,237050000,237000000,2,33,33.0,33,0.6988755978480413,0.6213184712447133,0.18453203223590434,0.1685066951168781,0.25780136299675344,0.04344125567520955
10120655,243020301,243020300,243020000,243000000,2,64,64.0,64,0.6740889328861828,0.362075760984392,0.10097948384386303,0.09604842169265615,0.22737852840945624,0.02183934878052705
10120655,233110502,233110500,233110000,233000000,3,68,34.0,62,0.6151523946512635,0.4202412127252637,0.05755451065382292,0.0559295729124496,0.15222946774762072,0.008514129115813947
10120655,231060206,231060200,231060000,231000000,2,1,1.0,1,0.6952739664965962,0.39835714878617934,1.812569008908185,0.8367657525519248,0.2672500535800559,0.22362569220345768
10120655,243030114,243030100,243030000,243000000,2,6,6.0,6,0.7098280783445775,0.5202009326182219,0.722798746006293,0.5146081353895293,0.4542332016667028,0.23375210094171797
10120673,237040103,237040100,237040000,237000000,2,36,36.0,36,0.7491664579645008,0.7018925808091789,0.1770616010277377,0.16227182198322743,0.35157353747277775,0.057050478486796126
10120695,237010101,237010100,237010000,237000000,2,91,91.0,91,0.6439416556379112,0.4390145529297358,0.06917590108193832,0.06683747865635292,0.2177201887043036,0.014551868465581022
10120713,243030107,243030100,243030000,243000000,3,37,18.5,6,0.7448740439257947,0.5218209573622192,0.1251146177451315,0.11760424142390458,0.537584996459274,0.06322227570946536
10120713,234020301,234020300,234020000,234000000,5,60,30.0,44,0.749536896157569,0.4951437167927552,0.11202804975585107,0.10598081987107699,0.2898449215206058,0.03071800241822177
10120713,240010403,240010400,240010000,240000000,2,13,13.0,13,0.7890753185457517,0.8084050773169108,0.40321526030927196,0.3318317462629521,0.38830327756965405,0.1288513546755661
10120713,244030601,244030600,244030000,244000000,7,73,12.166666666666666,1,0.6998812858934434,0.49041858689620865,0.12047807203204773,0.11350347380033343,0.3638438458685905,0.041297540426958115
10120713,237020306,237020300,237020000,237000000,2,13,13.0,13,0.6143834254538887,0.29605962967587895,0.41802743433481254,0.3416558330572219,0.10025380710659898,0.034252297984163106
10120713,240030604,240030600,240030000,240000000,2,16,16.0,16,0.8281251131437423,0.952265835191472,0.34399204357883906,0.2910654313909252,0.3062203119892619,0.08913014720981823
10120713,244030803,244030800,244030000,244000000,2,85,85.0,85,0.6810929260929518,0.4520498403571794,0.07676175878835276,0.07388953499460948,0.19371381086329562,0.014313423406722644
10120713,243030114,243030100,243030000,243000000,3,18,9.0,4,0.7098280783445775,0.5202009326182219,0.2518471023491901,0.2226364139509418,0.4542332016667028,0.10112885111652967
1012072,242010101,242010100,242010000,242000000,3,3,3.0,3,0.7715210123307785,0.6036054783506769,1.1626809637514721,0.6873531386096391,0.18327738487110126,0.12597628572731823
10120723,240030103,240030100,240030000,240000000,2,62,62.0,62,0.8544066526665152,0.6508323214190802,0.11991206507895426,0.11300156857508692,0.4838781328127218,0.0546789880070218
10120723,243030401,243030400,243030000,243000000,2,13,13.0,13,0.7166056772665496,0.573099298225019,0.4124362507525962,0.3379646003959028,0.3701170771273,0.1250864700710275
10120723,4102372,3100437,2100073,1100013,2,3,3.0,3,1.0440203871719786,0.3739781087223578,1.6568879690220208,0.8092683798234429,0.08991354466858789,0.07276418861813089
10120725,243020302,243020300,243020000,243000000,2,55,55.0,55,0.6905704359784983,0.44784253194957924,0.11755405650382146,0.11090755078196513,0.2589591707213878,0.028720527377237893
10120725,243020301,243020300,243020000,243000000,2,33,33.0,33,0.6740889328861828,0.362075760984392,0.18907306409841482,0.1722739725705995,0.22737852840945624,0.03917140236635395
10120725,240030103,240030100,240030000,240000000,3,15,15.0,15,0.8544066526665152,0.6508323214190802,0.459241478927341,0.3682373308933521,0.4838781328127218,0.1781819921046156
10120725,240010101,240010100,240010000,240000000,2,16,16.0,16,0.7594431454938992,0.6747256820522415,0.353041251499078,0.2974517883874286,0.3735712840113202,0.11111944651935521
10120725,244010505,244010500,244010000,244000000,2,33,33.0,33,0.7389703730593581,0.40742737477074564,0.20006678253084553,0.1813239220080991,0.144409030043566,0.026184811700884804
10120725,237040103,237040100,237040000,237000000,4,21,10.5,6,0.7491664579645008,0.7018925808091789,0.2647752849681942,0.23262162794250263,0.35157353747277775,0.08178360862842202
10120725,240030604,240030600,240030000,240000000,2,6,6.0,6,0.8281251131437423,0.952265835191472,0.6155819874066466,0.4596736593409705,0.3062203119892619,0.1407614113766377
10120725,243020602,243020600,243020000,243000000,4,55,27.5,22,0.715411109723045,0.4887882726032331,0.12975627787295008,0.12169053171150013,0.22290083044070477,0.0271249205752643
10120725,235040110,235040100,235040000,235000000,3,23,11.5,17,0.7674052691466661,0.5067417428838337,0.2229683870738277,0.1998598563339733,0.3355236167710527,0.0670577018445177
10120725,240030601,240030600,240030000,240000000,7,38,7.6,1,0.761468855569276,0.6768397110687885,0.2204281326858455,0.19782471302654647,0.39711388375960255,0.0785589400936007
10120725,243020303,243020300,243020000,243000000,5,55,55.0,55,0.7069864672933518,0.5373678663481204,0.1693097106424339,0.15575260951022063,0.2066002392783226,0.03217852639303473
10120725,240030301,240030300,240030000,240000000,2,6,6.0,6,0.7531250187837378,0.7626456891177389,0.6413425424548546,0.47341501343367076,0.33550209182208424,0.15883172730697664
10120726,235050109,235050100,235050000,235000000,2,46,46.0,46,0.8032299431457812,0.5079071720578983,0.15382011368255546,0.14257375361053282,0.3868568692993802,0.05515563596603193
10120726,237060501,237060500,237060000,237000000,2,5,5.0,5,0.6593768999472044,0.5877017176653957,0.7258834935489443,0.5161031397101603,0.12920462601445365,0.06668291315113659
10120726,237040102,237040100,237040000,237000000,2,21,21.0,21,0.9500408853929418,0.48793173449041777,0.35429454048296327,0.29833173279419534,0.1390682427734181,0.04148846984323765
10120726,237060703,237060700,237060000,237000000,2,5,5.0,5,0.6881774317163267,0.6624258548698674,0.7074043243698153,0.5070779960087668,0.29134211663248144,0.1477331766549511
10120726,240010403,240010400,240010000,240000000,4,25,8.333333333333334,16,0.7890753185457517,0.8084050773169108,0.20706845236624186,0.18703600122652142,0.38830327756965405,0.0726266922997801
10120726,244020401,244020400,244020000,244000000,2,32,32.0,32,0.771243419497256,0.36114224649094867,0.21428130365036496,0.19287869308469396,0.16247100752390112,0.03133719559536353
10120726,237040103,237040100,237040000,237000000,3,22,22.0,22,0.7491664579645008,0.7018925808091789,0.3063236806511421,0.2638516960732342,0.35157353747277775,0.09276327415665918
10120726,243020601,243020600,243020000,243000000,2,2,2.0,2,0.678644491747949,0.4047914807185698,1.396597717704952,0.7525626147093173,0.12975730651093506,0.09765049786550761
10120737,240010101,240010100,240010000,240000000,3,26,26.0,26,0.7594431454938992,0.6747256820522415,0.27067930948107527,0.23713890049611086,0.3735712840113202,0.08858828354736484
1012075,235050109,235050100,235050000,235000000,3,29,29.0,29,0.8032299431457812,0.5079071720578983,0.26485998608160216,0.23268662299240572,0.3868568692993802,0.09001641849868725
1012075,243030114,243030100,243030000,243000000,2,59,59.0,59,0.7098280783445775,0.5202009326182219,0.11124904331866542,0.1052841018361057,0.4542332016667028,0.04782353466161748
1012076,235050109,235050100,235050000,235000000,2,2,2.0,2,0.8032299431457812,0.5079071720578983,1.3721204463358374,0.7464312897524334,0.3868568692993802,0.28876207190072495
1012076,237060301,237060300,237060000,237000000,2,52,52.0,52,0.7764024554503992,1.0005563358364795,0.12600553353212715,0.11839003164716488,0.2983170301962452,0.03531776264582171
1012076,243020204,243020200,243020000,243000000,2,1,1.0,1,0.7171366973674111,0.3986750319130677,1.8518770071367205,0.8430576921574042,0.24008106035710375,0.20240218467536236
1012076,240030103,240030100,240030000,240000000,2,6,6.0,6,0.8544066526665152,0.6508323214190802,0.7560608122661964,0.5304877139315003,0.4838781328127218,0.2566914044972637
1012076,237060202,237060200,237060000,237000000,2,50,50.0,50,0.5624687806363856,0.536130164796217,0.11045506814489964,0.10457343753781856,0.19465886752648992,0.02035614692446389
1012076,240040102,240040100,240040000,240000000,6,98,19.6,37,0.9964562311779472,1.7279730858042395,0.08954843811502722,0.08565602504698622,0.4768796724644014,0.04084761716900935
1012076,240010403,240010400,240010000,240000000,5,33,11.0,17,0.7890753185457517,0.8084050773169108,0.20773330293503947,0.18757632116760492,0.38830327756965405,0.07283650030383906
1012076,240040101,240040100,240040000,240000000,2,19,19.0,19,0.8223175223415438,1.0783981826083164,0.29214979106569827,0.2533433149041361,0.21056632459141011,0.05334557067916815
1012076,240040302,240040300,240040000,240000000,2,1,1.0,1,0.676055641763459,0.6381133518349826,1.2315060991604991,0.708147312582676,0.1812793836148554,0.12837250833350386
10120761,244030804,244030800,244030000,244000000,22,12,3.0,4,0.6711427706710763,0.33031775497773835,1.6366866301306855,0.8053761641075586,0.3007747289365251,0.24223679745138932
1012079,240030103,240030100,240030000,240000000,2,4,4.0,4,0.8544066526665152,0.6508323214190802,0.9327967089943626,0.606548199959464,0.4838781328127218,0.2934954104573028
1012079,240040103,240040100,240040000,240000000,4,62,31.0,18,0.7766366061678499,0.924890024598386,0.09988391782580355,0.09505754037265035,0.25464655151819204,0.024206074851696728
10120791,241010101,241010100,241010000,241000000,4,50,16.666666666666668,4,0.8013877250708014,1.1459376233397924,0.11528673726824601,0.10888940734649444,0.44152502886777545,0.048077398722055915
10120791,240040201,240040200,240040000,240000000,3,41,20.5,17,0.8661501095309677,1.2484466631933424,0.1597319398982709,0.14762775466437972,0.35259553355137263,0.05205288692287811
10120791,241010301,241010300,241010000,241000000,5,47,15.666666666666666,8,0.8233567564304365,0.9991284367565142,0.15525641113675806,0.14380438875476453,0.4067509588289235,0.05849257300980774
10120810,239010704,239010700,239010000,239000000,3,49,49.0,49,0.7813260542148922,0.4754512365173813,0.1618494248047534,0.14943073046788402,0.22213431179409843,0.03319369247337283
10120824,237050403,237050400,237050000,237000000,2,19,19.0,19,0.6988755978480413,0.6213184712447133,0.29517587483352964,0.2555993453888592,0.25780136299675344,0.06589385962232584
10120824,240020203,240020200,240020000,240000000,3,30,30.0,30,0.7469367285531568,0.7448010054405959,0.23367549626406517,0.20838134256791663,0.2981987100223908,0.06213904754648665
10120824,241010102,241010100,241010000,241000000,4,51,17.0,28,0.8926861524506365,1.241081891186021,0.12546342926917722,0.11791197755918958,0.5468431439328553,0.06447935651580751
10120824,240010401,240010400,240010000,240000000,3,28,14.0,17,0.7379483665504614,0.7677516097078596,0.20738518775713222,0.18729345492195193,0.3227670083295587,0.06045214812486548
10120824,237050506,237050500,237050000,237000000,2,8,8.0,8,0.6440397269681926,0.4247296259874219,0.5931116740464583,0.4473949202307923,0.1539951629357083,0.06889665363754909
10120824,237010108,237010100,237010000,237000000,3,87,87.0,87,0.7506615386651656,0.4730622563971994,0.09140183297953104,0.0873490960253741,0.09783108362238288,0.008545456717597927
10120824,242010103,242010100,242010000,242000000,2,26,26.0,26,0.7021561491458297,0.5326806854541858,0.23260613385606635,0.20753436255060553,0.4113286602719511,0.08536483130833396
10120824,241030206,241030200,241030000,241000000,2,43,43.0,43,0.6525162337774136,0.5798593159089274,0.1395612213078384,0.1302602250320508,0.23039438167355422,0.030011224002917378
10120824,237040103,237040100,237040000,237000000,4,48,16.0,14,0.7491664579645008,0.7018925808091789,0.1624255427327914,0.1499206175431863,0.35157353747277775,0.05270812184976139
10120824,240040103,240040100,240040000,240000000,3,45,45.0,45,0.7766366061678499,0.924890024598386,0.16389669578260402,0.1511702949605097,0.25464655151819204,0.03849499430368172
10120824,237040404,237040400,237040000,237000000,7,88,17.6,7,0.6843482844281201,0.5536059769763466,0.1042707298190146,0.09901865811594823,0.1709382205050322,0.016926073215136356
10120824,243030114,243030100,243030000,243000000,2,61,61.0,61,0.7098280783445775,0.5202009326182219,0.10780700672653425,0.10219915076360153,0.4542332016667028,0.04642224745896877
10120824,242020104,242020100,242020000,242000000,7,43,10.75,1,0.7771576436767346,0.5407177867779358,0.1876759282836169,0.17111671866064082,0.6047625551176493,0.10348498400055708
10120824,243030103,243030100,243030000,243000000,2,45,45.0,45,0.7308985328210879,0.5474922006577511,0.14572871931325893,0.13560783571923907,0.3922096172517758,0.05318669734378444
10120824,241020104,241020100,241020000,241000000,2,45,45.0,45,0.6928277498472041,1.031348598859254,0.13117326083434108,0.12293419992646759,0.3942974150249516,0.04847263724916676
10120824,240030601,240030600,240030000,240000000,2,29,29.0,29,0.761468855569276,0.6768397110687885,0.2172715780725023,0.1952886023435848,0.39711388375960255,0.07755181533064558
10120824,240030301,240030300,240030000,240000000,3,28,14.0,19,0.7531250187837378,0.7626456891177389,0.19086658162558948,0.17375718322874933,0.33550209182208424,0.05829589844235857
1012083,240030103,240030100,240030000,240000000,6,22,4.4,5,0.8544066526665152,0.6508323214190802,0.43165159130127806,0.35056439371283155,0.4838781328127218,0.16963044426038879
1012083,233020129,233020100,233020000,233000000,2,1,1.0,1,0.8699746776408817,0.4136583249640988,2.076652007319204,0.8746508214085094,0.09255611173906023,0.0809542791589468
1012083,237050401,237050400,237050000,237000000,4,40,13.333333333333334,34,0.6962992680790834,0.6402657953161411,0.10340936695706855,0.09824225191301272,0.17042903508252194,0.016743332197868804
10120843,240030103,240030100,240030000,240000000,3,20,20.0,20,0.8544066526665152,0.6508323214190802,0.3657318013760545,0.30631117734902524,0.4838781328127218,0.14821728055531283
10120845,243030103,243030100,243030000,243000000,3,31,15.5,30,0.7308985328210879,0.5474922006577511,0.12714991064970516,0.1193983488639605,0.3922096172517758,0.046829180708427946
1012086,237060403,237060400,237060000,237000000,2,51,51.0,51,0.6519690555991308,0.7318209936973314,0.11695406488840922,0.1103739427029291,0.2914679323240067,0.03217046486207113
1012086,241010102,241010100,241010000,241000000,2,26,26.0,26,0.8926861524506365,1.241081891186021,0.23780282957488927,0.2116418833243927,0.5468431439328553,0.11573491286498144
10120863,231060402,231060400,231060000,231000000,2,2,2.0,2,0.941615800859854,0.4104826737928837,1.7629064157978425,0.8284544441373487,0.26867018054821706,0.2225810050823543
10120863,4104144,3100729,2100126,1100021,3,90,45.0,45,1.1596996707837532,2.313012826930712,0.10469708633396772,0.09940271550240942,0.4134729597540525,0.041100334986371265
10120863,240010403,240010400,240010000,240000000,2,25,25.0,25,0.7890753185457517,0.8084050773169108,0.24539507443801886,0.2176046272380021,0.38830327756965405,0.08449658997083903
10120863,231060301,231060300,231060000,231000000,2,2,2.0,2,0.7532359888222594,0.44039686494716906,1.4308419221907112,0.7608924724570876,0.16515511440404806,0.12566528333782928
