,0
27671,
27672,1.0
27673,29.0
27674,0.0
27675,134.0
27676,
27677,16.0
27678,12.0
27679,
27680,
27681,9.0
27682,
27683,
27684,13.0
27685,29.0
27686,23.0
27687,60.0
27688,
27689,16.0
27690,45.0
27691,22.0
27692,6.0
27693,22.0
27694,0.0
27695,11.0
27696,14.0
27697,21.0
27698,5.0
27699,11.0
27700,
27701,31.0
27702,
27703,100.0
27704,4.0
27705,1.0
27706,69.0
27707,0.0
27708,
27709,7.0
27710,6.0
27711,6.0
27712,10.0
27713,0.0
27714,9.0
27715,0.0
27716,7.0
27717,6.0
27718,8.0
27719,3.0
27720,3.0
27721,2.0
27722,7.0
27723,8.0
27724,5.0
27725,6.0
27726,5.0
27727,4.0
27728,6.0
27729,2.0
27730,7.0
27731,9.0
27732,9.0
27733,8.0
27734,11.0
27735,0.0
27736,8.0
27737,12.0
27738,8.0
27739,7.0
27740,
27741,5.0
27742,10.0
27743,12.0
27744,
27745,17.0
27746,0.0
27747,3.0
27748,22.0
27749,33.0
27750,34.0
27751,15.0
27752,35.0
27753,
27754,58.0
27755,
27756,
27757,11.0
27758,
27759,8.0
27760,12.0
27761,0.0
27762,
27763,20.0
27764,
27765,92.0
27766,
27767,20.0
27768,42.0
27769,23.0
27770,2.0
27771,36.0
27772,53.0
27773,
27774,16.0
27775,0.0
27776,26.0
27777,0.0
27778,2.0
27779,0.0
27780,0.0
27781,2.0
27782,11.0
27783,9.0
27784,2.0
27785,12.0
27786,21.0
27787,35.0
27788,14.0
27789,8.0
27790,28.0
27791,
27792,8.0
27793,8.0
27794,24.0
27795,15.0
27796,8.0
27797,9.0
27798,8.0
27799,14.0
27800,
27801,21.0
27802,28.0
27803,20.0
27804,17.0
27805,46.0
27806,44.0
27807,
27808,24.0
27809,17.0
27810,
27811,
27812,28.0
27813,68.0
27814,0.0
27815,15.0
27816,36.0
27817,28.0
27818,
27819,9.0
27820,12.0
27821,11.0
27822,14.0
27823,12.0
27824,0.0
27825,10.0
27826,10.0
27827,10.0
27828,13.0
27829,3.0
27830,15.0
27831,7.0
27832,8.0
27833,2.0
27834,0.0
27835,14.0
27836,11.0
27837,11.0
27838,10.0
27839,
27840,
27841,13.0
27842,
27843,
27844,20.0
27845,28.0
27846,34.0
27847,6.0
27848,36.0
27849,
27850,7.0
27851,
27852,10.0
27853,12.0
27854,8.0
27855,23.0
27856,8.0
27857,
27858,
27859,174.0
27860,5.0
27861,
27862,0.0
27863,10.0
27864,173.0
27865,
27866,11.0
27867,14.0
27868,14.0
27869,15.0
27870,
27871,8.0
27872,8.0
27873,4.0
27874,27.0
27875,10.0
27876,3.0
27877,0.0
27878,6.0
27879,0.0
27880,20.0
27881,23.0
27882,13.0
27883,13.0
27884,38.0
27885,0.0
27886,0.0
27887,1.0
27888,
27889,15.0
27890,1.0
27891,4.0
27892,0.0
27893,9.0
27894,12.0
27895,6.0
27896,9.0
27897,3.0
27898,0.0
27899,13.0
27900,9.0
27901,4.0
27902,13.0
27903,10.0
27904,
27905,8.0
27906,7.0
27907,29.0
27908,13.0
27909,0.0
27910,16.0
27911,8.0
27912,10.0
27913,8.0
27914,7.0
27915,13.0
27916,9.0
27917,8.0
27918,6.0
27919,11.0
27920,9.0
27921,14.0
27922,
27923,
27924,22.0
27925,11.0
27926,17.0
27927,
27928,7.0
27929,1.0
27930,12.0
27931,7.0
27932,16.0
27933,3.0
27934,13.0
27935,0.0
27936,6.0
27937,6.0
27938,8.0
27939,4.0
27940,0.0
27941,4.0
27942,4.0
27943,12.0
27944,2.0
27945,0.0
27946,6.0
27947,4.0
27948,0.0
27949,1.0
27950,5.0
27951,6.0
27952,6.0
27953,9.0
27954,4.0
27955,3.0
27956,2.0
27957,11.0
27958,0.0
27959,1.0
27960,6.0
27961,13.0
27962,
27963,11.0
27964,4.0
27965,3.0
27966,
27967,24.0
27968,19.0
27969,50.0
27970,
27971,9.0
27972,12.0
27973,
27974,29.0
27975,29.0
27976,
27977,
27978,
27979,9.0
27980,0.0
27981,16.0
27982,8.0
27983,11.0
27984,11.0
27985,7.0
27986,7.0
27987,8.0
27988,7.0
27989,10.0
27990,0.0
27991,9.0
27992,0.0
27993,15.0
27994,3.0
27995,11.0
27996,10.0
27997,4.0
27998,9.0
27999,5.0
28000,
28001,8.0
28002,41.0
28003,65.0
28004,17.0
28005,50.0
28006,15.0
28007,
28008,
28009,14.0
28010,41.0
28011,
28012,1.0
28013,5.0
28014,6.0
28015,5.0
28016,8.0
28017,4.0
28018,3.0
28019,7.0
28020,34.0
28021,13.0
28022,6.0
28023,23.0
28024,6.0
28025,5.0
28026,8.0
28027,5.0
28028,8.0
28029,22.0
28030,11.0
28031,
28032,8.0
28033,19.0
28034,15.0
28035,5.0
28036,
28037,59.0
28038,35.0
28039,
28040,8.0
28041,60.0
28042,17.0
28043,11.0
28044,8.0
28045,
28046,
28047,9.0
28048,
28049,41.0
28050,
28051,0.0
28052,9.0
28053,
28054,22.0
28055,
28056,50.0
28057,10.0
28058,51.0
28059,
28060,111.0
28061,10.0
28062,15.0
28063,0.0
28064,18.0
28065,21.0
28066,0.0
28067,19.0
28068,
28069,
28070,
28071,0.0
28072,4.0
28073,13.0
28074,10.0
28075,17.0
28076,10.0
28077,0.0
28078,9.0
28079,12.0
28080,19.0
28081,7.0
28082,2.0
28083,11.0
28084,15.0
28085,14.0
28086,14.0
28087,13.0
28088,8.0
28089,
28090,
28091,
28092,12.0
28093,16.0
28094,62.0
28095,
28096,
28097,9.0
28098,67.0
28099,73.0
28100,3.0
28101,0.0
28102,14.0
28103,0.0
28104,5.0
28105,11.0
28106,
28107,59.0
28108,54.0
28109,
28110,
28111,31.0
28112,
28113,0.0
28114,28.0
28115,0.0
28116,
28117,7.0
28118,56.0
28119,6.0
28120,2.0
28121,8.0
28122,10.0
28123,42.0
28124,9.0
28125,0.0
28126,12.0
28127,8.0
28128,8.0
28129,15.0
28130,13.0
28131,
28132,0.0
28133,21.0
28134,
28135,82.0
28136,44.0
28137,
28138,
28139,19.0
28140,
28141,
28142,15.0
28143,16.0
28144,29.0
28145,24.0
28146,16.0
28147,
28148,104.0
28149,0.0
28150,9.0
28151,13.0
28152,9.0
28153,12.0
28154,10.0
28155,10.0
28156,7.0
28157,0.0
28158,0.0
28159,0.0
28160,19.0
28161,
28162,1.0
28163,42.0
28164,0.0
28165,15.0
28166,
28167,11.0
28168,9.0
28169,4.0
28170,
28171,15.0
28172,0.0
28173,4.0
28174,14.0
28175,10.0
28176,
28177,85.0
28178,28.0
28179,
28180,22.0
28181,26.0
28182,27.0
28183,
28184,17.0
28185,46.0
28186,15.0
28187,6.0
28188,0.0
28189,3.0
28190,5.0
28191,31.0
28192,
28193,29.0
28194,0.0
28195,57.0
28196,14.0
28197,4.0
28198,5.0
28199,0.0
28200,32.0
28201,7.0
28202,8.0
28203,3.0
28204,34.0
28205,4.0
28206,
28207,
28208,14.0
28209,4.0
28210,9.0
28211,14.0
28212,5.0
28213,14.0
28214,26.0
28215,23.0
28216,13.0
28217,10.0
28218,0.0
28219,0.0
28220,0.0
28221,9.0
28222,9.0
28223,4.0
28224,1.0
28225,3.0
28226,7.0
28227,0.0
28228,3.0
28229,7.0
28230,4.0
28231,5.0
28232,4.0
28233,
28234,
28235,8.0
28236,6.0
28237,2.0
28238,4.0
28239,27.0
28240,24.0
28241,13.0
28242,68.0
28243,
28244,14.0
28245,0.0
28246,
28247,14.0
28248,34.0
28249,
28250,
28251,13.0
28252,11.0
28253,
28254,34.0
28255,0.0
28256,20.0
28257,14.0
28258,28.0
28259,27.0
28260,24.0
28261,
28262,
28263,
28264,69.0
28265,20.0
28266,52.0
28267,11.0
28268,5.0
28269,11.0
28270,8.0
28271,8.0
28272,
28273,13.0
28274,8.0
28275,25.0
28276,10.0
28277,8.0
28278,10.0
28279,15.0
28280,
28281,6.0
28282,18.0
28283,0.0
28284,5.0
28285,11.0
28286,14.0
28287,0.0
28288,6.0
28289,8.0
28290,0.0
28291,11.0
28292,
28293,198.0
28294,
28295,
28296,21.0
28297,66.0
28298,0.0
28299,56.0
28300,2.0
28301,29.0
28302,0.0
28303,
28304,30.0
28305,60.0
28306,16.0
28307,32.0
28308,
28309,16.0
28310,6.0
28311,7.0
28312,3.0
28313,85.0
28314,
28315,8.0
28316,
28317,0.0
28318,9.0
28319,20.0
28320,
28321,
28322,
28323,
28324,20.0
28325,
28326,15.0
28327,
28328,9.0
28329,
28330,20.0
28331,0.0
28332,8.0
28333,20.0
28334,20.0
28335,15.0
28336,1.0
28337,0.0
28338,25.0
28339,0.0
28340,
28341,76.0
28342,8.0
28343,0.0
28344,6.0
28345,21.0
28346,
28347,16.0
28348,27.0
28349,18.0
28350,7.0
28351,6.0
28352,37.0
28353,42.0
28354,14.0
28355,9.0
28356,4.0
28357,9.0
28358,
28359,19.0
28360,15.0
28361,0.0
28362,
28363,0.0
28364,
28365,8.0
28366,12.0
28367,27.0
28368,34.0
28369,
28370,43.0
28371,
28372,8.0
28373,97.0
28374,
28375,
28376,
28377,
28378,
28379,8.0
28380,6.0
28381,18.0
28382,6.0
28383,2.0
28384,6.0
28385,12.0
28386,
28387,126.0
28388,
28389,29.0
28390,32.0
28391,26.0
28392,18.0
28393,6.0
28394,0.0
28395,24.0
28396,1.0
28397,21.0
28398,5.0
28399,14.0
28400,8.0
28401,
28402,4.0
28403,10.0
28404,35.0
28405,9.0
28406,11.0
28407,13.0
28408,7.0
28409,
28410,
28411,153.0
28412,
28413,
28414,
28415,17.0
28416,25.0
28417,20.0
28418,
28419,5.0
28420,0.0
28421,11.0
28422,12.0
28423,0.0
28424,0.0
28425,11.0
28426,0.0
28427,0.0
28428,16.0
28429,0.0
28430,5.0
28431,0.0
28432,63.0
28433,
28434,17.0
28435,
28436,
28437,23.0
28438,23.0
28439,12.0
28440,
28441,9.0
28442,
28443,9.0
28444,8.0
28445,3.0
28446,71.0
28447,7.0
28448,4.0
28449,9.0
28450,5.0
28451,7.0
28452,
28453,21.0
28454,7.0
28455,
28456,2.0
28457,6.0
28458,33.0
28459,15.0
28460,0.0
28461,26.0
28462,
28463,6.0
28464,0.0
28465,10.0
28466,4.0
28467,21.0
28468,5.0
28469,0.0
28470,27.0
28471,0.0
28472,48.0
28473,53.0
28474,
28475,7.0
28476,22.0
28477,11.0
28478,8.0
28479,12.0
28480,10.0
28481,12.0
28482,11.0
28483,13.0
28484,15.0
28485,14.0
28486,
28487,
28488,6.0
28489,10.0
28490,25.0
28491,4.0
28492,12.0
28493,11.0
28494,22.0
28495,98.0
28496,
28497,9.0
28498,17.0
28499,15.0
28500,35.0
28501,19.0
28502,16.0
28503,13.0
28504,30.0
28505,18.0
28506,
28507,9.0
28508,6.0
28509,11.0
28510,
28511,20.0
28512,28.0
28513,10.0
28514,66.0
28515,
28516,
28517,
28518,13.0
28519,14.0
28520,16.0
28521,13.0
28522,11.0
28523,15.0
28524,7.0
28525,5.0
28526,13.0
28527,14.0
28528,8.0
28529,8.0
28530,13.0
28531,12.0
28532,0.0
28533,14.0
28534,12.0
28535,
28536,3.0
28537,25.0
28538,11.0
28539,5.0
28540,15.0
28541,9.0
28542,22.0
28543,2.0
28544,34.0
28545,15.0
28546,30.0
28547,10.0
28548,11.0
28549,
28550,27.0
28551,30.0
28552,15.0
28553,0.0
28554,60.0
28555,54.0
28556,
28557,
28558,43.0
28559,5.0
28560,13.0
28561,20.0
28562,90.0
28563,
28564,
28565,48.0
28566,94.0
28567,18.0
28568,17.0
28569,
28570,0.0
28571,28.0
28572,31.0
28573,74.0
28574,
28575,
28576,0.0
28577,4.0
28578,3.0
28579,1.0
28580,0.0
28581,8.0
28582,0.0
28583,0.0
28584,0.0
28585,3.0
28586,28.0
28587,14.0
28588,20.0
28589,2.0
28590,3.0
28591,10.0
28592,1.0
28593,10.0
28594,17.0
28595,3.0
28596,27.0
28597,8.0
28598,0.0
28599,2.0
28600,2.0
28601,14.0
28602,4.0
28603,
28604,
28605,
28606,8.0
28607,12.0
28608,28.0
28609,13.0
28610,47.0
28611,15.0
28612,53.0
28613,2.0
28614,
28615,8.0
28616,170.0
28617,
28618,20.0
28619,
28620,0.0
28621,
28622,12.0
28623,10.0
28624,7.0
28625,11.0
28626,22.0
28627,12.0
28628,10.0
28629,20.0
28630,54.0
28631,
28632,21.0
28633,21.0
28634,6.0
28635,27.0
28636,13.0
28637,71.0
28638,16.0
28639,
28640,
28641,7.0
28642,7.0
28643,7.0
28644,12.0
28645,0.0
28646,20.0
28647,14.0
28648,
28649,
28650,0.0
28651,
28652,20.0
28653,22.0
28654,30.0
28655,12.0
28656,
28657,0.0
28658,
28659,15.0
28660,18.0
28661,36.0
28662,
28663,20.0
28664,3.0
28665,3.0
28666,1.0
28667,12.0
28668,3.0
28669,3.0
28670,9.0
28671,18.0
28672,13.0
28673,15.0
28674,21.0
28675,
28676,48.0
28677,10.0
28678,17.0
28679,12.0
28680,36.0
28681,54.0
28682,
28683,8.0
28684,20.0
28685,
28686,20.0
28687,25.0
28688,3.0
28689,27.0
28690,18.0
28691,27.0
28692,0.0
28693,7.0
28694,0.0
28695,24.0
28696,23.0
28697,
28698,34.0
28699,11.0
28700,
28701,
28702,0.0
28703,
28704,29.0
28705,
28706,13.0
28707,15.0
28708,5.0
28709,10.0
28710,11.0
28711,13.0
28712,
28713,42.0
28714,63.0
28715,85.0
28716,
28717,9.0
28718,11.0
28719,27.0
28720,
28721,153.0
28722,
28723,13.0
28724,0.0
28725,49.0
28726,
28727,8.0
28728,40.0
28729,0.0
28730,14.0
28731,14.0
28732,12.0
28733,
28734,9.0
28735,75.0
28736,
28737,1.0
28738,14.0
28739,12.0
28740,12.0
28741,3.0
28742,7.0
28743,3.0
28744,7.0
28745,6.0
28746,
28747,0.0
28748,8.0
28749,11.0
28750,28.0
28751,
28752,15.0
28753,34.0
28754,48.0
28755,
28756,7.0
28757,1.0
28758,11.0
28759,5.0
28760,7.0
28761,0.0
28762,11.0
28763,4.0
28764,16.0
28765,3.0
28766,8.0
28767,14.0
28768,
28769,0.0
28770,4.0
28771,12.0
28772,0.0
28773,4.0
28774,12.0
28775,0.0
28776,9.0
28777,1.0
28778,12.0
28779,4.0
28780,1.0
28781,15.0
28782,5.0
28783,12.0
28784,7.0
28785,0.0
28786,9.0
28787,12.0
28788,12.0
28789,10.0
28790,10.0
28791,1.0
28792,10.0
28793,11.0
28794,6.0
28795,
28796,
28797,17.0
28798,3.0
28799,28.0
28800,8.0
28801,0.0
28802,18.0
28803,13.0
28804,34.0
28805,0.0
28806,35.0
28807,16.0
28808,12.0
28809,8.0
28810,
28811,3.0
28812,11.0
28813,7.0
28814,5.0
28815,6.0
28816,22.0
28817,2.0
28818,19.0
28819,4.0
28820,0.0
28821,6.0
28822,2.0
28823,5.0
28824,9.0
28825,20.0
28826,9.0
28827,
28828,0.0
28829,20.0
28830,0.0
28831,0.0
28832,45.0
28833,20.0
28834,
28835,
28836,11.0
28837,29.0
28838,22.0
28839,10.0
28840,6.0
28841,7.0
28842,8.0
28843,10.0
28844,8.0
28845,29.0
28846,7.0
28847,6.0
28848,8.0
28849,8.0
28850,9.0
28851,8.0
28852,7.0
28853,
28854,
28855,
28856,16.0
28857,12.0
28858,0.0
28859,14.0
28860,17.0
28861,
28862,16.0
28863,31.0
28864,14.0
28865,10.0
28866,0.0
28867,38.0
28868,
28869,5.0
28870,9.0
28871,5.0
28872,8.0
28873,5.0
28874,61.0
28875,
28876,
28877,17.0
28878,
28879,2.0
28880,3.0
28881,7.0
28882,8.0
28883,8.0
28884,4.0
28885,9.0
28886,5.0
28887,5.0
28888,10.0
28889,10.0
28890,10.0
28891,13.0
28892,18.0
28893,7.0
28894,8.0
28895,10.0
28896,12.0
28897,8.0
28898,8.0
28899,7.0
28900,10.0
28901,7.0
28902,
28903,28.0
28904,30.0
28905,0.0
28906,0.0
28907,24.0
28908,0.0
28909,0.0
28910,0.0
28911,0.0
28912,0.0
28913,7.0
28914,18.0
28915,4.0
28916,3.0
28917,7.0
28918,
28919,0.0
28920,17.0
28921,0.0
28922,0.0
28923,0.0
28924,52.0
28925,62.0
28926,45.0
28927,7.0
28928,0.0
28929,16.0
28930,
28931,59.0
28932,
28933,16.0
28934,0.0
28935,16.0
28936,10.0
28937,39.0
28938,42.0
28939,66.0
28940,
28941,43.0
28942,8.0
28943,10.0
28944,
28945,28.0
28946,
28947,3.0
28948,13.0
28949,
28950,7.0
28951,1.0
28952,38.0
28953,0.0
28954,16.0
28955,14.0
28956,0.0
28957,12.0
28958,23.0
28959,12.0
28960,9.0
28961,18.0
28962,2.0
28963,6.0
28964,17.0
28965,0.0
28966,23.0
28967,
28968,7.0
28969,15.0
28970,6.0
28971,47.0
28972,29.0
28973,20.0
28974,8.0
28975,
28976,6.0
28977,12.0
28978,6.0
28979,18.0
28980,13.0
28981,13.0
28982,20.0
28983,1.0
28984,33.0
28985,
28986,
28987,6.0
28988,2.0
28989,6.0
28990,8.0
28991,0.0
28992,6.0
28993,2.0
28994,0.0
28995,10.0
28996,6.0
28997,6.0
28998,0.0
28999,8.0
29000,6.0
29001,14.0
29002,9.0
29003,0.0
29004,7.0
29005,15.0
29006,
29007,105.0
29008,8.0
29009,13.0
29010,
29011,9.0
29012,11.0
29013,41.0
29014,14.0
29015,48.0
29016,36.0
29017,
29018,63.0
29019,26.0
29020,
29021,85.0
29022,14.0
29023,2.0
29024,1.0
29025,59.0
29026,31.0
29027,
29028,9.0
29029,6.0
29030,13.0
29031,11.0
29032,9.0
29033,13.0
29034,9.0
29035,
29036,0.0
29037,8.0
29038,7.0
29039,32.0
29040,
29041,0.0
29042,0.0
29043,8.0
29044,0.0
29045,11.0
29046,0.0
29047,54.0
29048,12.0
29049,75.0
29050,21.0
29051,14.0
29052,
29053,7.0
29054,1.0
29055,7.0
29056,15.0
29057,11.0
29058,12.0
29059,6.0
29060,27.0
29061,20.0
29062,
29063,61.0
29064,
29065,9.0
29066,11.0
29067,20.0
29068,
29069,20.0
29070,22.0
29071,5.0
29072,94.0
29073,38.0
29074,
29075,11.0
29076,
29077,20.0
29078,43.0
29079,97.0
29080,
29081,113.0
29082,
29083,
29084,
29085,28.0
29086,17.0
29087,
29088,
29089,8.0
29090,6.0
29091,5.0
29092,28.0
29093,
29094,14.0
29095,10.0
29096,6.0
29097,8.0
29098,8.0
29099,0.0
29100,0.0
29101,10.0
29102,10.0
29103,6.0
29104,7.0
29105,10.0
29106,
29107,13.0
29108,60.0
29109,4.0
29110,7.0
29111,
29112,14.0
29113,56.0
29114,11.0
29115,13.0
29116,19.0
29117,16.0
29118,15.0
29119,43.0
29120,
29121,
29122,13.0
29123,70.0
29124,
29125,91.0
29126,
29127,
29128,
29129,3.0
29130,9.0
29131,8.0
29132,13.0
29133,6.0
29134,21.0
29135,21.0
29136,66.0
29137,
29138,16.0
29139,19.0
29140,18.0
29141,
29142,
29143,16.0
29144,16.0
29145,18.0
29146,7.0
29147,18.0
29148,14.0
29149,9.0
29150,25.0
29151,9.0
29152,
29153,2.0
29154,2.0
29155,3.0
29156,2.0
29157,10.0
29158,19.0
29159,7.0
29160,14.0
29161,13.0
29162,7.0
29163,2.0
29164,26.0
29165,0.0
29166,0.0
29167,9.0
29168,2.0
29169,22.0
29170,8.0
29171,
29172,46.0
29173,28.0
29174,87.0
29175,2.0
29176,
29177,73.0
29178,31.0
29179,
29180,8.0
29181,
29182,0.0
29183,16.0
29184,11.0
29185,15.0
29186,0.0
29187,0.0
29188,26.0
29189,
29190,
29191,16.0
29192,11.0
29193,14.0
29194,15.0
29195,8.0
29196,6.0
29197,14.0
29198,7.0
29199,6.0
29200,
29201,
29202,8.0
29203,
29204,132.0
29205,
29206,15.0
29207,0.0
29208,
29209,16.0
29210,26.0
29211,71.0
29212,
29213,8.0
29214,8.0
29215,4.0
29216,20.0
29217,13.0
29218,3.0
29219,7.0
29220,3.0
29221,20.0
29222,1.0
29223,10.0
29224,10.0
29225,12.0
29226,13.0
29227,29.0
29228,
29229,5.0
29230,3.0
29231,22.0
29232,8.0
29233,8.0
29234,94.0
29235,6.0
29236,
29237,20.0
29238,0.0
29239,24.0
29240,13.0
29241,2.0
29242,21.0
29243,14.0
29244,7.0
29245,0.0
29246,0.0
29247,11.0
29248,19.0
29249,0.0
29250,13.0
29251,25.0
29252,14.0
29253,0.0
29254,
29255,
29256,
29257,
29258,9.0
29259,11.0
29260,39.0
29261,2.0
29262,27.0
29263,36.0
29264,
29265,16.0
29266,46.0
29267,56.0
29268,
29269,
29270,
29271,76.0
29272,80.0
29273,14.0
29274,20.0
29275,
29276,16.0
29277,13.0
29278,18.0
29279,
29280,73.0
29281,32.0
29282,8.0
29283,6.0
29284,8.0
29285,6.0
29286,
29287,46.0
29288,12.0
29289,18.0
29290,14.0
29291,64.0
29292,21.0
29293,24.0
29294,
29295,
29296,20.0
29297,
29298,0.0
29299,16.0
29300,25.0
29301,6.0
29302,0.0
29303,13.0
29304,0.0
29305,9.0
29306,4.0
29307,6.0
29308,45.0
29309,5.0
29310,9.0
29311,10.0
29312,5.0
29313,1.0
29314,0.0
29315,20.0
29316,7.0
29317,
29318,40.0
29319,32.0
29320,10.0
29321,10.0
29322,5.0
29323,7.0
29324,51.0
29325,
29326,17.0
29327,31.0
29328,
29329,
29330,10.0
29331,34.0
29332,
29333,0.0
29334,11.0
29335,5.0
29336,0.0
29337,0.0
29338,78.0
29339,11.0
29340,
29341,21.0
29342,20.0
29343,
29344,8.0
29345,8.0
29346,4.0
29347,27.0
29348,14.0
29349,50.0
29350,25.0
29351,23.0
29352,26.0
29353,
29354,74.0
29355,97.0
29356,20.0
29357,0.0
29358,
29359,
29360,29.0
29361,20.0
29362,8.0
29363,8.0
29364,11.0
29365,6.0
29366,4.0
29367,18.0
29368,9.0
29369,15.0
29370,4.0
29371,11.0
29372,0.0
29373,5.0
29374,1.0
29375,4.0
29376,8.0
29377,5.0
29378,3.0
29379,4.0
29380,7.0
29381,10.0
29382,0.0
29383,
29384,15.0
29385,6.0
29386,7.0
29387,10.0
29388,9.0
29389,12.0
29390,15.0
29391,14.0
29392,
29393,42.0
29394,
29395,0.0
29396,49.0
29397,
29398,29.0
29399,13.0
29400,20.0
29401,9.0
29402,10.0
29403,9.0
29404,11.0
29405,2.0
29406,5.0
29407,21.0
29408,35.0
29409,6.0
29410,15.0
29411,
29412,
29413,4.0
29414,6.0
29415,12.0
29416,19.0
29417,
29418,24.0
29419,
29420,16.0
29421,3.0
29422,
29423,
29424,13.0
29425,18.0
29426,9.0
29427,21.0
29428,
29429,16.0
29430,4.0
29431,68.0
29432,40.0
29433,20.0
29434,
29435,
29436,0.0
29437,9.0
29438,6.0
29439,7.0
29440,0.0
29441,6.0
29442,0.0
29443,21.0
29444,13.0
29445,11.0
29446,7.0
29447,15.0
29448,10.0
29449,18.0
29450,20.0
29451,10.0
29452,17.0
29453,12.0
29454,
29455,15.0
29456,13.0
29457,12.0
29458,14.0
29459,20.0
29460,14.0
29461,13.0
29462,14.0
29463,15.0
29464,0.0
29465,25.0
29466,22.0
29467,
29468,17.0
29469,32.0
29470,28.0
29471,9.0
29472,39.0
29473,
29474,9.0
29475,
29476,8.0
29477,25.0
29478,11.0
29479,38.0
29480,15.0
29481,10.0
29482,
29483,9.0
29484,18.0
29485,0.0
29486,69.0
29487,
29488,29.0
29489,17.0
29490,16.0
29491,7.0
29492,28.0
29493,21.0
29494,20.0
29495,17.0
29496,
29497,0.0
29498,27.0
29499,19.0
29500,114.0
29501,28.0
29502,
29503,0.0
29504,7.0
29505,13.0
29506,0.0
29507,38.0
29508,10.0
29509,27.0
29510,12.0
29511,12.0
29512,12.0
29513,25.0
29514,9.0
29515,4.0
29516,0.0
29517,6.0
29518,1.0
29519,6.0
29520,0.0
29521,1.0
29522,4.0
29523,3.0
29524,
29525,44.0
29526,
29527,
29528,4.0
29529,87.0
29530,
29531,16.0
29532,3.0
29533,
29534,
29535,
29536,7.0
29537,0.0
29538,36.0
29539,26.0
29540,43.0
29541,33.0
29542,0.0
29543,0.0
29544,0.0
29545,44.0
29546,0.0
29547,0.0
29548,
29549,77.0
29550,108.0
29551,
29552,7.0
29553,10.0
29554,10.0
29555,11.0
29556,14.0
29557,13.0
29558,14.0
29559,15.0
29560,
29561,23.0
29562,
29563,140.0
29564,38.0
29565,16.0
29566,
29567,46.0
29568,41.0
29569,1.0
29570,
29571,43.0
29572,0.0
29573,46.0
29574,24.0
29575,0.0
29576,22.0
29577,5.0
29578,5.0
29579,7.0
29580,0.0
29581,13.0
29582,17.0
29583,
29584,
29585,21.0
29586,49.0
29587,39.0
29588,15.0
29589,0.0
29590,35.0
29591,0.0
29592,
29593,26.0
29594,7.0
29595,10.0
29596,12.0
29597,5.0
29598,5.0
29599,4.0
29600,10.0
29601,2.0
29602,1.0
29603,12.0
29604,4.0
29605,7.0
29606,7.0
29607,5.0
29608,7.0
29609,11.0
29610,5.0
29611,7.0
29612,4.0
29613,12.0
29614,15.0
29615,4.0
29616,3.0
29617,5.0
29618,
29619,3.0
29620,102.0
29621,6.0
29622,7.0
29623,9.0
29624,17.0
29625,
29626,15.0
29627,24.0
29628,76.0
29629,
29630,
29631,7.0
29632,0.0
29633,8.0
29634,32.0
29635,7.0
29636,13.0
29637,44.0
29638,40.0
29639,8.0
29640,22.0
29641,
29642,
29643,6.0
29644,6.0
29645,3.0
29646,7.0
29647,3.0
29648,4.0
29649,0.0
29650,29.0
29651,7.0
29652,2.0
29653,11.0
29654,22.0
29655,6.0
29656,13.0
29657,14.0
29658,21.0
29659,19.0
29660,11.0
29661,10.0
29662,
29663,57.0
29664,8.0
29665,
29666,21.0
29667,49.0
29668,47.0
29669,13.0
29670,30.0
29671,7.0
29672,24.0
29673,
29674,
29675,20.0
29676,13.0
29677,14.0
29678,13.0
29679,14.0
29680,48.0
29681,
29682,42.0
29683,9.0
29684,10.0
29685,6.0
29686,21.0
29687,7.0
29688,16.0
29689,16.0
29690,9.0
29691,10.0
29692,
29693,
29694,12.0
29695,27.0
29696,23.0
29697,37.0
29698,13.0
29699,17.0
29700,17.0
29701,30.0
29702,
29703,89.0
29704,0.0
29705,54.0
29706,
29707,7.0
29708,
29709,8.0
29710,46.0
29711,9.0
29712,23.0
29713,
29714,
29715,
29716,34.0
29717,35.0
29718,
29719,
29720,
29721,
29722,8.0
29723,11.0
29724,28.0
29725,10.0
29726,31.0
29727,72.0
29728,17.0
29729,11.0
29730,6.0
29731,
29732,10.0
29733,6.0
29734,63.0
29735,61.0
29736,11.0
29737,10.0
29738,19.0
29739,8.0
29740,
29741,45.0
29742,3.0
29743,64.0
29744,13.0
29745,5.0
29746,13.0
29747,10.0
29748,3.0
29749,8.0
29750,
29751,0.0
29752,95.0
29753,
29754,21.0
29755,55.0
29756,
29757,10.0
29758,11.0
29759,8.0
29760,4.0
29761,11.0
29762,81.0
29763,21.0
29764,7.0
29765,21.0
29766,13.0
29767,
29768,16.0
29769,0.0
29770,12.0
29771,32.0
29772,
29773,0.0
29774,57.0
29775,19.0
29776,7.0
29777,100.0
29778,
29779,
29780,
29781,16.0
29782,32.0
29783,10.0
29784,86.0
29785,4.0
29786,8.0
29787,8.0
29788,3.0
29789,6.0
29790,4.0
29791,4.0
29792,9.0
29793,7.0
29794,
29795,0.0
29796,8.0
29797,11.0
29798,9.0
29799,2.0
29800,5.0
29801,9.0
29802,14.0
29803,14.0
29804,0.0
29805,12.0
29806,16.0
29807,20.0
29808,9.0
29809,26.0
29810,36.0
29811,
29812,
29813,
29814,9.0
29815,53.0
29816,
29817,20.0
29818,80.0
29819,47.0
29820,0.0
29821,0.0
29822,0.0
29823,13.0
29824,
29825,10.0
29826,
29827,8.0
29828,19.0
29829,14.0
