"theme_id","theme_name","theme_detail","underage_flag","img_icon","img_icon_on","img_icon_buy","img_teaser","parent_theme_id","theme_depth","audit_time","judge_pass_flag"
12,문화;네일,,0,icon_beauty.png,icon_on_beauty.png,icon_on_beauty.png,,-1,0,2018-10-01 06:49:25,N
"101,030,400",참치전문점,,0,,,,,"101,030,000",4,2018-10-01 06:49:25,Y
"101,060,400",스파게티전문점,,0,,,,,"101,060,000",4,2018-10-01 06:49:25,Y
"101,060,800",스테이크전문점,,0,,,,,"101,060,000",4,2018-10-01 06:49:25,Y
"101,070,200",도시락전문점,,0,,,,,"101,070,000",4,2018-10-01 06:49:25,Y
"101,110,600",전통찻집/인삼찻집,,0,,,,,"101,110,000",4,2018-10-01 06:49:25,Y
"102,011,500",곡물소매,,0,,,,,"102,010,000",4,2018-10-01 06:49:25,Y
"102,012,400",드라이아이스판매,,0,,,,,"102,010,000",4,2018-10-01 06:49:25,Y
"102,020,400",기념패/휘장,,0,,,,,"102,020,000",4,2018-10-01 06:49:25,Y
"102,030,400",생활용품판매,,0,,,,,"102,030,000",4,2018-10-01 06:49:25,Y
"102,030,800",백화점,,0,,,,,"102,030,000",4,2018-10-01 06:49:25,Y
"102,051,000",한복/갈옷/민속옷,,0,,,,,"102,050,000",4,2018-10-01 06:49:25,Y
"102,131,300",지도판매,,0,,,,,"102,130,000",4,2018-10-01 06:49:25,Y
"102,170,500",수석판매,,0,,,,,"102,170,000",4,2018-10-01 06:49:25,Y
"102,180,400",안경점,,0,,,,,"102,180,000",4,2018-10-01 06:49:25,Y
"102,180,700",금고판매,,0,,,,,"102,180,000",4,2018-10-01 06:49:25,Y
"102,220,300",유리/거울판매,,0,,,,,"102,220,000",4,2018-10-01 06:49:25,Y
"102,230,700",자동차장식품판매,,0,,,,,"102,230,000",4,2018-10-01 06:49:25,Y
"102,231,100",자동차유리전문점,,0,,,,,"102,230,000",4,2018-10-01 06:49:25,Y
"102,250,000",기타판매업,,0,,,,,"102,000,000",3,2018-10-01 06:49:25,N
"102,250,700",연탄판매,,0,,,,,"102,250,000",4,2018-10-01 06:49:25,Y
"103,000,000",생활서비스,,0,,,,,"100,000,000",2,2018-10-01 06:49:25,N
"103,031,200",열쇠제작,,0,,,,,"103,030,000",4,2018-10-01 06:49:25,Y
"103,031,300",골동품수리,,0,,,,,"103,030,000",4,2018-10-01 06:49:25,Y
"103,060,200",상업사진,,0,,,,,"103,060,000",4,2018-10-01 06:49:25,Y
"103,070,900",컴퓨터대여,,0,,,,,"103,070,000",4,2018-10-01 06:49:25,Y
"103,071,400",장식품대여,,0,,,,,"103,070,000",4,2018-10-01 06:49:25,Y
"103,080,100",심부름센터,,0,,,,,"103,080,000",4,2018-10-01 06:49:25,Y
"103,080,600",복사대행,,0,,,,,"103,080,000",4,2018-10-01 06:49:25,Y
"103,100,000",개인서비스,,0,,,,,"103,000,000",3,2018-10-01 06:49:25,N
"103,100,700",왁싱,,0,,,,,"103,100,000",4,2018-10-01 06:49:25,Y
"103,110,700",생활정보제공서비스,,0,,,,,"103,110,000",4,2018-10-01 06:49:25,Y
"103,110,800",광고대행-전화번호부,,0,,,,,"103,110,000",4,2018-10-01 06:49:25,Y
"103,120,500",필체감정,,0,,,,,"103,120,000",4,2018-10-01 06:49:25,Y
"103,122,000",골프회원권거래소,,0,,,,,"103,120,000",4,2018-10-01 06:49:25,Y
"103,130,400",세차장,,0,,,,,"103,130,000",4,2018-10-01 06:49:25,Y
"103,160,000",예식/의례/관혼상제,,0,,,,,"103,000,000",3,2018-10-01 06:49:25,N
"104,020,000",학원-창업취업취미,,0,,,,,"104,000,000",3,2018-10-01 06:49:25,N
"104,021,200",학원-디자인,,0,,,,,"104,020,000",4,2018-10-01 06:49:25,Y
"104,022,500",학원-편물기술,,0,,,,,"104,020,000",4,2018-10-01 06:49:25,Y
"104,022,900",학원-세탁기술,,0,,,,,"104,020,000",4,2018-10-01 06:49:25,Y
"104,030,700",학원-기계/금형기술,,0,,,,,"104,030,000",4,2018-10-01 06:49:25,Y
"104,031,100",학원-보석감정,,0,,,,,"104,030,000",4,2018-10-01 06:49:25,Y
"104,032,300",학원-전자기술,,0,,,,,"104,030,000",4,2018-10-01 06:49:25,Y
"104,111,000",신학대학,,0,,,,,"104,110,000",4,2018-10-01 06:49:25,Y
"104,130,600",농학연구소,,0,,,,,"104,130,000",4,2018-10-01 06:49:25,Y
"106,020,400",무도유흥주점-종합,,1,,,,,"106,020,000",4,2018-10-01 06:49:25,Y
"106,060,900",문화원,,0,,,,,"106,060,000",4,2018-10-01 06:49:25,Y
"106,080,500",동물경기,,1,,,,,"106,080,000",4,2018-10-01 06:49:25,Y
"108,020,100",사료도매,,0,,,,,"108,020,000",4,2018-10-01 06:49:25,Y
"108,040,000",청과물도매,,0,,,,,"108,000,000",3,2018-10-01 06:49:25,N
"108,040,300",채소도매,,0,,,,,"108,040,000",4,2018-10-01 06:49:25,Y
"108,050,300",동물도매-기타,,0,,,,,"108,050,000",4,2018-10-01 06:49:25,Y
"108,100,600",건강식품도매,,0,,,,,"108,100,000",4,2018-10-01 06:49:25,Y
"108,110,300",한복지도매,,0,,,,,"108,110,000",4,2018-10-01 06:49:25,Y
"108,120,400",아동용외의도매,,0,,,,,"108,120,000",4,2018-10-01 06:49:25,Y
"108,122,100",쇼올도매,,0,,,,,"108,120,000",4,2018-10-01 06:49:25,Y
"108,122,400",모조신변장식품도매,,0,,,,,"108,120,000",4,2018-10-01 06:49:25,Y
"108,160,400",전기용품도매,,0,,,,,"108,160,000",4,2018-10-01 06:49:25,Y
"108,180,000",장식재도매,,0,,,,,"108,000,000",3,2018-10-01 06:49:25,N
"108,190,400",도자기제품도매,,0,,,,,"108,190,000",4,2018-10-01 06:49:25,Y
"108,190,700",요업제품/목제품도매-기타,,0,,,,,"108,190,000",4,2018-10-01 06:49:25,Y
"108,210,200",의약품도매,,0,,,,,"108,210,000",4,2018-10-01 06:49:25,Y
"108,210,300",한약건재도매,,0,,,,,"108,210,000",4,2018-10-01 06:49:25,Y
"108,220,600",화장품/비누/세정제도매-기타,,0,,,,,"108,220,000",4,2018-10-01 06:49:25,Y
"108,250,900",카메라도매,,0,,,,,"108,250,000",4,2018-10-01 06:49:25,Y
"108,260,100",장난감/오락용품도매-종합,,0,,,,,"108,260,000",4,2018-10-01 06:49:25,Y
"108,260,400",오락용기기도매,,0,,,,,"108,260,000",4,2018-10-01 06:49:25,Y
"108,291,000",액체연료도매,,0,,,,,"108,290,000",4,2018-10-01 06:49:25,Y
"108,291,700",LPG도매,,0,,,,,"108,290,000",4,2018-10-01 06:49:25,Y
"108,301,500",금속판재도매-기타,,0,,,,,"108,300,000",4,2018-10-01 06:49:25,Y
"108,322,300",벽돌도매,,0,,,,,"108,320,000",4,2018-10-01 06:49:25,Y
"108,323,500",톱도매,,0,,,,,"108,320,000",4,2018-10-01 06:49:25,Y
"108,350,300",산업용기초화합물도매-기타,,0,,,,,"108,350,000",4,2018-10-01 06:49:25,Y
"108,370,300",금속재생재료수집도매,,0,,,,,"108,370,000",4,2018-10-01 06:49:25,Y
"108,370,600",포장재료도매,,0,,,,,"108,370,000",4,2018-10-01 06:49:25,Y
"108,381,400",중장비매매중개,,0,,,,,"108,380,000",4,2018-10-01 06:49:25,Y
"108,381,700",금속공작/목공기계도매-종합,,0,,,,,"108,380,000",4,2018-10-01 06:49:25,Y
"108,382,200",선반도매,,0,,,,,"108,380,000",4,2018-10-01 06:49:25,Y
"108,383,000",소프트웨어도매,,0,,,,,"108,380,000",4,2018-10-01 06:49:25,Y
"108,383,500",전화기도매,,0,,,,,"108,380,000",4,2018-10-01 06:49:25,Y
"108,384,200",통신장비도매-기타,,0,,,,,"108,380,000",4,2018-10-01 06:49:25,Y
"108,384,800",전기케이블도매,,0,,,,,"108,380,000",4,2018-10-01 06:49:25,Y
"108,386,500",산업용수송장비도매,,0,,,,,"108,380,000",4,2018-10-01 06:49:25,Y
"108,387,000",비금속제품성형기계도매,,0,,,,,"108,380,000",4,2018-10-01 06:49:25,Y
"109,010,400",임대-쇼핑센타/상점,,0,,,,,"109,010,000",4,2018-10-01 06:49:25,Y
"109,030,100",오피스텔관리,,0,,,,,"109,030,000",4,2018-10-01 06:49:25,Y
"109,030,400",부동산감정평가,,0,,,,,"109,030,000",4,2018-10-01 06:49:25,Y
"109,030,600",부동산자문,,0,,,,,"109,030,000",4,2018-10-01 06:49:25,Y
"110,010,700",프로축구,,0,,,,,"110,010,000",4,2018-10-01 06:49:25,Y
"110,020,800",스포츠센터,,0,,,,,"110,020,000",4,2018-10-01 06:49:25,Y
"111,010,800",정형/성형외과,,0,,,,,"111,010,000",4,2018-10-01 06:49:25,Y
"111,011,100",비뇨기과,,0,,,,,"111,010,000",4,2018-10-01 06:49:25,Y
"111,070,100",산후조리원,,0,,,,,"111,070,000",4,2018-10-01 06:49:25,Y
"111,070,700",시력회복훈련원,,0,,,,,"111,070,000",4,2018-10-01 06:49:25,Y
"112,010,000",철도운송,,0,,,,,"112,000,000",3,2018-10-01 06:49:25,N
"112,030,100",택시운송-종합,,0,,,,,"112,030,000",4,2018-10-01 06:49:25,Y
"112,051,900",파이프라인운송-종합,,0,,,,,"112,050,000",4,2018-10-01 06:49:25,Y
"112,052,400",파이프라인운송-기타,,0,,,,,"112,050,000",4,2018-10-01 06:49:25,Y
"112,070,300",항공화물-국내,,0,,,,,"112,070,000",4,2018-10-01 06:49:25,Y
"112,070,400",항공화물-국제,,0,,,,,"112,070,000",4,2018-10-01 06:49:25,Y
"112,070,600",부정기항공운송-종합,,0,,,,,"112,070,000",4,2018-10-01 06:49:25,Y
"112,082,400",곡물창고,,0,,,,,"112,080,000",4,2018-10-01 06:49:25,Y
"112,090,400",철도운수유지서비스-기타,,0,,,,,"112,090,000",4,2018-10-01 06:49:25,Y
"112,110,600",선박매매중개,,0,,,,,"112,110,000",4,2018-10-01 06:49:25,Y
"112,111,200",수출입물품검정,,0,,,,,"112,110,000",4,2018-10-01 06:49:25,Y
"113,010,100",유선통신업-종합,,0,,,,,"113,010,000",4,2018-10-01 06:49:25,Y
"231,010,204",수납장,,0,,,,,"231,010,200",5,2018-10-01 06:49:25,Y
"231,010,607",화장대,,0,,,,,"231,010,600",5,2018-10-01 06:49:25,Y
"231,030,300",악기/악기용품,,0,,,,,"231,030,000",4,2018-10-01 06:49:25,N
"231,040,101",고양이 간식/영양제,,0,,,,,"231,040,100",5,2018-10-01 06:49:25,Y
"231,050,202",전구/형광등,,0,,,,,"231,050,200",5,2018-10-01 06:49:25,Y
"231,050,304",페인트,,0,,,,,"231,050,300",5,2018-10-01 06:49:25,Y
"231,060,101",공예/DIY재료,,0,,,,,"231,060,100",5,2018-10-01 06:49:25,Y
"232,010,112",유아동/교육,,0,,,,,"232,010,100",5,2018-10-01 06:49:25,Y
"232,030,101","7급공무원",,0,,,,,"232,030,100",5,2018-10-01 06:49:25,Y
"232,030,603",직무,,0,,,,,"232,030,600",5,2018-10-01 06:49:25,Y
"232,030,701",초등학교/중학교,,0,,,,,"232,030,700",5,2018-10-01 06:49:25,Y
"232,040,111",코믹/풍자,,0,,,,,"232,040,100",5,2018-10-01 06:49:25,Y
"232,050,101",그림책 기타,,0,,,,,"232,050,100",5,2018-10-01 06:49:25,Y
"232,050,304",자기계발/생활,,0,,,,,"232,050,300",5,2018-10-01 06:49:25,Y
"232,050,700",전집,,0,,,,,"232,050,000",4,2018-10-01 06:49:25,N
"232,060,300",경영,,0,,,,,"232,060,000",4,2018-10-01 06:49:25,N
"232,060,703",철학/종교/윤리,,0,,,,,"232,060,700",5,2018-10-01 06:49:25,Y
"232,061,708",회의,,0,,,,,"232,061,700",5,2018-10-01 06:49:25,Y
"232,062,104",한국사,,0,,,,,"232,062,100",5,2018-10-01 06:49:25,Y
"232,062,207",예술일반,,0,,,,,"232,062,200",5,2018-10-01 06:49:25,Y
"232,062,301",외국소설,,0,,,,,"232,062,300",5,2018-10-01 06:49:25,Y
"232,062,400",요가/체조,,0,,,,,"232,060,000",4,2018-10-01 06:49:25,N
"232,062,503",육아,,0,,,,,"232,062,500",5,2018-10-01 06:49:25,Y
"232,063,106",인문/사회/종교,,0,,,,,"232,063,100",5,2018-10-01 06:49:25,Y
"232,063,109",컴퓨터/게임/그래픽,,0,,,,,"232,063,100",5,2018-10-01 06:49:25,Y
"232,063,400",질병과 치료법,,0,,,,,"232,060,000",4,2018-10-01 06:49:25,N
"232,063,601",부동산/경매,,0,,,,,"232,063,600",5,2018-10-01 06:49:25,Y
"232,063,901",경제/자기계발,,0,,,,,"232,063,900",5,2018-10-01 06:49:25,Y
"232,064,003",대학교재/전문서적,,0,,,,,"232,064,000",5,2018-10-01 06:49:25,Y
"232,070,300",교원/임용,,0,,,,,"232,070,000",4,2018-10-01 06:49:25,N
"232,070,404",대학교재 기타,,0,,,,,"232,070,400",5,2018-10-01 06:49:25,Y
"232,070,405",대학출판부,,0,,,,,"232,070,400",5,2018-10-01 06:49:25,Y
"232,070,702",영어평가 기타,,0,,,,,"232,070,700",5,2018-10-01 06:49:25,Y
"232,070,802",외국어 기타,,0,,,,,"232,070,800",5,2018-10-01 06:49:25,Y
"232,071,303",취업/편입/적성검사 기타,,0,,,,,"232,071,300",5,2018-10-01 06:49:25,Y
"232,071,401",MOS/ITQ,,0,,,,,"232,071,400",5,2018-10-01 06:49:25,Y
"232,071,405",워드프로세서,,0,,,,,"232,071,400",5,2018-10-01 06:49:25,Y
"233,020,125",인테리어 선풍기,,0,,,,,"233,020,100",5,2018-10-01 06:49:25,Y
"233,030,501",중고/리퍼/반품/전시,,0,,,,,"233,030,500",5,2018-10-01 06:49:25,Y
"233,030,600",태블릿PC,,0,,,,,"233,030,000",4,2018-10-01 06:49:25,N
"233,050,104",레이져복합기-정품,,0,,,,,"233,050,100",5,2018-10-01 06:49:25,Y
"233,060,108",살균/소독기,,0,,,,,"233,060,100",5,2018-10-01 06:49:25,Y
"233,060,115",전화기/통신기기,,0,,,,,"233,060,100",5,2018-10-01 06:49:25,Y
"233,060,116",제모기,,0,,,,,"233,060,100",5,2018-10-01 06:49:25,Y
"233,060,119",청소기부품,,0,,,,,"233,060,100",5,2018-10-01 06:49:25,Y
"233,060,124",헤어케어기기,,0,,,,,"233,060,100",5,2018-10-01 06:49:25,Y
"233,070,105",네트워크하드/NAS,,0,,,,,"233,070,100",5,2018-10-01 06:49:25,Y
"233,080,123",커피메이커/머신,,0,,,,,"233,080,100",5,2018-10-01 06:49:25,Y
"233,090,203",포토프린터/용지,,0,,,,,"233,090,200",5,2018-10-01 06:49:25,Y
"233,090,401",CF/XD카드,,0,,,,,"233,090,400",5,2018-10-01 06:49:25,Y
"233,090,602",DSLR 렌즈,,0,,,,,"233,090,600",5,2018-10-01 06:49:25,Y
"233,100,102",PC 소프트웨어,,0,,,,,"233,100,100",5,2018-10-01 06:49:25,Y
"233,100,103",PC주변용품,,0,,,,,"233,100,100",5,2018-10-01 06:49:25,Y
"233,100,105",PC케이스,,0,,,,,"233,100,100",5,2018-10-01 06:49:25,Y
"233,100,117",영상사운드카드,,0,,,,,"233,100,100",5,2018-10-01 06:49:25,Y
"233,110,400",게임기 본체,,0,,,,,"233,110,000",4,2018-10-01 06:49:25,N
"233,110,402",휴대용 게임기,,0,,,,,"233,110,400",5,2018-10-01 06:49:25,Y
"233,110,602",전자사전,,0,,,,,"233,110,600",5,2018-10-01 06:49:25,Y
"233,120,305",보호필름/스티커,,0,,,,,"233,120,300",5,2018-10-01 06:49:25,Y
"234,020,202",이미용 용품,,0,,,,,"234,020,200",5,2018-10-01 06:49:25,Y
"234,020,306",팩트,,0,,,,,"234,020,300",5,2018-10-01 06:49:25,Y
"234,030,500",향수,,0,,,,,"234,030,000",4,2018-10-01 06:49:25,N
"235,010,100",상의,,0,,,,,"235,010,000",4,2018-10-01 06:49:25,N
"235,010,200",정장,,0,,,,,"235,010,000",4,2018-10-01 06:49:25,N
"235,020,104",셔츠/남방,,0,,,,,"235,020,100",5,2018-10-01 06:49:25,Y
"235,040,405",청바지/진,,0,,,,,"235,040,400",5,2018-10-01 06:49:25,Y
"235,050,105",원피스,,0,,,,,"235,050,100",5,2018-10-01 06:49:25,Y
"235,050,403",스커트/치마,,0,,,,,"235,050,400",5,2018-10-01 06:49:25,Y
"235,060,107",점퍼/야상,,0,,,,,"235,060,100",5,2018-10-01 06:49:25,Y
"237,010,106",산소/네블라이저/석션기,,0,,,,,"237,010,100",5,2018-10-01 06:49:25,Y
"237,020,101",과목별 학용품,,0,,,,,"237,020,100",5,2018-10-01 06:49:25,Y
"237,020,203",보드/칠판,,0,,,,,"237,020,200",5,2018-10-01 06:49:25,Y
"237,020,300",앨범/팬시용품,,0,,,,,"237,020,000",4,2018-10-01 06:49:25,N
"237,020,406",포스트잇/메모/수첩,,0,,,,,"237,020,400",5,2018-10-01 06:49:25,Y
"237,020,700",필기구,,0,,,,,"237,020,000",4,2018-10-01 06:49:25,N
"237,020,806",파스텔/페인팅,,0,,,,,"237,020,800",5,2018-10-01 06:49:25,Y
"237,030,301",염색약,,0,,,,,"237,030,300",5,2018-10-01 06:49:25,Y
"237,040,101",모기장/방충망,,0,,,,,"237,040,100",5,2018-10-01 06:49:25,Y
"237,040,302",바구니/바스켓,,0,,,,,"237,040,300",5,2018-10-01 06:49:25,Y
"237,050,500",쿡웨어,,0,,,,,"237,050,000",4,2018-10-01 06:49:25,N
"237,050,600",테이블웨어,,0,,,,,"237,050,000",4,2018-10-01 06:49:25,N
"237,060,000",화장지/세제,,0,,,,,"237,000,000",3,2018-10-01 06:49:25,N
"237,060,104",제습제/제설제,,0,,,,,"237,060,100",5,2018-10-01 06:49:25,Y
"237,060,204",예지미인,,0,,,,,"237,060,200",5,2018-10-01 06:49:25,Y
"237,060,402",세탁보조제,,0,,,,,"237,060,400",5,2018-10-01 06:49:25,Y
"238,020,120",측정공구,,0,,,,,"238,020,100",5,2018-10-01 06:49:25,Y
"238,030,203",족구,,0,,,,,"238,030,200",5,2018-10-01 06:49:25,Y
"238,050,307",타이어/휠/스노우체인,,0,,,,,"238,050,300",5,2018-10-01 06:49:25,Y
"238,070,100",낚시,,0,,,,,"238,070,000",4,2018-10-01 06:49:25,N
"238,070,102",낚시 공통장비,,0,,,,,"238,070,100",5,2018-10-01 06:49:25,Y
"238,070,103",낚시 릴,,0,,,,,"238,070,100",5,2018-10-01 06:49:25,Y
"238,070,200",등산,,0,,,,,"238,070,000",4,2018-10-01 06:49:25,N
"238,070,301",바비큐용품,,0,,,,,"238,070,300",5,2018-10-01 06:49:25,Y
"238,070,314",텐트/타프용 소품,,0,,,,,"238,070,300",5,2018-10-01 06:49:25,Y
"238,080,200",수영,,0,,,,,"238,080,000",4,2018-10-01 06:49:25,N
"239,010,201",구기스포츠화 기타,,0,,,,,"239,010,200",5,2018-10-01 06:49:25,Y
"239,010,401",라켓스포츠화 기타,,0,,,,,"239,010,400",5,2018-10-01 06:49:25,Y
"239,020,102",다운 점퍼,,0,,,,,"239,020,100",5,2018-10-01 06:49:25,Y
"239,020,301",긴팔 티셔츠,,0,,,,,"239,020,300",5,2018-10-01 06:49:25,Y
"239,020,606",수영복 기타,,0,,,,,"239,020,600",5,2018-10-01 06:49:25,Y
"239,020,609",여성 비키니-3pcs,,0,,,,,"239,020,600",5,2018-10-01 06:49:25,Y
"239,020,805",패딩 점퍼,,0,,,,,"239,020,800",5,2018-10-01 06:49:25,Y
"239,030,100",가방,,0,,,,,"239,030,000",4,2018-10-01 06:49:25,N
"239,030,300",스포츠 기능성용품,,0,,,,,"239,030,000",4,2018-10-01 06:49:25,N
"240,010,303",설탕/소금,,0,,,,,"240,010,300",5,2018-10-01 06:49:25,Y
"240,010,405",튀김/부침개/전,,0,,,,,"240,010,400",5,2018-10-01 06:49:25,Y
"240,020,110",환자식/영양보충,,0,,,,,"240,020,100",5,2018-10-01 06:49:25,Y
"240,020,206",선식/미숫가루,,0,,,,,"240,020,200",5,2018-10-01 06:49:25,Y
"240,020,304",홍삼,,0,,,,,"240,020,300",5,2018-10-01 06:49:25,Y
"240,030,602",국내산돼지고기,,0,,,,,"240,030,600",5,2018-10-01 06:49:25,Y
"240,040,402",캡슐커피/티백커피,,0,,,,,"240,040,400",5,2018-10-01 06:49:25,Y
"240,040,500",주류,,0,,,,,"240,040,000",4,2018-10-01 06:49:25,N
"241,030,402",유아바스/유아샴푸,,0,,,,,"241,030,400",5,2018-10-01 06:49:25,Y
"241,030,603",출산용품/아기용품,,0,,,,,"241,030,600",5,2018-10-01 06:49:25,Y
"242,020,104",아동공용의류,,0,,,,,"242,020,100",5,2018-10-01 06:49:25,Y
"242,030,200",기타 장난감,,0,,,,,"242,030,000",4,2018-10-01 06:49:25,N
"242,030,201",RC완구,,0,,,,,"242,030,200",5,2018-10-01 06:49:25,Y
"242,030,206",스포츠 완구,,0,,,,,"242,030,200",5,2018-10-01 06:49:25,Y
"243,010,301",정장/수트,,0,,,,,"243,010,300",5,2018-10-01 06:49:25,Y
"243,010,501",바지/팬츠,,0,,,,,"243,010,500",5,2018-10-01 06:49:25,Y
"243,030,109",자켓/코트,,0,,,,,"243,030,100",5,2018-10-01 06:49:25,Y
"243,030,112",조끼/베스트,,0,,,,,"243,030,100",5,2018-10-01 06:49:25,Y
"244,010,204",신발용품,,0,,,,,"244,010,200",5,2018-10-01 06:49:25,Y
"244,010,400",아이웨어/선글라스,,0,,,,,"244,010,000",4,2018-10-01 06:49:25,N
"244,010,502",여성단화,,0,,,,,"244,010,500",5,2018-10-01 06:49:25,Y
"244,020,101",남성가방,,0,,,,,"244,020,100",5,2018-10-01 06:49:25,Y
"244,020,300",시계,,0,,,,,"244,020,000",4,2018-10-01 06:49:25,N
"244,020,504",여성샌들,,0,,,,,"244,020,500",5,2018-10-01 06:49:25,Y
"244,030,102",여성가방,,0,,,,,"244,030,100",5,2018-10-01 06:49:25,Y
"244,030,203",남성캐주얼화,,0,,,,,"244,030,200",5,2018-10-01 06:49:25,Y
"244,030,300",시계,,0,,,,,"244,030,000",4,2018-10-01 06:49:25,N
"244,030,605",쥬얼리세트,,0,,,,,"244,030,600",5,2018-10-01 06:49:25,Y
"244,030,803",모자,,0,,,,,"244,030,800",5,2018-10-01 06:49:25,Y
"245,010,000",경영전략실1,,0,,,,,"245,000,000",3,2018-10-01 06:49:25,N
"245,010,100",기타1,,0,,,,,"245,010,000",4,2018-10-01 06:49:25,N
"245,020,101",기타1,,0,,,,,"245,020,100",5,2018-10-01 06:49:25,Y
"301,020,000",국내골프,,0,,,,,"301,000,000",3,2018-10-01 06:49:25,Y
"301,030,000",레져/레포츠,,0,,,,,"301,000,000",3,2018-10-01 06:49:25,Y
"301,040,000",스키장,,0,,,,,"301,000,000",3,2018-10-01 06:49:25,Y
"302,270,000",유럽,,0,,,,,"302,000,000",3,2018-10-01 06:49:25,Y
"302,330,000",기타,,0,,,,,"302,000,000",3,2018-10-01 06:49:25,Y
"305,020,000",에어카/에어텔,,1,,,,,"305,000,000",3,2018-10-01 06:49:25,Y
"305,090,000",항공권(단품),,0,,,,,"305,000,000",3,2018-10-01 06:49:25,Y
"401,090,000",뮤지컬-성인,,1,,,,,"401,000,000",3,2018-10-01 06:49:25,Y
"406,020,000",농구,,0,,,,,"406,000,000",3,2018-10-01 06:49:25,Y
"407,030,000",기타,,0,,,,,"407,000,000",3,2018-10-01 06:49:25,Y
"409,010,000",드라마,,0,,,,,"409,000,000",3,2018-10-01 06:49:25,Y
"409,160,000",뮤지컬,,0,,,,,"409,000,000",3,2018-10-01 06:49:25,Y
"410,000,000",키즈,,0,,,,,"400,000,000",2,2018-10-01 06:49:25,N
"410,040,000",어린이놀이시설,,0,,,,,"410,000,000",3,2018-10-01 06:49:25,Y
"503,000,000",클라우드펀딩,,0,,,,,"500,000,000",2,2018-10-01 06:49:25,Y
"801,040,101",남성의류,,0,,,,,"801,040,100",5,2018-10-01 06:49:25,Y
"801,050,101",언더웨어/잠옷,,0,,,,,"801,050,100",5,2018-10-01 06:49:25,Y
"801,070,100",신발/잡화,,0,,,,,"801,070,000",4,2018-10-01 06:49:25,Y
"801,140,000",순금/골드바,,0,,,,,"801,000,000",3,2018-10-01 06:49:25,Y
"802,120,000",전통주,,0,,,,,"802,000,000",3,2018-10-01 06:49:25,Y
3,문화;뮤지컬,,0,icon_concert.png,icon_on_concert.png,icon_on_concert.png,,-1,0,2018-10-01 06:49:25,N
"101,010,600",돌솥/비빕밥전문점,,0,,,,,"101,010,000",4,2018-10-01 06:49:25,Y
"101,011,500",순두부전문,,0,,,,,"101,010,000",4,2018-10-01 06:49:25,Y
"101,012,000",기사식당,,0,,,,,"101,010,000",4,2018-10-01 06:49:25,Y
"101,020,100",중국음식/중국집,,0,,,,,"101,020,000",4,2018-10-01 06:49:25,Y
"101,030,100",횟집,,0,,,,,"101,030,000",4,2018-10-01 06:49:25,Y
"101,030,800",매운탕전문,,0,,,,,"101,030,000",4,2018-10-01 06:49:25,Y
"101,031,800",홍어전문,,0,,,,,"101,030,000",4,2018-10-01 06:49:25,Y
"101,080,400",떡/한과집,,0,,,,,"101,080,000",4,2018-10-01 06:49:25,Y
"101,090,400",민속주점,,1,,,,,"101,090,000",4,2018-10-01 06:49:25,Y
"101,090,700",기타일반유흥주점,,1,,,,,"101,090,000",4,2018-10-01 06:49:25,Y
"102,000,000",소매,,0,,,,,"100,000,000",2,2018-10-01 06:49:25,N
"102,011,200",수산물소매,,0,,,,,"102,010,000",4,2018-10-01 06:49:25,Y
"102,020,000",선물/팬시/기념품,,0,,,,,"102,000,000",3,2018-10-01 06:49:25,N
"102,031,100",시장/종합상가,,0,,,,,"102,030,000",4,2018-10-01 06:49:25,Y
"102,050,100",일반의류,,0,,,,,"102,050,000",4,2018-10-01 06:49:25,Y
"102,051,600",교복판매,,0,,,,,"102,050,000",4,2018-10-01 06:49:25,Y
"102,070,500",정수기연수기,,0,,,,,"102,070,000",4,2018-10-01 06:49:25,Y
"102,120,100",일반가전제품,,0,,,,,"102,120,000",4,2018-10-01 06:49:25,Y
"102,120,200",오디오전문점,,0,,,,,"102,120,000",4,2018-10-01 06:49:25,Y
"102,130,400",고서적판매,,0,,,,,"102,130,000",4,2018-10-01 06:49:25,Y
"102,130,800",기독교서적판매,,0,,,,,"102,130,000",4,2018-10-01 06:49:25,Y
"102,170,600",분재판매,,0,,,,,"102,170,000",4,2018-10-01 06:49:25,Y
"102,180,500",현미경/망원경판매,,0,,,,,"102,180,000",4,2018-10-01 06:49:25,Y
"102,200,200",보청기판매,,0,,,,,"102,200,000",4,2018-10-01 06:49:25,Y
"102,210,200",보일러/냉난방용품,,0,,,,,"102,210,000",4,2018-10-01 06:49:25,Y
"102,240,000",중고품소매/교환,,0,,,,,"102,000,000",3,2018-10-01 06:49:25,N
"102,260,400",다이아몬드매매,,0,,,,,"102,260,000",4,2018-10-01 06:49:25,Y
"103,010,800",마사지,,0,,,,,"103,010,000",4,2018-10-01 06:49:25,Y
"103,020,300",세탁대행,,0,,,,,"103,020,000",4,2018-10-01 06:49:25,Y
"103,031,400",피아노조율,,0,,,,,"103,030,000",4,2018-10-01 06:49:25,Y
"103,040,800",화물운송-용달,,0,,,,,"103,040,000",4,2018-10-01 06:49:25,Y
"103,070,600",생활용품대여,,0,,,,,"103,070,000",4,2018-10-01 06:49:25,Y
"103,071,000",사무기기대여,,0,,,,,"103,070,000",4,2018-10-01 06:49:25,Y
"103,080,000",대행업,,0,,,,,"103,000,000",3,2018-10-01 06:49:25,N
"103,090,100",욕탕업-종합,,0,,,,,"103,090,000",4,2018-10-01 06:49:25,Y
"103,110,500",광고물제작-종합,,0,,,,,"103,110,000",4,2018-10-01 06:49:25,Y
