,biz_dt,mid,price,prodNo,dcateCd,dcateNm
330,2018-08-30 18:33:53,6365302,515000,106195273,4101182,Playstation
28,2018-08-30 21:21:58,11466698,516000,106327483,4101182,Playstation
23,2018-08-30 21:39:00,2927931,516000,106327483,4101182,Playstation
25,2018-08-30 22:26:07,9375377,516000,106327483,4101182,Playstation
867,2018-08-31 00:57:24,14127247,404000,106329551,4101182,Playstation
868,2018-08-31 01:44:07,13328022,404000,106329551,4101182,Playstation
20,2018-08-31 10:27:12,25609808,516000,106327483,4101182,Playstation
32,2018-08-31 11:05:18,25605884,516000,106327483,4101182,Playstation
879,2018-08-31 11:38:38,3082588,404000,106329551,4101182,Playstation
814,2018-08-31 13:05:01,4435680,515000,105241314,4101182,Playstation
886,2018-08-31 13:08:15,3112490,404000,106329551,4101182,Playstation
859,2018-08-31 13:15:30,15511815,404000,106329551,4101182,Playstation
19,2018-08-31 13:40:54,4000137,516000,106327483,4101182,Playstation
860,2018-08-31 13:56:20,18760141,404000,106329551,4101182,Playstation
906,2018-08-31 15:46:22,11980620,404000,106329551,4101182,Playstation
899,2018-08-31 16:42:54,19906359,404000,106329551,4101182,Playstation
922,2018-08-31 16:56:04,2151830,404000,106329551,4101182,Playstation
861,2018-08-31 19:59:02,11980620,404000,106329551,4101182,Playstation
541,2018-08-31 21:18:15,4430185,516000,102589785,4101182,Playstation
878,2018-08-31 21:30:20,9257894,404000,106329551,4101182,Playstation
619,2018-08-31 23:36:45,6144360,516000,101575773,4101182,Playstation
875,2018-08-31 23:38:43,2151830,404000,106329551,4101182,Playstation
846,2018-08-31 23:59:52,10638133,363000,101576275,4101182,Playstation
698,2018-09-01 00:08:38,17011075,516000,101575773,4101182,Playstation
172,2018-09-01 07:00:16,2082139,404000,106329551,4101182,Playstation
205,2018-09-01 07:58:44,16926372,404000,106329551,4101182,Playstation
186,2018-09-01 09:22:41,22869741,404000,106329551,4101182,Playstation
153,2018-09-01 10:58:08,22869741,404000,106329551,4101182,Playstation
633,2018-09-01 10:59:58,1055159,363000,102052939,4101182,Playstation
528,2018-09-01 11:10:07,22869741,404000,109012990,4101182,Playstation
636,2018-09-01 12:30:11,1880132,363000,101576275,4101182,Playstation
53,2018-09-01 13:44:27,12843938,516000,102589785,4101182,Playstation
129,2018-09-01 14:32:40,1666429,404000,106329551,4101182,Playstation
33,2018-09-01 15:18:06,16419371,516000,102589785,4101182,Playstation
615,2018-09-01 16:01:19,11439679,398000,101173552,4101182,Playstation
42,2018-09-01 18:08:42,7635347,516000,102589785,4101182,Playstation
162,2018-09-01 18:43:32,6176326,404000,106329551,4101182,Playstation
94,2018-09-01 19:13:29,4456207,516000,106327483,4101182,Playstation
641,2018-09-01 19:38:29,1988662,363000,101576275,4101182,Playstation
443,2018-09-01 21:57:57,1745361,515000,106195273,4101182,Playstation
409,2018-09-02 00:59:20,6065031,516000,110079774,4101182,Playstation
637,2018-09-02 01:03:57,1771824,363000,101576275,4101182,Playstation
620,2018-09-02 08:48:59,5215813,398000,101173552,4101182,Playstation
682,2018-09-02 14:04:22,25614832,516000,101575773,4101182,Playstation
106,2018-09-02 14:37:22,21646009,402000,105241260,4101182,Playstation
534,2018-09-02 15:42:59,3890808,404000,109012990,4101182,Playstation
401,2018-09-02 15:59:01,12880298,516000,110079774,4101182,Playstation
532,2018-09-02 16:21:58,24149412,404000,109012990,4101182,Playstation
191,2018-09-02 16:32:37,13818733,404000,106329551,4101182,Playstation
504,2018-09-02 17:31:01,16100179,404000,109012990,4101182,Playstation
83,2018-09-02 17:42:42,23157736,516000,106327483,4101182,Playstation
630,2018-09-02 17:49:48,4353197,363000,102052939,4101182,Playstation
531,2018-09-02 18:17:23,7610866,404000,109012990,4101182,Playstation
412,2018-09-02 19:14:47,1885485,516000,110079774,4101182,Playstation
530,2018-09-02 20:18:59,21558990,404000,109012990,4101182,Playstation
509,2018-09-02 20:48:36,3313483,404000,109012990,4101182,Playstation
510,2018-09-02 21:39:46,1550240,404000,109012990,4101182,Playstation
527,2018-09-02 21:47:12,1550240,404000,109012990,4101182,Playstation
511,2018-09-02 22:02:30,7501759,404000,109012990,4101182,Playstation
499,2018-09-02 22:22:49,14522639,404000,109012990,4101182,Playstation
642,2018-09-02 22:53:57,2364046,363000,101576275,4101182,Playstation
63,2018-09-02 23:25:08,8626868,516000,106327483,4101182,Playstation
64,2018-09-02 23:38:35,8626868,516000,106327483,4101182,Playstation
640,2018-09-03 00:05:00,3914450,363000,101576275,4101182,Playstation
519,2018-09-03 00:07:24,15832763,404000,109012990,4101182,Playstation
402,2018-09-03 00:18:38,2023669,516000,110079774,4101182,Playstation
87,2018-09-03 00:27:15,13031317,516000,106327483,4101182,Playstation
39,2018-09-03 01:24:09,5336084,516000,102589785,4101182,Playstation
364,2018-09-03 07:19:20,23504248,516000,110079774,4101182,Playstation
525,2018-09-03 08:38:16,2151830,404000,109012990,4101182,Playstation
526,2018-09-03 09:16:59,2151830,404000,109012990,4101182,Playstation
208,2018-09-03 09:40:44,1390830,404000,106329551,4101182,Playstation
219,2018-09-03 11:10:31,1757234,404000,106329551,4101182,Playstation
54,2018-09-03 13:37:12,25355332,516000,102589785,4101182,Playstation
524,2018-09-03 13:42:34,1757234,404000,109012990,4101182,Playstation
47,2018-09-03 14:07:57,20445389,516000,102589785,4101182,Playstation
201,2018-09-03 14:36:02,9484952,404000,106329551,4101182,Playstation
421,2018-09-03 16:28:48,1022764,516000,110079774,4101182,Playstation
439,2018-09-03 16:36:50,1263741,515000,106195273,4101182,Playstation
52,2018-09-03 17:38:42,24570470,516000,102589785,4101182,Playstation
628,2018-09-03 18:30:20,2743312,363000,102052939,4101182,Playstation
390,2018-09-03 18:57:21,25622398,516000,110079774,4101182,Playstation
705,2018-09-03 21:37:44,3460410,516000,101575773,4101182,Playstation
28,2018-09-03 21:57:44,23167747,516000,102589785,4101182,Playstation
67,2018-09-03 23:15:55,25635061,516000,106327483,4101182,Playstation
701,2018-09-03 23:18:54,2121160,516000,101575773,4101182,Playstation
629,2018-09-03 23:46:11,2743312,363000,102052939,4101182,Playstation
513,2018-09-03 23:59:11,18090786,404000,109012990,4101182,Playstation
154,2018-09-03 23:59:30,10028164,404000,106329551,4101182,Playstation
38,2018-09-04 01:52:47,6122275,516000,102589785,4101182,Playstation
37,2018-09-04 02:34:10,4055442,516000,102589785,4101182,Playstation
405,2018-09-04 04:56:03,2154852,516000,110079774,4101182,Playstation
631,2018-09-04 08:56:40,6689937,363000,102052939,4101182,Playstation
48,2018-09-04 08:57:48,6689937,516000,102589785,4101182,Playstation
143,2018-09-04 09:40:12,15328609,404000,106329551,4101182,Playstation
634,2018-09-04 09:58:26,8875752,363000,102052939,4101182,Playstation
41,2018-09-04 10:22:07,7519687,516000,102589785,4101182,Playstation
30,2018-09-04 10:41:12,7519687,516000,102589785,4101182,Playstation
40,2018-09-04 11:04:34,6066794,516000,102589785,4101182,Playstation
173,2018-09-04 11:06:29,4790864,404000,106329551,4101182,Playstation
683,2018-09-04 11:12:30,22067714,516000,101575773,4101182,Playstation
31,2018-09-04 11:34:16,2268855,516000,102589785,4101182,Playstation
622,2018-09-04 12:44:24,25637827,398000,101173552,4101182,Playstation
703,2018-09-04 13:06:02,13892962,516000,101575773,4101182,Playstation
424,2018-09-04 13:33:43,22101852,516000,110079774,4101182,Playstation
192,2018-09-04 14:13:47,1248586,404000,106329551,4101182,Playstation
81,2018-09-04 14:38:58,22508153,516000,106327483,4101182,Playstation
632,2018-09-04 14:52:41,4073246,363000,102052939,4101182,Playstation
165,2018-09-04 14:55:10,23157736,404000,106329551,4101182,Playstation
34,2018-09-04 15:41:06,25639271,516000,102589785,4101182,Playstation
514,2018-09-04 15:46:11,8853029,404000,109012990,4101182,Playstation
184,2018-09-04 15:58:02,1987427,404000,106329551,4101182,Playstation
49,2018-09-04 16:08:44,7770900,516000,102589785,4101182,Playstation
50,2018-09-04 16:35:05,25639271,516000,102589785,4101182,Playstation
365,2018-09-04 17:20:38,7090336,516000,110079774,4101182,Playstation
185,2018-09-04 20:35:11,22597279,404000,106329551,4101182,Playstation
105,2018-09-04 21:54:16,3010128,402000,105241260,4101182,Playstation
55,2018-09-04 21:54:40,6147269,516000,102589785,4101182,Playstation
427,2018-09-04 22:07:12,17513967,516000,110079774,4101182,Playstation
673,2018-09-04 22:13:05,5123718,516000,101575773,4101182,Playstation
399,2018-09-04 22:31:21,17513967,516000,110079774,4101182,Playstation
400,2018-09-04 23:24:03,24570470,516000,110079774,4101182,Playstation
425,2018-09-04 23:58:06,3924148,516000,110079774,4101182,Playstation
386,2018-09-05 07:10:14,16526235,516000,110079774,4101182,Playstation
406,2018-09-05 08:37:06,3642683,516000,110079774,4101182,Playstation
220,2018-09-05 12:06:20,9218622,404000,106329551,4101182,Playstation
138,2018-09-05 13:10:54,23825949,404000,106329551,4101182,Playstation
216,2018-09-05 18:24:12,7687257,404000,106329551,4101182,Playstation
700,2018-09-05 18:40:57,23419682,516000,101575773,4101182,Playstation
56,2018-09-05 18:48:12,1314932,516000,102589785,4101182,Playstation
512,2018-09-05 18:52:29,21392654,404000,109012990,4101182,Playstation
66,2018-09-05 19:00:51,23157736,516000,106327483,4101182,Playstation
128,2018-09-05 19:12:09,22597279,404000,106329551,4101182,Playstation
697,2018-09-05 19:49:19,4693838,516000,101575773,4101182,Playstation
107,2018-09-05 21:43:52,10523808,402000,105241260,4101182,Playstation
27,2018-09-05 22:01:55,25649173,516000,102589785,4101182,Playstation
702,2018-09-05 22:13:04,14595767,516000,101575773,4101182,Playstation
43,2018-09-05 23:46:02,3168753,516000,102589785,4101182,Playstation
148,2018-09-06 07:09:15,11703243,404000,106329551,4101182,Playstation
76,2018-09-06 12:35:38,12642116,516000,106327483,4101182,Playstation
674,2018-09-06 12:59:19,12999957,516000,101575773,4101182,Playstation
167,2018-09-06 13:04:13,2043273,404000,106329551,4101182,Playstation
131,2018-09-06 13:28:50,10131609,404000,106329551,4101182,Playstation
428,2018-09-06 14:41:23,2030097,516000,110079774,4101182,Playstation
689,2018-09-06 14:42:31,12302673,516000,101575773,4101182,Playstation
80,2018-09-06 16:21:32,24254486,516000,106327483,4101182,Playstation
75,2018-09-06 16:48:20,10260435,516000,106327483,4101182,Playstation
69,2018-09-06 17:52:42,2892840,516000,106327483,4101182,Playstation
61,2018-09-06 19:14:34,24245721,516000,106327483,4101182,Playstation
535,2018-09-06 21:14:46,17513967,404000,109012990,4101182,Playstation
621,2018-09-06 22:42:19,4416229,398000,101173552,4101182,Playstation
391,2018-09-06 23:55:21,17305745,516000,110079774,4101182,Playstation
413,2018-09-07 01:02:59,25653050,516000,110079774,4101182,Playstation
168,2018-09-07 01:42:48,21062505,404000,106329551,4101182,Playstation
429,2018-09-07 09:54:35,2261980,516000,110079774,4101182,Playstation
430,2018-09-07 10:23:41,3642683,516000,110079774,4101182,Playstation
431,2018-09-07 11:31:38,1882221,516000,110079774,4101182,Playstation
407,2018-09-07 11:54:16,15818208,516000,110079774,4101182,Playstation
90,2018-09-07 12:32:37,24254486,516000,106327483,4101182,Playstation
387,2018-09-07 12:50:28,10323098,516000,110079774,4101182,Playstation
370,2018-09-07 14:11:29,6869559,516000,110079774,4101182,Playstation
363,2018-09-07 14:24:48,15654367,516000,110079774,4101182,Playstation
410,2018-09-07 14:39:09,1394009,516000,110079774,4101182,Playstation
72,2018-09-07 15:18:23,2395655,516000,106327483,4101182,Playstation
366,2018-09-07 23:48:31,2518873,516000,110079774,4101182,Playstation
517,2018-09-08 09:56:51,11680289,404000,109012990,4101182,Playstation
516,2018-09-08 10:22:45,3034393,404000,109012990,4101182,Playstation
381,2018-09-08 10:52:54,23023625,516000,110079774,4101182,Playstation
221,2018-09-08 14:17:40,3283837,404000,106329551,4101182,Playstation
396,2018-09-08 17:10:39,3713528,516000,110079774,4101182,Playstation
377,2018-09-08 20:46:43,22996533,516000,110079774,4101182,Playstation
502,2018-09-08 23:03:32,25669812,404000,109012990,4101182,Playstation
503,2018-09-08 23:10:03,2764137,404000,109012990,4101182,Playstation
422,2018-09-09 00:18:37,25406511,516000,110079774,4101182,Playstation
29,2018-09-09 00:47:50,2274582,516000,102589785,4101182,Playstation
538,2018-09-09 01:06:33,7118365,404000,109012990,4101182,Playstation
77,2018-09-09 03:32:23,25462515,516000,106327483,4101182,Playstation
371,2018-09-09 10:58:15,9219290,516000,110079774,4101182,Playstation
51,2018-09-09 13:14:50,19022010,516000,102589785,4101182,Playstation
394,2018-09-09 13:35:10,2202243,516000,110079774,4101182,Playstation
367,2018-09-09 13:53:01,14986039,516000,110079774,4101182,Playstation
46,2018-09-09 16:05:31,12107704,516000,102589785,4101182,Playstation
149,2018-09-09 17:14:25,15048049,404000,106329551,4101182,Playstation
418,2018-09-09 17:28:06,1208272,516000,110079774,4101182,Playstation
417,2018-09-09 18:59:48,9495044,516000,110079774,4101182,Playstation
440,2018-09-09 22:00:20,3020620,515000,106195273,4101182,Playstation
35,2018-09-09 22:12:46,15301591,516000,102589785,4101182,Playstation
373,2018-09-09 22:53:13,21353791,516000,110079774,4101182,Playstation
374,2018-09-09 22:59:44,7392440,516000,110079774,4101182,Playstation
57,2018-09-09 23:56:32,2467312,516000,102589785,4101182,Playstation
150,2018-09-10 00:08:27,8811635,404000,106329551,4101182,Playstation
155,2018-09-10 02:37:53,3181406,404000,106329551,4101182,Playstation
217,2018-09-10 05:33:08,20701330,404000,106329551,4101182,Playstation
193,2018-09-10 09:44:46,6087479,404000,106329551,4101182,Playstation
693,2018-09-10 11:05:35,20633414,516000,101575773,4101182,Playstation
187,2018-09-10 11:08:18,3424054,404000,106329551,4101182,Playstation
147,2018-09-10 13:58:04,5428979,404000,106329551,4101182,Playstation
91,2018-09-10 14:45:45,5980338,516000,106327483,4101182,Playstation
213,2018-09-10 16:04:32,7083123,404000,106329551,4101182,Playstation
392,2018-09-10 16:14:09,11819674,516000,110079774,4101182,Playstation
397,2018-09-10 18:56:45,1170087,516000,110079774,4101182,Playstation
84,2018-09-10 20:23:11,7511963,516000,106327483,4101182,Playstation
398,2018-09-10 20:43:28,8500086,516000,110079774,4101182,Playstation
414,2018-09-10 20:53:20,4946797,516000,110079774,4101182,Playstation
691,2018-09-10 21:00:24,3323411,516000,101575773,4101182,Playstation
379,2018-09-10 21:59:33,5594594,516000,110079774,4101182,Playstation
104,2018-09-10 22:16:47,10594189,402000,105241260,4101182,Playstation
372,2018-09-10 22:24:25,10594189,516000,110079774,4101182,Playstation
163,2018-09-10 23:13:24,25685498,404000,106329551,4101182,Playstation
215,2018-09-11 00:44:35,6353492,404000,106329551,4101182,Playstation
122,2018-09-11 05:27:19,5219773,404000,106329551,4101182,Playstation
32,2018-09-11 11:32:33,4123737,516000,102589785,4101182,Playstation
415,2018-09-11 12:09:49,10707225,516000,110079774,4101182,Playstation
408,2018-09-11 12:43:41,25660980,516000,110079774,4101182,Playstation
114,2018-09-11 13:04:16,2298100,607000,100824063,4101182,Playstation
36,2018-09-11 13:07:39,25688430,516000,102589785,4101182,Playstation
393,2018-09-11 14:56:21,5278540,516000,110079774,4101182,Playstation
169,2018-09-11 15:07:28,1451677,404000,106329551,4101182,Playstation
85,2018-09-11 15:13:44,1203532,516000,106327483,4101182,Playstation
44,2018-09-11 15:16:13,4763924,516000,102589785,4101182,Playstation
164,2018-09-11 15:20:54,21273294,404000,106329551,4101182,Playstation
442,2018-09-11 15:24:11,13944889,515000,106195273,4101182,Playstation
368,2018-09-11 15:35:14,25660980,516000,110079774,4101182,Playstation
536,2018-09-11 16:05:06,10345220,404000,109012990,4101182,Playstation
403,2018-09-11 17:42:31,11938919,516000,110079774,4101182,Playstation
426,2018-09-11 19:03:59,5697422,516000,110079774,4101182,Playstation
612,2018-09-11 20:07:27,20604060,398000,101173552,4101182,Playstation
65,2018-09-11 20:16:36,3337799,516000,106327483,4101182,Playstation
26,2018-09-11 21:46:24,1914414,516000,102589785,4101182,Playstation
71,2018-09-11 22:06:11,2363403,516000,106327483,4101182,Playstation
375,2018-09-11 22:21:35,1901867,516000,110079774,4101182,Playstation
382,2018-09-11 23:12:01,1901867,516000,110079774,4101182,Playstation
378,2018-09-12 00:04:50,7251163,516000,110079774,4101182,Playstation
388,2018-09-12 00:18:07,15371258,516000,110079774,4101182,Playstation
537,2018-09-12 08:25:35,1256978,404000,109012990,4101182,Playstation
704,2018-09-12 09:43:20,8307623,516000,101575773,4101182,Playstation
369,2018-09-12 10:36:27,5738514,516000,110079774,4101182,Playstation
125,2018-09-12 11:00:06,25694859,404000,106329551,4101182,Playstation
384,2018-09-12 12:55:14,25694590,516000,110079774,4101182,Playstation
539,2018-09-12 13:45:48,25691314,404000,109012990,4101182,Playstation
423,2018-09-12 15:14:30,21739391,516000,110079774,4101182,Playstation
320,2018-09-12 16:20:33,8716426,515000,101547193,4101182,Playstation
139,2018-09-12 16:28:01,1903218,404000,106329551,4101182,Playstation
508,2018-09-12 16:38:34,1903218,404000,109012990,4101182,Playstation
95,2018-09-12 16:57:19,25697968,516000,106327483,4101182,Playstation
520,2018-09-12 17:31:47,20573409,404000,109012990,4101182,Playstation
385,2018-09-12 18:27:28,11938919,516000,110079774,4101182,Playstation
521,2018-09-12 18:38:36,7605166,404000,109012990,4101182,Playstation
515,2018-09-12 18:58:39,20573409,404000,109012990,4101182,Playstation
380,2018-09-12 21:10:06,8391622,516000,110079774,4101182,Playstation
676,2018-09-12 22:01:39,25681116,516000,101575773,4101182,Playstation
419,2018-09-12 23:50:10,18799998,516000,110079774,4101182,Playstation
395,2018-09-13 00:51:28,8391622,516000,110079774,4101182,Playstation
614,2018-09-13 06:40:14,11388423,398000,101173552,4101182,Playstation
136,2018-09-13 10:17:46,7701936,404000,106329551,4101182,Playstation
140,2018-09-13 11:41:32,25701330,404000,106329551,4101182,Playstation
677,2018-09-13 12:07:20,25703323,516000,101575773,4101182,Playstation
678,2018-09-13 12:26:38,25703323,516000,101575773,4101182,Playstation
411,2018-09-13 12:54:17,8043925,516000,110079774,4101182,Playstation
92,2018-09-13 15:01:50,2682558,516000,106327483,4101182,Playstation
86,2018-09-13 15:34:37,24069001,516000,106327483,4101182,Playstation
420,2018-09-13 16:00:47,4709253,516000,110079774,4101182,Playstation
68,2018-09-13 16:47:08,13271360,516000,106327483,4101182,Playstation
96,2018-09-13 17:43:31,1872239,516000,106327483,4101182,Playstation
188,2018-09-13 21:18:33,18283364,404000,106329551,4101182,Playstation
518,2018-09-13 22:08:09,25707280,404000,109012990,4101182,Playstation
684,2018-09-13 23:12:26,19680921,516000,101575773,4101182,Playstation
437,2018-09-13 23:16:59,6064223,515000,106195273,4101182,Playstation
376,2018-09-14 00:58:23,20156829,516000,110079774,4101182,Playstation
45,2018-09-14 10:26:57,6737576,516000,102589785,4101182,Playstation
209,2018-09-14 12:04:14,10656526,404000,106329551,4101182,Playstation
383,2018-09-14 13:53:28,12495861,516000,110079774,4101182,Playstation
304,2018-09-14 14:56:45,2461694,515000,101547193,4101182,Playstation
156,2018-09-14 16:04:19,4563507,404000,106329551,4101182,Playstation
282,2018-09-14 16:19:46,16846491,515000,101547193,4101182,Playstation
285,2018-09-14 17:35:27,16846491,515000,101547193,4101182,Playstation
126,2018-09-14 19:31:57,7565949,404000,106329551,4101182,Playstation
389,2018-09-14 20:50:30,1048764,516000,110079774,4101182,Playstation
404,2018-09-14 21:03:11,2385045,516000,110079774,4101182,Playstation
203,2018-09-14 22:30:11,25708177,404000,106329551,4101182,Playstation
288,2018-09-14 22:53:53,25713902,515000,101547193,4101182,Playstation
529,2018-09-14 23:25:24,1550240,404000,109012990,4101182,Playstation
416,2018-09-14 23:41:17,1505025,516000,110079774,4101182,Playstation
170,2018-09-15 01:27:26,6061026,404000,106329551,4101182,Playstation
699,2018-09-15 03:00:38,1642388,516000,101575773,4101182,Playstation
58,2018-09-15 16:01:48,9099085,516000,106327483,4101182,Playstation
316,2018-09-15 16:56:08,8699008,515000,101547193,4101182,Playstation
303,2018-09-15 18:03:03,25717352,515000,101547193,4101182,Playstation
435,2018-09-15 19:02:20,21694475,515000,106195273,4101182,Playstation
299,2018-09-15 19:13:41,17829306,515000,101547193,4101182,Playstation
73,2018-09-15 20:09:17,25718610,516000,106327483,4101182,Playstation
199,2018-09-15 21:08:41,9389885,404000,106329551,4101182,Playstation
206,2018-09-15 21:12:14,9389885,404000,106329551,4101182,Playstation
141,2018-09-15 21:43:53,9957208,404000,106329551,4101182,Playstation
189,2018-09-16 00:45:11,2296606,404000,106329551,4101182,Playstation
616,2018-09-16 03:34:28,7367699,398000,101173552,4101182,Playstation
151,2018-09-16 04:25:32,10333338,404000,106329551,4101182,Playstation
146,2018-09-16 12:36:38,14302517,404000,106329551,4101182,Playstation
306,2018-09-16 12:59:38,4225415,515000,101547193,4101182,Playstation
207,2018-09-16 13:07:05,7718227,404000,106329551,4101182,Playstation
97,2018-09-16 14:02:06,9218622,516000,106327483,4101182,Playstation
98,2018-09-16 14:14:55,18052417,516000,106327483,4101182,Playstation
88,2018-09-16 14:33:51,23825949,516000,106327483,4101182,Playstation
89,2018-09-16 14:36:34,1624537,516000,106327483,4101182,Playstation
324,2018-09-16 15:22:41,25722905,515000,101547193,4101182,Playstation
177,2018-09-16 15:47:41,2629975,404000,106329551,4101182,Playstation
210,2018-09-16 15:51:31,6646802,404000,106329551,4101182,Playstation
293,2018-09-16 16:01:15,9622402,515000,101547193,4101182,Playstation
296,2018-09-16 16:18:39,1386223,515000,101547193,4101182,Playstation
211,2018-09-16 17:18:21,23367482,404000,106329551,4101182,Playstation
200,2018-09-16 17:49:46,15173167,404000,106329551,4101182,Playstation
214,2018-09-16 18:02:12,2056555,404000,106329551,4101182,Playstation
74,2018-09-16 18:15:38,2056555,516000,106327483,4101182,Playstation
181,2018-09-16 18:16:52,7425148,404000,106329551,4101182,Playstation
197,2018-09-16 21:04:17,25724648,404000,106329551,4101182,Playstation
198,2018-09-16 21:48:38,7425148,404000,106329551,4101182,Playstation
142,2018-09-16 22:04:36,13860480,404000,106329551,4101182,Playstation
321,2018-09-16 22:10:49,3092151,515000,101547193,4101182,Playstation
182,2018-09-16 22:53:13,5272344,404000,106329551,4101182,Playstation
694,2018-09-16 23:24:06,2637483,516000,101575773,4101182,Playstation
695,2018-09-16 23:59:17,4383269,516000,101575773,4101182,Playstation
283,2018-09-17 00:31:45,13857633,515000,101547193,4101182,Playstation
99,2018-09-17 00:56:15,1210741,516000,106327483,4101182,Playstation
315,2018-09-17 01:18:45,6846929,515000,101547193,4101182,Playstation
132,2018-09-17 04:20:00,20782203,404000,106329551,4101182,Playstation
183,2018-09-17 10:08:10,9845067,404000,106329551,4101182,Playstation
681,2018-09-17 11:07:56,7213900,516000,101575773,4101182,Playstation
325,2018-09-17 13:17:46,1043076,404000,114052271,4101182,Playstation
178,2018-09-17 14:39:22,16089147,404000,106329551,4101182,Playstation
82,2018-09-17 17:14:06,1807825,516000,106327483,4101182,Playstation
180,2018-09-17 19:46:32,2312071,404000,106329551,4101182,Playstation
174,2018-09-17 21:27:34,20900474,404000,106329551,4101182,Playstation
133,2018-09-17 22:27:47,19904067,404000,106329551,4101182,Playstation
281,2018-09-17 23:29:22,2673614,515000,101547193,4101182,Playstation
60,2018-09-17 23:29:59,4272226,516000,106327483,4101182,Playstation
314,2018-09-17 23:56:36,6634029,515000,101547193,4101182,Playstation
276,2018-09-18 07:18:13,10713286,515000,101547193,4101182,Playstation
327,2018-09-18 08:25:52,25735834,404000,114052271,4101182,Playstation
763,2018-09-18 10:33:45,24634096,515000,113637126,4101182,Playstation
686,2018-09-18 13:22:21,22583916,516000,101575773,4101182,Playstation
685,2018-09-18 13:48:40,6519632,516000,101575773,4101182,Playstation
307,2018-09-18 14:28:46,5284866,515000,101547193,4101182,Playstation
709,2018-09-18 16:50:26,25739846,516000,101575773,4101182,Playstation
309,2018-09-18 17:03:36,19163460,515000,101547193,4101182,Playstation
756,2018-09-18 17:57:40,24055979,515000,113637126,4101182,Playstation
679,2018-09-18 20:12:14,2613740,516000,101575773,4101182,Playstation
680,2018-09-18 21:34:44,4470456,516000,101575773,4101182,Playstation
708,2018-09-18 22:53:40,1409368,516000,101575773,4101182,Playstation
310,2018-09-18 23:09:41,7484863,515000,101547193,4101182,Playstation
687,2018-09-19 02:12:56,25743282,516000,101575773,4101182,Playstation
127,2018-09-19 03:27:42,22878024,404000,106329551,4101182,Playstation
765,2018-09-19 13:47:03,1680463,515000,113637126,4101182,Playstation
222,2018-09-20 22:29:33,20307805,404000,106329551,4101182,Playstation
717,2018-09-20 23:20:05,25754144,615000,115717785,4101182,Playstation
716,2018-09-21 09:38:11,25754823,615000,115717785,4101182,Playstation
286,2018-09-21 15:08:43,9615801,515000,101547193,4101182,Playstation
613,2018-09-22 20:26:19,17218061,398000,101173552,4101182,Playstation
305,2018-09-23 00:32:09,12430277,515000,101547193,4101182,Playstation
152,2018-09-23 14:01:57,23152089,404000,106329551,4101182,Playstation
157,2018-09-23 22:46:44,14858341,404000,106329551,4101182,Playstation
158,2018-09-24 22:06:03,23170248,404000,106329551,4101182,Playstation
297,2018-09-24 23:41:57,25103181,515000,101547193,4101182,Playstation
298,2018-09-25 01:20:19,9622461,515000,101547193,4101182,Playstation
707,2018-09-25 14:41:05,5498679,516000,101575773,4101182,Playstation
688,2018-09-25 18:38:32,8246308,516000,101575773,4101182,Playstation
300,2018-09-26 01:18:08,4068924,515000,101547193,4101182,Playstation
137,2018-09-26 04:45:46,3774727,404000,106329551,4101182,Playstation
277,2018-09-26 12:13:24,8665313,515000,101547193,4101182,Playstation
171,2018-09-26 12:28:07,25788271,404000,106329551,4101182,Playstation
130,2018-09-26 16:09:10,3083447,404000,106329551,4101182,Playstation
441,2018-09-26 16:56:40,7011624,515000,106195273,4101182,Playstation
212,2018-09-26 17:44:14,2636385,404000,106329551,4101182,Playstation
134,2018-09-26 17:51:15,1537807,404000,106329551,4101182,Playstation
294,2018-09-26 18:25:25,6008165,515000,101547193,4101182,Playstation
696,2018-09-26 20:39:14,15563271,516000,101575773,4101182,Playstation
322,2018-09-26 22:29:18,25792527,515000,101547193,4101182,Playstation
323,2018-09-26 22:47:06,19819712,515000,101547193,4101182,Playstation
159,2018-09-27 04:22:44,4473082,404000,106329551,4101182,Playstation
754,2018-09-27 10:24:40,5653043,515000,113637126,4101182,Playstation
762,2018-09-27 11:09:47,9061755,515000,113637126,4101182,Playstation
160,2018-09-27 11:11:50,13047431,404000,106329551,4101182,Playstation
764,2018-09-27 12:54:22,8328890,515000,113637126,4101182,Playstation
135,2018-09-27 12:58:03,1092930,404000,106329551,4101182,Playstation
755,2018-09-27 13:37:33,8182278,515000,113637126,4101182,Playstation
757,2018-09-27 14:30:56,1499901,515000,113637126,4101182,Playstation
758,2018-09-27 14:38:49,1500097,515000,113637126,4101182,Playstation
759,2018-09-27 14:53:48,1514206,515000,113637126,4101182,Playstation
760,2018-09-27 15:16:35,25743466,515000,113637126,4101182,Playstation
761,2018-09-27 15:42:27,1502656,515000,113637126,4101182,Playstation
317,2018-09-27 16:08:25,5616761,515000,101547193,4101182,Playstation
434,2018-09-27 18:49:13,10387182,515000,106195273,4101182,Playstation
672,2018-09-27 19:05:57,17859788,516000,101575773,4101182,Playstation
311,2018-09-27 19:25:24,11668983,515000,101547193,4101182,Playstation
161,2018-09-27 19:42:09,16822112,404000,106329551,4101182,Playstation
93,2018-09-27 20:15:38,15538621,516000,106327483,4101182,Playstation
438,2018-09-27 21:47:43,9424173,515000,106195273,4101182,Playstation
175,2018-09-27 22:19:40,1117793,404000,106329551,4101182,Playstation
301,2018-09-27 23:52:33,15713932,515000,101547193,4101182,Playstation
289,2018-09-27 23:57:11,15713932,515000,101547193,4101182,Playstation
