mid,dcateCd,scateCd,mcateCd,lcateCd,userOrderCnt,userFirstLastOrderPeriod,orderMeanPeriod,userRecentlyOrderPeriod,alpha,beta,lambda,prob,rcp,score
21529563,4103967,3100699,2100121,1100020,2,58,58.0,58,Infinity,Infinity,NaN,NaN,0.19718309859154928,NaN
2165081,4105738,3101052,2100201,1100034,2,1,1.0,1,Infinity,Infinity,NaN,NaN,,
21736487,4100563,3100109,2100189,1100002,6,1,1.0,1,Infinity,Infinity,NaN,NaN,0.17105263157894737,NaN
21737854,4105619,3100998,2100029,1100005,2,15,15.0,15,Infinity,Infinity,NaN,NaN,0.25,NaN
