mid,dcateCd,scateCd,mcateCd,lcateCd,userOrderCnt,userFirstLastOrderPeriod,orderMeanPeriod,userRecentlyOrderPeriod,alpha,beta,lambda,prob,rcp,score
25140559,4101447,3100274,2100039,1100007,2,28,28.0,28,Infinity,Infinity,NaN,NaN,0.07783783783783783,NaN
2514115,4100056,3100009,2100002,1100000,2,22,22.0,22,Infinity,Infinity,NaN,NaN,0.10227272727272728,NaN
25183165,4103787,3100669,2100186,1100017,2,42,42.0,42,Infinity,Infinity,NaN,NaN,0.09302325581395349,NaN
25211303,4100690,3100141,2100013,1100002,2,3,3.0,3,Infinity,Infinity,NaN,NaN,0.027707808564231738,NaN
25237887,4105832,3101075,2100206,1100015,2,7,7.0,7,Infinity,Infinity,NaN,NaN,0.15,NaN
