mid,dcateCd,scateCd,mcateCd,lcateCd,userOrderCnt,userFirstLastOrderPeriod,orderMeanPeriod,userRecentlyOrderPeriod,alpha,beta,lambda,prob,rcp,score
15854295,4104998,3100882,2100162,1100026,2,1,1.0,1,Infinity,Infinity,NaN,NaN,0.046875,NaN
1585983,232060202,232060200,232060000,232000000,2,1,1.0,1,Infinity,Infinity,NaN,NaN,,
15885463,4102308,3100421,2100070,1100013,2,3,3.0,3,Infinity,Infinity,NaN,NaN,0.0880503144654088,NaN
15911728,4105178,3100913,2100173,1100027,2,4,4.0,4,Infinity,Infinity,NaN,NaN,0.16666666666666666,NaN
15942282,4101270,3100237,2100033,1100006,2,22,22.0,22,Infinity,Infinity,NaN,NaN,0.07142857142857142,NaN
