mid,dcateCd,scateCd,mcateCd,lcateCd,userOrderCnt,userFirstLastOrderPeriod,orderMeanPeriod,userRecentlyOrderPeriod,alpha,beta,lambda,prob,rcp,score
13995230,4101062,3100202,2100025,1100005,2,16,16.0,16,Infinity,Infinity,NaN,NaN,0.15217391304347827,NaN
14039315,4105738,3101052,2100201,1100034,2,1,1.0,1,Infinity,Infinity,NaN,NaN,,
14059534,4103409,3100613,2100098,1100018,2,1,1.0,1,Infinity,Infinity,NaN,NaN,0.041666666666666664,NaN
14080628,4101291,3100242,2100033,1100006,2,4,4.0,4,Infinity,Infinity,NaN,NaN,0.05263157894736842,NaN
14089204,4100581,3100113,2100011,1100002,2,1,1.0,1,Infinity,Infinity,NaN,NaN,0.028368794326241134,NaN
