mid,dcateCd,scateCd,mcateCd,lcateCd,userOrderCnt,userFirstLastOrderPeriod,orderMeanPeriod,userRecentlyOrderPeriod,alpha,beta,lambda,prob,rcp,score
3290251,4103887,3100686,2100120,1100020,3,2,2.0,2,Infinity,Infinity,NaN,NaN,0.0625,NaN
3299520,4101256,3100234,2100033,1100006,2,18,18.0,18,Infinity,Infinity,NaN,NaN,0.1875,NaN
3300601,4104904,3100865,2100154,1100024,2,5,5.0,5,Infinity,Infinity,NaN,NaN,0.03571428571428571,NaN
3308730,4102483,3100458,2100077,1100013,2,5,5.0,5,Infinity,Infinity,NaN,NaN,0.06896551724137931,NaN
3308730,4105189,3100915,2100174,1100027,3,1,1.0,1,Infinity,Infinity,NaN,NaN,0.11538461538461539,NaN
