mid,dcateCd,scateCd,mcateCd,lcateCd,userOrderCnt,userFirstLastOrderPeriod,orderMeanPeriod,userRecentlyOrderPeriod,alpha,beta,lambda,prob,rcp,score
1194098,4101018,3100196,2100025,1100005,2,1,1.0,1,Infinity,Infinity,NaN,NaN,0.12658227848101267,NaN
11983308,4101139,3100213,2100028,1100005,2,1,1.0,1,Infinity,Infinity,NaN,NaN,0.125,NaN
11985017,4102550,3100469,2100077,1100013,2,1,1.0,1,Infinity,Infinity,NaN,NaN,0.11057692307692307,NaN
11995772,4103566,3100635,2100104,1100019,2,3,3.0,3,Infinity,Infinity,NaN,NaN,0.01984126984126984,NaN
12012124,4105358,3100969,2100180,1100005,4,2,2.0,2,Infinity,Infinity,NaN,NaN,0.09090909090909091,NaN
