did,orderId,mid,dcateCd,scateCd,mcateCd,lcateCd
101987368,2774565,1474866,4101093,3100206,2100026,1100005
101987368,2730933,1290003,4101093,3100206,2100026,1100005
101987368,2667991,16414965,4101093,3100206,2100026,1100005
101987368,2764471,1231939,4101093,3100206,2100026,1100005
101987368,2694290,10826643,4101093,3100206,2100026,1100005
101987368,2686704,1044167,4101093,3100206,2100026,1100005
101987368,2679370,12715443,4101093,3100206,2100026,1100005
101987368,2810751,1072484,4101093,3100206,2100026,1100005
101987368,2762749,24052374,4101093,3100206,2100026,1100005
101987368,2683684,2463884,4101093,3100206,2100026,1100005
101987368,2722845,15695959,4101093,3100206,2100026,1100005
101987368,2649850,10514912,4101093,3100206,2100026,1100005
101987368,2714560,1357452,4101093,3100206,2100026,1100005
101987368,2676708,2607536,4101093,3100206,2100026,1100005
101987368,2718421,11312570,4101093,3100206,2100026,1100005
101987368,2746757,12169687,4101093,3100206,2100026,1100005
101987368,2677881,3224917,4101093,3100206,2100026,1100005
101987368,2705177,11921476,4101093,3100206,2100026,1100005
101987368,2702057,9143299,4101093,3100206,2100026,1100005
101987368,2714651,1427661,4101093,3100206,2100026,1100005
101987368,2714093,19642035,4101093,3100206,2100026,1100005
101987368,2717103,1375406,4101093,3100206,2100026,1100005
101987368,2713855,10372705,4101093,3100206,2100026,1100005
101987368,2718628,21495698,4101093,3100206,2100026,1100005
101987368,2715554,3310766,4101093,3100206,2100026,1100005
101987368,2726345,1583848,4101093,3100206,2100026,1100005
101987368,2705310,6415219,4101093,3100206,2100026,1100005
101987368,2659338,2206406,4101093,3100206,2100026,1100005
101987368,2736900,8525512,4101093,3100206,2100026,1100005
101987368,2717473,1058433,4101093,3100206,2100026,1100005
101987368,2763753,14212280,4101093,3100206,2100026,1100005
101987368,2764083,10690752,4101093,3100206,2100026,1100005
101987368,2712379,6983949,4101093,3100206,2100026,1100005
101987368,2777013,1524094,4101093,3100206,2100026,1100005
101987368,2717305,1016937,4101093,3100206,2100026,1100005
101987368,2712216,1091510,4101093,3100206,2100026,1100005
101987368,2720051,4410295,4101093,3100206,2100026,1100005
101987368,2719974,2133954,4101093,3100206,2100026,1100005
101987368,2725415,6340907,4101093,3100206,2100026,1100005
101987368,2716257,7233316,4101093,3100206,2100026,1100005
101987368,2684948,6007915,4101093,3100206,2100026,1100005
101987368,2735172,1524028,4101093,3100206,2100026,1100005
101987368,2659833,1782125,4101093,3100206,2100026,1100005
101987368,2674943,1773597,4101093,3100206,2100026,1100005
101987368,2662517,3974015,4101093,3100206,2100026,1100005
101987368,2663264,6051142,4101093,3100206,2100026,1100005
101987368,2788481,1398637,4101093,3100206,2100026,1100005
101987368,2671341,4507918,4101093,3100206,2100026,1100005
101987368,2749862,17256662,4101093,3100206,2100026,1100005
101987368,2691143,1757183,4101093,3100206,2100026,1100005
101987368,2756993,2253695,4101093,3100206,2100026,1100005
101987368,2712836,19942447,4101093,3100206,2100026,1100005
101987368,2767832,1411387,4101093,3100206,2100026,1100005
101987368,2724186,7866668,4101093,3100206,2100026,1100005
101987368,2687141,2102232,4101093,3100206,2100026,1100005
101987368,2651729,4667883,4101093,3100206,2100026,1100005
101987368,2723003,1176871,4101093,3100206,2100026,1100005
101987368,2713588,1694556,4101093,3100206,2100026,1100005
101987368,2956926,7249029,4101093,3100206,2100026,1100005
101987368,2713813,5293404,4101093,3100206,2100026,1100005
101987368,2720513,23477093,4101093,3100206,2100026,1100005
