did,orderId,mid,dcateCd,scateCd,mcateCd,lcateCd
101987247,2713636,23374959,4101093,3100206,2100026,1100005
101987247,2662514,3974015,4101093,3100206,2100026,1100005
101987247,2714375,6892967,4101093,3100206,2100026,1100005
101987247,2695957,2209636,4101093,3100206,2100026,1100005
101987247,2673073,3337972,4101093,3100206,2100026,1100005
101987247,2674710,3215023,4101093,3100206,2100026,1100005
101987247,2715444,19668603,4101093,3100206,2100026,1100005
101987247,2704007,24435358,4101093,3100206,2100026,1100005
101987247,2715771,1618766,4101093,3100206,2100026,1100005
101987247,2713188,12962001,4101093,3100206,2100026,1100005
101987247,2676020,10481148,4101093,3100206,2100026,1100005
101987247,2745621,3834420,4101093,3100206,2100026,1100005
101987247,2716686,1703791,4101093,3100206,2100026,1100005
101987247,2659764,2714729,4101093,3100206,2100026,1100005
101987247,2672491,15508656,4101093,3100206,2100026,1100005
101987247,2717309,1016937,4101093,3100206,2100026,1100005
101987247,2711471,4647682,4101093,3100206,2100026,1100005
101987247,2789282,4263999,4101093,3100206,2100026,1100005
101987247,2713677,4514053,4101093,3100206,2100026,1100005
101987247,2687354,2102232,4101093,3100206,2100026,1100005
101987247,2710631,9384466,4101093,3100206,2100026,1100005
101987247,2721352,23477093,4101093,3100206,2100026,1100005
101987247,2667406,4527417,4101093,3100206,2100026,1100005
101987247,2715258,1772418,4101093,3100206,2100026,1100005
101987247,2714159,3686071,4101093,3100206,2100026,1100005
101987247,2674377,3318801,4101093,3100206,2100026,1100005
101987247,2827406,12580611,4101093,3100206,2100026,1100005
101987247,2669684,1096947,4101093,3100206,2100026,1100005
101987247,2705210,1856067,4101093,3100206,2100026,1100005
101987247,2725974,3327378,4101093,3100206,2100026,1100005
101987247,2649853,10514912,4101093,3100206,2100026,1100005
101987247,2651092,3978633,4101093,3100206,2100026,1100005
101987247,2668463,7156561,4101093,3100206,2100026,1100005
101987247,2770183,11812561,4101093,3100206,2100026,1100005
101987247,2721397,3697563,4101093,3100206,2100026,1100005
101987247,2674588,5248615,4101093,3100206,2100026,1100005
101987247,2705181,11921476,4101093,3100206,2100026,1100005
101987247,2705732,4306783,4101093,3100206,2100026,1100005
101987247,2719728,6684046,4101093,3100206,2100026,1100005
101987247,2712421,14477020,4101093,3100206,2100026,1100005
101987247,2730455,9628488,4101093,3100206,2100026,1100005
101987247,2708411,1200919,4101093,3100206,2100026,1100005
101987247,2725239,15503924,4101093,3100206,2100026,1100005
101987247,2665539,7730570,4101093,3100206,2100026,1100005
101987247,2818365,22348066,4101093,3100206,2100026,1100005
