did,orderId,mid,dcateCd,scateCd,mcateCd,lcateCd
2958409,703623375,16868190,233090602,233090600,233090000,233000000
100009150,4810710,24269480,4104260,3100751,2100134,1100022
100009150,3776900,24269480,4104260,3100751,2100134,1100022
100051413,3776901,24269480,4104260,3100751,2100134,1100022
100051413,4810709,24269480,4104260,3100751,2100134,1100022
100051413,1307915,9379257,4104260,3100751,2100134,1100022
100051413,1816969,3597760,4104260,3100751,2100134,1100022
100051413,130466,3317875,4104260,3100751,2100134,1100022
102100093,3648445,5655537,4105154,3100910,2100171,1100027
102100093,3108827,5737982,4105154,3100910,2100171,1100027
102100093,4190930,5655537,4105154,3100910,2100171,1100027
102100093,3152778,13429702,4105154,3100910,2100171,1100027
109728092,4118808,14276676,4105320,3100930,2100179,1100005
114137749,4384586,18729509,4100977,3100191,2100025,1100005
116897848,4530527,12142838,4105447,3100934,2100181,1100005
120112156,4858237,16837059,4105373,3100970,2100180,1100005
