did,orderId,mid,dcateCd,scateCd,mcateCd,lcateCd
101985420,2727741,1165200,4101093,3100206,2100026,1100005
101985420,2717470,8848424,4101093,3100206,2100026,1100005
101985420,2763591,3606677,4101093,3100206,2100026,1100005
101985420,2670413,3432009,4101093,3100206,2100026,1100005
101985420,2713500,2499387,4101093,3100206,2100026,1100005
101985420,2724561,1062884,4101093,3100206,2100026,1100005
101985420,2697079,2440937,4101093,3100206,2100026,1100005
101985420,2661269,1195101,4101093,3100206,2100026,1100005
101985420,2718506,2891359,4101093,3100206,2100026,1100005
101985420,2736911,8525512,4101093,3100206,2100026,1100005
101985420,2813590,0,4101093,3100206,2100026,1100005
101985420,2723040,8103815,4101093,3100206,2100026,1100005
101985420,2716630,1441376,4101093,3100206,2100026,1100005
101985420,2651975,12487551,4101093,3100206,2100026,1100005
101985420,2670694,1386418,4101093,3100206,2100026,1100005
101985420,2716655,7894319,4101093,3100206,2100026,1100005
101985420,2753319,1446439,4101093,3100206,2100026,1100005
101985420,2713485,2001776,4101093,3100206,2100026,1100005
101985420,2715157,7005449,4101093,3100206,2100026,1100005
101985420,2718322,2146759,4101093,3100206,2100026,1100005
101985420,2665005,7026522,4101093,3100206,2100026,1100005
101985420,2743283,3322724,4101093,3100206,2100026,1100005
101985420,2758505,1279481,4101093,3100206,2100026,1100005
101985420,2715480,3463678,4101093,3100206,2100026,1100005
101985420,2727233,1629644,4101093,3100206,2100026,1100005
101985420,2715014,7153546,4101093,3100206,2100026,1100005
101985420,2711646,8626068,4101093,3100206,2100026,1100005
101985420,2674292,3378349,4101093,3100206,2100026,1100005
101985420,2772890,5365386,4101093,3100206,2100026,1100005
101985420,2672500,15508656,4101093,3100206,2100026,1100005
101985420,2679375,12715443,4101093,3100206,2100026,1100005
101985420,2678702,1551415,4101093,3100206,2100026,1100005
101985420,2701939,9800648,4101093,3100206,2100026,1100005
101985420,2719835,15484846,4101093,3100206,2100026,1100005
101985420,2729602,6366101,4101093,3100206,2100026,1100005
101985420,2712824,1546638,4101093,3100206,2100026,1100005
101985420,2702076,3656826,4101093,3100206,2100026,1100005
101985420,2719118,2272560,4101093,3100206,2100026,1100005
101985420,2719376,4230834,4101093,3100206,2100026,1100005
101985420,2677688,1469348,4101093,3100206,2100026,1100005
101985420,2653122,1497159,4101093,3100206,2100026,1100005
101985420,2747348,3256919,4101093,3100206,2100026,1100005
101985420,2794115,3045601,4101093,3100206,2100026,1100005
101985420,2659528,25437061,4101093,3100206,2100026,1100005
101985420,2713261,2229604,4101093,3100206,2100026,1100005
101985420,2714867,2316306,4101093,3100206,2100026,1100005
101985420,2736160,5696941,4101093,3100206,2100026,1100005
101985420,2718660,1074999,4101093,3100206,2100026,1100005
101985420,2727916,5147893,4101093,3100206,2100026,1100005
101985420,2735325,1453458,4101093,3100206,2100026,1100005
101985420,2721439,21765462,4101093,3100206,2100026,1100005
101985420,2716850,3148228,4101093,3100206,2100026,1100005
101985420,2680549,5042045,4101093,3100206,2100026,1100005
101985420,2757425,11439077,4101093,3100206,2100026,1100005
101985420,2666969,5002176,4101093,3100206,2100026,1100005
101985420,2721269,12181184,4101093,3100206,2100026,1100005
101985420,2671651,1052442,4101093,3100206,2100026,1100005
101985420,2896641,12570564,4101093,3100206,2100026,1100005
101985420,2667415,4527417,4101093,3100206,2100026,1100005
101985420,2668471,7156561,4101093,3100206,2100026,1100005
101985420,2715724,3227097,4101093,3100206,2100026,1100005
101985420,2720299,1213122,4101093,3100206,2100026,1100005
101985420,2666471,2836886,4101093,3100206,2100026,1100005
101985420,2768412,1076718,4101093,3100206,2100026,1100005
101985420,2667083,3345782,4101093,3100206,2100026,1100005
