did,orderId,mid,dcateCd,scateCd,mcateCd,lcateCd
101986637,2767868,11243739,4101093,3100206,2100026,1100005
101986637,2737650,23015665,4101093,3100206,2100026,1100005
101986637,2651972,12487551,4101093,3100206,2100026,1100005
101986637,2694298,10826643,4101093,3100206,2100026,1100005
101986637,2728317,8388331,4101093,3100206,2100026,1100005
101986637,2716847,3148228,4101093,3100206,2100026,1100005
101986637,2726198,1574921,4101093,3100206,2100026,1100005
101986637,2718578,1400724,4101093,3100206,2100026,1100005
101986637,2764480,1231939,4101093,3100206,2100026,1100005
101986637,2774571,1474866,4101093,3100206,2100026,1100005
101986637,2675505,14304469,4101093,3100206,2100026,1100005
101986637,2659347,2206406,4101093,3100206,2100026,1100005
101986637,2711695,2545342,4101093,3100206,2100026,1100005
101986637,2755863,15304778,4101093,3100206,2100026,1100005
101986637,2746290,5752509,4101093,3100206,2100026,1100005
101986637,2805846,16091912,4101093,3100206,2100026,1100005
101986637,2773878,1705659,4101093,3100206,2100026,1100005
101986637,2814912,5077038,4101093,3100206,2100026,1100005
101986637,2720792,11134877,4101093,3100206,2100026,1100005
101986637,2714593,8730656,4101093,3100206,2100026,1100005
101986637,2718480,6458634,4101093,3100206,2100026,1100005
101986637,2677682,1469348,4101093,3100206,2100026,1100005
101986637,2748851,1534821,4101093,3100206,2100026,1100005
101986637,2746430,9704988,4101093,3100206,2100026,1100005
101986637,2731706,7134426,4101093,3100206,2100026,1100005
101986637,2732508,1593729,4101093,3100206,2100026,1100005
101986637,2715777,1618766,4101093,3100206,2100026,1100005
101986637,2685166,18026495,4101093,3100206,2100026,1100005
101986637,2667478,2569401,4101093,3100206,2100026,1100005
101986637,2725582,1838302,4101093,3100206,2100026,1100005
101986637,2717482,1058433,4101093,3100206,2100026,1100005
101986637,2755212,12216270,4101093,3100206,2100026,1100005
101986637,2651053,14545284,4101093,3100206,2100026,1100005
101986637,2735043,3728489,4101093,3100206,2100026,1100005
101986637,2659371,22905437,4101093,3100206,2100026,1100005
101986637,2667747,1184965,4101093,3100206,2100026,1100005
101986637,2673201,1181613,4101093,3100206,2100026,1100005
101986637,2670410,3432009,4101093,3100206,2100026,1100005
101986637,2704576,2852520,4101093,3100206,2100026,1100005
101986637,2765060,11646149,4101093,3100206,2100026,1100005
101986637,2667086,3345782,4101093,3100206,2100026,1100005
101986637,2680280,2544625,4101093,3100206,2100026,1100005
101986637,2669682,1096947,4101093,3100206,2100026,1100005
101986637,2679509,8723892,4101093,3100206,2100026,1100005
