did,orderId,mid,dcateCd,scateCd,mcateCd,lcateCd
101006329,1437638,3886148,4100981,3100191,2100025,1100005
101018353,5423766,2621675,4105198,3100210,2100028,1100005
101036076,2712090,7980237,4101093,3100206,2100026,1100005
101036076,2381248,20819329,4101093,3100206,2100026,1100005
101036076,2013759,18161854,4101093,3100206,2100026,1100005
101036076,2630421,8177492,4101093,3100206,2100026,1100005
101749986,3593795,5180627,4100981,3100191,2100025,1100005
112474277,3966550,5542527,4105320,3100930,2100179,1100005
116898277,4410165,19497302,4105447,3100934,2100181,1100005
123439996,6030554,21776216,4105320,3100930,2100179,1100005
