did,orderId,mid,dcateCd,scateCd,mcateCd,lcateCd
3290163,679459497,14335741,233090602,233090600,233090000,233000000
3290163,694601440,23902352,233090602,233090600,233090000,233000000
3290163,694835287,16786548,233090602,233090600,233090000,233000000
3290163,693770948,4338509,233090602,233090600,233090000,233000000
3290163,674245152,2564483,233090602,233090600,233090000,233000000
3290163,694828610,13919007,233090602,233090600,233090000,233000000
3290163,683782956,12818494,233090602,233090600,233090000,233000000
3290163,687866986,22305338,233090602,233090600,233090000,233000000
3290163,688663768,7050513,233090602,233090600,233090000,233000000
3290163,694782989,22589761,233090602,233090600,233090000,233000000
3290163,694595996,22305338,233090602,233090600,233090000,233000000
3290163,689322275,14324350,233090602,233090600,233090000,233000000
3290163,688613386,14210483,233090602,233090600,233090000,233000000
3290163,675768208,19989797,233090602,233090600,233090000,233000000
3290163,688677759,12815517,233090602,233090600,233090000,233000000
3290163,694821977,16938412,233090602,233090600,233090000,233000000
3290163,674230122,23960474,233090602,233090600,233090000,233000000
3290163,678751382,8590728,233090602,233090600,233090000,233000000
3290163,683707559,7050513,233090602,233090600,233090000,233000000
3290163,678760354,23902352,233090602,233090600,233090000,233000000
3290163,678726398,10499610,233090602,233090600,233090000,233000000
3290163,687884617,17537304,233090602,233090600,233090000,233000000
3290163,688652249,22658173,233090602,233090600,233090000,233000000
3290163,688599565,17664707,233090602,233090600,233090000,233000000
3290163,694813216,20322686,233090602,233090600,233090000,233000000
3290163,693810360,3761497,233090602,233090600,233090000,233000000
3290163,694495758,11950118,233090602,233090600,233090000,233000000
3290163,687238865,2564483,233090602,233090600,233090000,233000000
3290163,679440123,14375432,233090602,233090600,233090000,233000000
3290163,689306924,9171280,233090602,233090600,233090000,233000000
3290163,680127905,17314143,233090602,233090600,233090000,233000000
3290163,680704288,17664662,233090602,233090600,233090000,233000000
3290163,689804294,22588051,233090602,233090600,233090000,233000000
3290163,694560690,22406667,233090602,233090600,233090000,233000000
3290163,674906000,13174282,233090602,233090600,233090000,233000000
3290163,689973121,22935680,233090602,233090600,233090000,233000000
3290163,694207033,11717099,233090602,233090600,233090000,233000000
3290163,676990270,11191934,233090602,233090600,233090000,233000000
3290163,694609668,17664690,233090602,233090600,233090000,233000000
3290163,685637103,18022097,233090602,233090600,233090000,233000000
3290163,694824822,16786689,233090602,233090600,233090000,233000000
3290163,694838383,17129845,233090602,233090600,233090000,233000000
3290163,685110790,13919007,233090602,233090600,233090000,233000000
3290163,680724866,4505452,233090602,233090600,233090000,233000000
3290163,694597791,23902537,233090602,233090600,233090000,233000000
3290163,685048905,14071161,233090602,233090600,233090000,233000000
