did,orderId,mid,dcateCd,scateCd,mcateCd,lcateCd
101890717,3141498,2721627,4105200,3100215,2100028,1100005
101890717,2978403,10151414,4105200,3100215,2100028,1100005
101890717,2402597,2158750,4105200,3100215,2100028,1100005
101890717,2772448,4029562,4105200,3100215,2100028,1100005
101890717,2694884,7044638,4105200,3100215,2100028,1100005
101890717,2294835,4330507,4105200,3100215,2100028,1100005
101890717,2275953,3562184,4105200,3100215,2100028,1100005
101890717,2341835,12666628,4105200,3100215,2100028,1100005
101890717,2296606,11634279,4105200,3100215,2100028,1100005
101890717,2795946,12831485,4105200,3100215,2100028,1100005
101890717,2787603,21768216,4105200,3100215,2100028,1100005
101890717,2919173,7123237,4105200,3100215,2100028,1100005
101890717,2944679,18192726,4105200,3100215,2100028,1100005
101890717,2378089,11571304,4105200,3100215,2100028,1100005
101890717,2431683,11572215,4105200,3100215,2100028,1100005
101890717,2634652,5283391,4105200,3100215,2100028,1100005
101890717,2301152,1010102,4105200,3100215,2100028,1100005
101890717,2376897,5608588,4105200,3100215,2100028,1100005
101890717,2573227,3584172,4105200,3100215,2100028,1100005
101890717,2655117,4726002,4105200,3100215,2100028,1100005
101890717,2454289,13101668,4105200,3100215,2100028,1100005
101890717,3250405,2920420,4105200,3100215,2100028,1100005
101890717,2357350,7609263,4105200,3100215,2100028,1100005
101890717,2676388,13000546,4105200,3100215,2100028,1100005
101890717,2671593,8982715,4105200,3100215,2100028,1100005
101890717,2573189,3584172,4105200,3100215,2100028,1100005
101890717,2596182,14061968,4105200,3100215,2100028,1100005
101890717,2311952,24195075,4105200,3100215,2100028,1100005
101890717,2647201,20359622,4105200,3100215,2100028,1100005
101890717,2278410,12919519,4105200,3100215,2100028,1100005
101890717,2314374,8662363,4105200,3100215,2100028,1100005
101890717,2388741,3561609,4105200,3100215,2100028,1100005
101890717,2581856,16251856,4105200,3100215,2100028,1100005
104484691,3530317,9525962,4105200,3100215,2100028,1100005
116518991,6084510,12546395,4100977,3100191,2100025,1100005
117627928,4792508,8651246,4101785,3100341,2100056,1100010
117627928,5831122,8796051,4101785,3100341,2100056,1100010
117627928,4744514,7615088,4101785,3100341,2100056,1100010
117627928,4767852,18784708,4101785,3100341,2100056,1100010
119951327,4845743,6313785,4105647,3100952,2100184,1100030
