did,orderId,mid,dcateCd,scateCd,mcateCd,lcateCd
100699461,2455224,11144885,4105198,3100210,2100028,1100005
100699461,5391633,25955063,4105198,3100210,2100028,1100005
100699461,3224077,1093387,4105198,3100210,2100028,1100005
100699461,4626484,11635989,4105198,3100210,2100028,1100005
101014786,1524769,6549595,4105200,3100215,2100028,1100005
101014786,1539113,1338630,4105200,3100215,2100028,1100005
101014786,1511597,4143951,4105200,3100215,2100028,1100005
101014786,1565646,10828517,4105200,3100215,2100028,1100005
101014786,1558204,5971697,4105200,3100215,2100028,1100005
116447612,4365070,9738940,4105647,3100952,2100184,1100030
