did,orderId,mid,dcateCd,scateCd,mcateCd,lcateCd
100489383,1805677,7531397,4105198,3100210,2100028,1100005
100489383,2420530,1514310,4105198,3100210,2100028,1100005
100759650,2366132,4847601,4101043,3100200,2100025,1100005
100759650,1221214,8713842,4101043,3100200,2100025,1100005
100759650,2456990,24365745,4101043,3100200,2100025,1100005
101988752,4727730,8957868,4104260,3100751,2100134,1100022
101988752,5868034,0,4104260,3100751,2100134,1100022
118011969,4792276,8503997,4101785,3100341,2100056,1100010
118011969,4780504,3140558,4101785,3100341,2100056,1100010
118011969,4747678,5096370,4101785,3100341,2100056,1100010
118011969,4755939,14219071,4101785,3100341,2100056,1100010
