did,orderId,mid,dcateCd,scateCd,mcateCd,lcateCd
100051408,162248,4732354,4104260,3100751,2100134,1100022
100051408,220723,20920545,4104260,3100751,2100134,1100022
100051408,4475910,18535534,4104260,3100751,2100134,1100022
100051408,4479584,3427918,4104260,3100751,2100134,1100022
100051408,3199184,3589598,4104260,3100751,2100134,1100022
100051408,4065059,12156217,4104260,3100751,2100134,1100022
100051408,2919985,2828535,4104260,3100751,2100134,1100022
100051408,220699,20920545,4104260,3100751,2100134,1100022
100593874,2553011,7129360,4101592,3100303,2100046,1100009
100593874,3047796,17480823,4101592,3100303,2100046,1100009
115980929,5302126,5147038,4104705,3100840,2100152,1100024
