did,orderId,mid,dcateCd,scateCd,mcateCd,lcateCd
100097412,1971198,6219512,4104260,3100751,2100134,1100022
100097412,3154149,5868206,4104260,3100751,2100134,1100022
100097412,3376843,3951518,4104260,3100751,2100134,1100022
100097412,2936935,16235261,4104260,3100751,2100134,1100022
100097412,2560976,4087497,4104260,3100751,2100134,1100022
100097412,3215890,1454578,4104260,3100751,2100134,1100022
100097412,2272394,4570825,4104260,3100751,2100134,1100022
100097412,2623212,4570825,4104260,3100751,2100134,1100022
100097412,2777641,4273181,4104260,3100751,2100134,1100022
100097412,3013292,2597070,4104260,3100751,2100134,1100022
109975532,3745771,25066192,4104259,3100751,2100134,1100022
109975532,3742724,25066192,4104259,3100751,2100134,1100022
115445014,4298294,20801129,4101334,3100254,2100035,1100006
115445014,5251192,22018260,4101334,3100254,2100035,1100006
116716823,5255752,13498694,4105320,3100930,2100179,1100005
117218651,5939075,8312478,4104259,3100751,2100134,1100022
119259213,5900966,3292106,4104705,3100840,2100152,1100024
