did,orderId,mid,dcateCd,scateCd,mcateCd,lcateCd
100010419,1972040,2130177,4104260,3100751,2100134,1100022
100010419,2752777,16197561,4104260,3100751,2100134,1100022
100155859,1489701,11114627,4100981,3100191,2100025,1100005
100356554,632567,15651449,4100981,3100191,2100025,1100005
100356554,723791,24898822,4100981,3100191,2100025,1100005
100356554,1214289,8072565,4100981,3100191,2100025,1100005
100356554,738581,9288711,4100981,3100191,2100025,1100005
100356554,1254901,2148372,4100981,3100191,2100025,1100005
100356554,726613,5291302,4100981,3100191,2100025,1100005
104561768,4272700,15571139,4100394,3100069,2100009,1100002
105401861,5820125,24172202,4105660,3100958,2100186,1100017
110961171,4074541,3425818,4105373,3100970,2100180,1100005
113184327,4240418,6313785,4105647,3100952,2100184,1100030
114068357,4711599,5180627,4100981,3100191,2100025,1100005
122181527,5871483,20430023,4105320,3100930,2100179,1100005
