did,orderId,mid,dcateCd,scateCd,mcateCd,lcateCd
2958433,703627126,18278611,233090602,233090600,233090000,233000000
2958433,704411416,18538310,233090602,233090600,233090000,233000000
100324294,2237132,0,4100981,3100191,2100025,1100005
100699449,1749520,12137203,4105198,3100210,2100028,1100005
100699449,1806945,24358117,4105198,3100210,2100028,1100005
100699449,2439793,10101994,4105198,3100210,2100028,1100005
100699449,1424602,13855258,4105198,3100210,2100028,1100005
100699449,2757273,21197199,4105198,3100210,2100028,1100005
100699449,2632755,15182846,4105198,3100210,2100028,1100005
100699449,2455227,11144885,4105198,3100210,2100028,1100005
100699449,3224081,1093387,4105198,3100210,2100028,1100005
100699449,2496276,25171118,4105198,3100210,2100028,1100005
100699449,1678957,10849693,4105198,3100210,2100028,1100005
100699449,1779954,20110405,4105198,3100210,2100028,1100005
100699449,2578681,23851049,4105198,3100210,2100028,1100005
100699449,5087410,1103617,4105198,3100210,2100028,1100005
100699449,4114502,18133802,4105198,3100210,2100028,1100005
100699449,1202191,23068790,4105198,3100210,2100028,1100005
100699449,3042602,23543159,4105198,3100210,2100028,1100005
100699449,1805525,14633483,4105198,3100210,2100028,1100005
100699449,2885211,8592481,4105198,3100210,2100028,1100005
100699449,2952200,15332764,4105198,3100210,2100028,1100005
100699449,2332183,24371808,4105198,3100210,2100028,1100005
100699449,2720841,7863203,4105198,3100210,2100028,1100005
109284665,4259216,11130935,4101043,3100200,2100025,1100005
120934382,5814783,9315539,4105426,3100979,2100180,1100005
