did,orderId,mid,dcateCd,scateCd,mcateCd,lcateCd
100008095,3856669,24117845,4104260,3100751,2100134,1100022
100008095,2752779,16197561,4104260,3100751,2100134,1100022
100008095,3858951,19430506,4104260,3100751,2100134,1100022
100008095,165578,3174412,4104260,3100751,2100134,1100022
100008095,1414117,24276154,4104260,3100751,2100134,1100022
100008095,1355263,9379257,4104260,3100751,2100134,1100022
100008095,113698,5508899,4104260,3100751,2100134,1100022
100008095,318164,1081770,4104260,3100751,2100134,1100022
100008095,3650550,7060040,4104260,3100751,2100134,1100022
100008095,4068412,17939164,4104260,3100751,2100134,1100022
100008095,208913,10297476,4104260,3100751,2100134,1100022
100494412,2632750,15182846,4105198,3100210,2100028,1100005
100728751,3105434,23827715,4105200,3100215,2100028,1100005
100728751,2069128,17312547,4105200,3100215,2100028,1100005
100728751,2197950,18777778,4105200,3100215,2100028,1100005
100728751,2223779,16612882,4105200,3100215,2100028,1100005
100728751,2163541,6040630,4105200,3100215,2100028,1100005
100728751,2366680,10017200,4105200,3100215,2100028,1100005
100728751,1784356,8107868,4105200,3100215,2100028,1100005
100728751,2317264,3912522,4105200,3100215,2100028,1100005
100728751,2036243,2853843,4105200,3100215,2100028,1100005
100728751,2292937,20482717,4105200,3100215,2100028,1100005
100728751,2315154,10861707,4105200,3100215,2100028,1100005
100728751,2048611,7218572,4105200,3100215,2100028,1100005
100728751,2242191,2417075,4105200,3100215,2100028,1100005
100728751,2140930,1302789,4105200,3100215,2100028,1100005
100728751,2283148,4317491,4105200,3100215,2100028,1100005
100728751,2396400,8913106,4105200,3100215,2100028,1100005
100728751,2025377,19712781,4105200,3100215,2100028,1100005
100728751,2426685,3238854,4105200,3100215,2100028,1100005
100728751,1946240,8227992,4105200,3100215,2100028,1100005
100728751,2664992,14915709,4105200,3100215,2100028,1100005
100728751,1902827,22941604,4105200,3100215,2100028,1100005
100728751,2585462,5079622,4105200,3100215,2100028,1100005
100728751,2151220,25208538,4105200,3100215,2100028,1100005
100728751,2589293,2374995,4105200,3100215,2100028,1100005
100728751,2464873,21436541,4105200,3100215,2100028,1100005
100728751,2135798,11429973,4105200,3100215,2100028,1100005
100728751,2458831,3120387,4105200,3100215,2100028,1100005
100728751,2160744,12646304,4105200,3100215,2100028,1100005
100728751,1995656,6882061,4105200,3100215,2100028,1100005
100728751,2137271,2850241,4105200,3100215,2100028,1100005
100728751,1441832,8860228,4105200,3100215,2100028,1100005
100728751,2625473,12831485,4105200,3100215,2100028,1100005
100728751,2219827,6325832,4105200,3100215,2100028,1100005
100728751,2143411,3904744,4105200,3100215,2100028,1100005
100728751,2284307,1438967,4105200,3100215,2100028,1100005
100728751,2147039,1957828,4105200,3100215,2100028,1100005
100728751,2165894,13526735,4105200,3100215,2100028,1100005
100728751,1890332,1200827,4105200,3100215,2100028,1100005
100728751,1600412,2554405,4105200,3100215,2100028,1100005
100728751,2224355,8574447,4105200,3100215,2100028,1100005
100728751,1950368,9796751,4105200,3100215,2100028,1100005
100728751,1680878,19306573,4105200,3100215,2100028,1100005
100728751,2424415,16637689,4105200,3100215,2100028,1100005
100728751,3096962,4050499,4105200,3100215,2100028,1100005
100728751,2161169,8709556,4105200,3100215,2100028,1100005
100728751,2189927,12398968,4105200,3100215,2100028,1100005
