did,orderId,mid,dcateCd,scateCd,mcateCd,lcateCd
2912691,802855490,1309068,233090602,233090600,233090000,233000000
2912691,803466881,3565073,233090602,233090600,233090000,233000000
3683823,736654271,22016688,235040302,235040300,235040000,235000000
3683823,755460371,12502689,235040302,235040300,235040000,235000000
3683823,766882208,9740355,235040302,235040300,235040000,235000000
3683823,775742686,10190522,235040302,235040300,235040000,235000000
3683823,781928517,2532172,235040302,235040300,235040000,235000000
3683823,774849705,4914758,235040302,235040300,235040000,235000000
3683823,737062204,12794974,235040302,235040300,235040000,235000000
3683823,779319239,10190522,235040302,235040300,235040000,235000000
3683823,766869941,9740355,235040302,235040300,235040000,235000000
3683823,747034450,8457984,235040302,235040300,235040000,235000000
3683823,758527118,3800616,235040302,235040300,235040000,235000000
3683823,766372345,3800616,235040302,235040300,235040000,235000000
3683823,766873061,9740355,235040302,235040300,235040000,235000000
3683823,739102545,10386990,235040302,235040300,235040000,235000000
100344158,660019,18177725,4101043,3100200,2100025,1100005
100344158,624210,1539711,4101043,3100200,2100025,1100005
100344158,559733,11013751,4101043,3100200,2100025,1100005
121475673,5519084,1570186,4101785,3100341,2100056,1100010
