did,orderId,mid,dcateCd,scateCd,mcateCd,lcateCd
100727932,2885209,8592481,4105198,3100210,2100028,1100005
100727932,2455225,11144885,4105198,3100210,2100028,1100005
100727932,1424598,13855258,4105198,3100210,2100028,1100005
100727932,1779950,20110405,4105198,3100210,2100028,1100005
100727932,3224079,1093387,4105198,3100210,2100028,1100005
100727932,2578678,23851049,4105198,3100210,2100028,1100005
100727932,2757271,21197199,4105198,3100210,2100028,1100005
100727932,4000822,12303104,4105198,3100210,2100028,1100005
100727932,2952198,15332764,4105198,3100210,2100028,1100005
100728755,2244334,2781217,4105200,3100215,2100028,1100005
100728755,1941113,4179650,4105200,3100215,2100028,1100005
100728755,1981990,3460867,4105200,3100215,2100028,1100005
100728755,2240445,19657854,4105200,3100215,2100028,1100005
100728755,1765026,7094036,4105200,3100215,2100028,1100005
100728755,2585463,5079622,4105200,3100215,2100028,1100005
100728755,2476520,23618972,4105200,3100215,2100028,1100005
100728755,2203266,7627017,4105200,3100215,2100028,1100005
100728755,3116281,6083254,4105200,3100215,2100028,1100005
100728755,1809205,7961297,4105200,3100215,2100028,1100005
100728755,2475008,6169691,4105200,3100215,2100028,1100005
101749780,2526401,1307726,4100981,3100191,2100025,1100005
