did,orderId,mid,dcateCd,scateCd,mcateCd,lcateCd
100007502,3787581,7875040,4104260,3100751,2100134,1100022
100007502,4854839,13947123,4104260,3100751,2100134,1100022
100007502,129248,10783386,4104260,3100751,2100134,1100022
100007502,869643,25006236,4104260,3100751,2100134,1100022
100007502,278891,10517827,4104260,3100751,2100134,1100022
100759768,4478396,1168106,4101043,3100200,2100025,1100005
101987220,2735038,3728489,4101093,3100206,2100026,1100005
101987220,2805864,18442693,4101093,3100206,2100026,1100005
101987220,2711164,1336334,4101093,3100206,2100026,1100005
101987220,2714227,7999629,4101093,3100206,2100026,1100005
101987220,2672123,1724751,4101093,3100206,2100026,1100005
101987220,2711813,1279758,4101093,3100206,2100026,1100005
101987220,2723644,5517794,4101093,3100206,2100026,1100005
101987220,2727334,1074999,4101093,3100206,2100026,1100005
101987220,2717475,1058433,4101093,3100206,2100026,1100005
101987220,2726338,1583848,4101093,3100206,2100026,1100005
101987220,2806617,13416279,4101093,3100206,2100026,1100005
101987220,2684208,1191872,4101093,3100206,2100026,1100005
101987220,2794755,18010080,4101093,3100206,2100026,1100005
101987220,2726165,1119112,4101093,3100206,2100026,1100005
101987220,2688639,2447131,4101093,3100206,2100026,1100005
101987220,2718314,2146759,4101093,3100206,2100026,1100005
101987220,2674947,1773597,4101093,3100206,2100026,1100005
101987220,2684024,2478569,4101093,3100206,2100026,1100005
101987220,2713493,2499387,4101093,3100206,2100026,1100005
101987220,2743028,1411848,4101093,3100206,2100026,1100005
101987220,2794105,3045601,4101093,3100206,2100026,1100005
101987220,2675881,3288821,4101093,3100206,2100026,1100005
101987220,2659342,2206406,4101093,3100206,2100026,1100005
101987220,2718441,22399570,4101093,3100206,2100026,1100005
101987220,2711943,2513093,4101093,3100206,2100026,1100005
101987220,2706874,2192595,4101093,3100206,2100026,1100005
101987220,2728073,2567134,4101093,3100206,2100026,1100005
101987220,2816573,3826343,4101093,3100206,2100026,1100005
101987220,2708159,1458417,4101093,3100206,2100026,1100005
101987220,2670405,3432009,4101093,3100206,2100026,1100005
101987220,2715700,1622745,4101093,3100206,2100026,1100005
101987220,2718590,2521225,4101093,3100206,2100026,1100005
101987220,2711224,1432008,4101093,3100206,2100026,1100005
101987220,2719108,2272560,4101093,3100206,2100026,1100005
