did,orderId,mid,dcateCd,scateCd,mcateCd,lcateCd
100426262,2990814,8730917,4101093,3100206,2100026,1100005
100796262,3635452,5130618,4102648,3100483,2100082,1100014
100796262,3553403,25396034,4102648,3100483,2100082,1100014
100796262,3633432,5130618,4102648,3100483,2100082,1100014
100796262,6003412,25972247,4102648,3100483,2100082,1100014
100796262,3553401,25396034,4102648,3100483,2100082,1100014
100796262,3555674,25396034,4102648,3100483,2100082,1100014
100796262,3602323,25052215,4102648,3100483,2100082,1100014
100796262,3564010,25396034,4102648,3100483,2100082,1100014
100796262,3602327,25052215,4102648,3100483,2100082,1100014
100796262,3634880,5130618,4102648,3100483,2100082,1100014
100796262,3616897,17266483,4102648,3100483,2100082,1100014
100796262,3585738,5130618,4102648,3100483,2100082,1100014
100796262,3552855,25315801,4102648,3100483,2100082,1100014
100796262,3602300,25052215,4102648,3100483,2100082,1100014
100796262,3633429,5130618,4102648,3100483,2100082,1100014
100796262,3591036,25396214,4102648,3100483,2100082,1100014
100796262,3634908,5130618,4102648,3100483,2100082,1100014
100796262,3552848,25315801,4102648,3100483,2100082,1100014
100796262,3634808,5130618,4102648,3100483,2100082,1100014
100796262,2475928,10656847,4102648,3100483,2100082,1100014
100796262,3553415,25396034,4102648,3100483,2100082,1100014
100796262,3635461,5130618,4102648,3100483,2100082,1100014
100796262,3634874,5130618,4102648,3100483,2100082,1100014
100796262,3295218,24309763,4102648,3100483,2100082,1100014
100796262,3602318,25052215,4102648,3100483,2100082,1100014
100796262,3564014,25396034,4102648,3100483,2100082,1100014
100796262,3634797,5130618,4102648,3100483,2100082,1100014
100796262,6003403,25972247,4102648,3100483,2100082,1100014
100796262,3634903,5130618,4102648,3100483,2100082,1100014
100796262,3607638,25396214,4102648,3100483,2100082,1100014
100796262,3583661,5130618,4102648,3100483,2100082,1100014
100796262,3552852,25315801,4102648,3100483,2100082,1100014
100796262,3557383,25396034,4102648,3100483,2100082,1100014
100796262,3582927,5130618,4102648,3100483,2100082,1100014
100796262,3564023,25396034,4102648,3100483,2100082,1100014
100796262,3585968,5130618,4102648,3100483,2100082,1100014
100796262,3583515,5130618,4102648,3100483,2100082,1100014
100796262,3553416,25396034,4102648,3100483,2100082,1100014
100796262,3635447,5130618,4102648,3100483,2100082,1100014
100796262,3295235,24309763,4102648,3100483,2100082,1100014
100796262,3552856,25315801,4102648,3100483,2100082,1100014
100796262,3591065,25396214,4102648,3100483,2100082,1100014
100796262,1270841,7798587,4102648,3100483,2100082,1100014
100796262,3607627,25396214,4102648,3100483,2100082,1100014
100796262,3585970,5130618,4102648,3100483,2100082,1100014
100796262,3555663,25396034,4102648,3100483,2100082,1100014
100796262,3635444,5130618,4102648,3100483,2100082,1100014
100796262,3584713,5130618,4102648,3100483,2100082,1100014
100796262,3634846,5130618,4102648,3100483,2100082,1100014
100796262,3585740,5130618,4102648,3100483,2100082,1100014
100796262,3584712,5130618,4102648,3100483,2100082,1100014
100796262,3661836,22973152,4102648,3100483,2100082,1100014
100796262,3555671,25396034,4102648,3100483,2100082,1100014
100796262,3552849,25315801,4102648,3100483,2100082,1100014
100796262,6063875,21987742,4102648,3100483,2100082,1100014
100796262,3554418,25315801,4102648,3100483,2100082,1100014
100796262,3557355,25396034,4102648,3100483,2100082,1100014
100796262,3591031,25396214,4102648,3100483,2100082,1100014
100796262,3555673,25396034,4102648,3100483,2100082,1100014
100796262,3553405,25396034,4102648,3100483,2100082,1100014
100796262,3555676,25396034,4102648,3100483,2100082,1100014
100796262,3553408,25396034,4102648,3100483,2100082,1100014
100796262,3555672,25396034,4102648,3100483,2100082,1100014
100796262,3555662,25396034,4102648,3100483,2100082,1100014
100796262,3633445,5130618,4102648,3100483,2100082,1100014
100796262,3634820,5130618,4102648,3100483,2100082,1100014
100796262,3607630,25396214,4102648,3100483,2100082,1100014
100796262,3555667,25396034,4102648,3100483,2100082,1100014
100796262,4012109,7458943,4102648,3100483,2100082,1100014
100796262,3295221,24309763,4102648,3100483,2100082,1100014
100796262,3633439,5130618,4102648,3100483,2100082,1100014
100796262,3583652,5130618,4102648,3100483,2100082,1100014
100796262,3591029,25396214,4102648,3100483,2100082,1100014
100796262,3602313,25052215,4102648,3100483,2100082,1100014
100796262,3634893,5130618,4102648,3100483,2100082,1100014
100796262,3583659,5130618,4102648,3100483,2100082,1100014
100796262,3583521,5130618,4102648,3100483,2100082,1100014
100796262,3585972,5130618,4102648,3100483,2100082,1100014
100796262,3557349,25396034,4102648,3100483,2100082,1100014
100796262,3552844,25315801,4102648,3100483,2100082,1100014
100796262,3294060,24309763,4102648,3100483,2100082,1100014
100796262,3602329,25052215,4102648,3100483,2100082,1100014
100796262,3555666,25396034,4102648,3100483,2100082,1100014
100796262,3583645,5130618,4102648,3100483,2100082,1100014
100796262,3591037,25396214,4102648,3100483,2100082,1100014
100796262,3635449,5130618,4102648,3100483,2100082,1100014
100796262,3616880,17266483,4102648,3100483,2100082,1100014
