did,orderId,mid,dcateCd,scateCd,mcateCd,lcateCd
100343813,1086616,0,4101043,3100200,2100025,1100005
100343813,583435,11129316,4101043,3100200,2100025,1100005
100592157,3648870,7667845,4101592,3100303,2100046,1100009
102011596,2967997,11868367,4100981,3100191,2100025,1100005
114029856,5850357,19995305,4100977,3100191,2100025,1100005
114029856,4480053,1211316,4100977,3100191,2100025,1100005
114029856,5520946,2941970,4100977,3100191,2100025,1100005
114029856,4335236,7856991,4100977,3100191,2100025,1100005
114029856,4852865,20052766,4100977,3100191,2100025,1100005
114029856,4403623,18486994,4100977,3100191,2100025,1100005
114055946,5249992,14677254,4104705,3100840,2100152,1100024
114131003,4166296,12352116,4100977,3100191,2100025,1100005
119077958,4702043,13323046,4105447,3100934,2100181,1100005
