did,orderId,mid,dcateCd,scateCd,mcateCd,lcateCd
100759085,1373727,24136028,4101043,3100200,2100025,1100005
110138151,5407211,3582496,4101592,3100303,2100046,1100009
110138151,5739337,22778917,4101592,3100303,2100046,1100009
115682445,4418826,3152151,4105647,3100952,2100184,1100030
119953034,5828038,8510140,4105447,3100934,2100181,1100005
122078859,5958023,20773618,4104705,3100840,2100152,1100024
122078859,5849188,12211126,4104705,3100840,2100152,1100024
122078859,5861698,6046615,4104705,3100840,2100152,1100024
122078859,5520719,19561604,4104705,3100840,2100152,1100024
122078859,5511175,24384718,4104705,3100840,2100152,1100024
