did,orderId,mid,dcateCd,scateCd,mcateCd,lcateCd
2540611,742444386,2563111,233090602,233090600,233090000,233000000
101006283,4640762,6548989,4100981,3100191,2100025,1100005
106427951,3710309,22088296,4101828,3100348,2100057,1100010
106427951,3776505,22088296,4101828,3100348,2100057,1100010
106427951,3769673,22088296,4101828,3100348,2100057,1100010
116455349,4519986,4287827,4105447,3100934,2100181,1100005
118730801,4755940,14219071,4101785,3100341,2100056,1100010
118730801,4779014,13861698,4101785,3100341,2100056,1100010
118730801,4764400,2076329,4101785,3100341,2100056,1100010
118730801,5759836,2513716,4101785,3100341,2100056,1100010
118730801,4774528,22789902,4101785,3100341,2100056,1100010
122406440,5814782,9315539,4105426,3100979,2100180,1100005
