did,orderId,mid,dcateCd,scateCd,mcateCd,lcateCd
100343885,660018,18177725,4101043,3100200,2100025,1100005
100343885,651043,9813328,4101043,3100200,2100025,1100005
100343885,1339063,7215816,4101043,3100200,2100025,1100005
100343885,1354488,2912287,4101043,3100200,2100025,1100005
100728760,3984347,15971276,4105200,3100215,2100028,1100005
100728760,2625472,12831485,4105200,3100215,2100028,1100005
100728760,2141304,24337005,4105200,3100215,2100028,1100005
100728760,1881741,15491367,4105200,3100215,2100028,1100005
100728760,2426684,3238854,4105200,3100215,2100028,1100005
100728760,2115424,16637689,4105200,3100215,2100028,1100005
100728760,2664991,14915709,4105200,3100215,2100028,1100005
100728760,2140929,1302789,4105200,3100215,2100028,1100005
100728760,2271983,16039912,4105200,3100215,2100028,1100005
100728760,2315153,10861707,4105200,3100215,2100028,1100005
100728760,1809206,7961297,4105200,3100215,2100028,1100005
100728760,2302829,1517453,4105200,3100215,2100028,1100005
100728760,1981991,3460867,4105200,3100215,2100028,1100005
100728760,2159811,2033081,4105200,3100215,2100028,1100005
100728760,2219826,6325832,4105200,3100215,2100028,1100005
100728760,2197949,18777778,4105200,3100215,2100028,1100005
100728760,2260312,11563476,4105200,3100215,2100028,1100005
100728760,2584088,16833874,4105200,3100215,2100028,1100005
100728760,2280498,4362338,4105200,3100215,2100028,1100005
100728760,2223778,16612882,4105200,3100215,2100028,1100005
100728760,2036244,2853843,4105200,3100215,2100028,1100005
100728760,1990224,5110854,4105200,3100215,2100028,1100005
100728760,1945705,10990951,4105200,3100215,2100028,1100005
100728760,3152108,11940992,4105200,3100215,2100028,1100005
100728760,2536765,19982623,4105200,3100215,2100028,1100005
100759702,2350619,2553225,4101043,3100200,2100025,1100005
100759702,2356683,5327817,4101043,3100200,2100025,1100005
100759702,1640191,0,4101043,3100200,2100025,1100005
100759702,2306257,7770773,4101043,3100200,2100025,1100005
100759702,2379631,10179351,4101043,3100200,2100025,1100005
100759702,2243008,3908960,4101043,3100200,2100025,1100005
101987289,2676171,10045320,4101093,3100206,2100026,1100005
101987289,2723005,1176871,4101093,3100206,2100026,1100005
101987289,2722042,3616667,4101093,3100206,2100026,1100005
101987289,2674945,1773597,4101093,3100206,2100026,1100005
101987289,2715893,3695286,4101093,3100206,2100026,1100005
101987289,2660635,3385237,4101093,3100206,2100026,1100005
101987289,2687143,2102232,4101093,3100206,2100026,1100005
101987289,2774808,6733949,4101093,3100206,2100026,1100005
101987289,2724188,7866668,4101093,3100206,2100026,1100005
101987289,2711787,17177004,4101093,3100206,2100026,1100005
101987289,2740204,6835286,4101093,3100206,2100026,1100005
101987289,2724986,17692003,4101093,3100206,2100026,1100005
101987289,2695301,3746263,4101093,3100206,2100026,1100005
101987289,2675498,14304469,4101093,3100206,2100026,1100005
101987289,2711688,2545342,4101093,3100206,2100026,1100005
101987289,2770686,1685381,4101093,3100206,2100026,1100005
101987289,2735389,6514646,4101093,3100206,2100026,1100005
101987289,2707190,2860212,4101093,3100206,2100026,1100005
101987289,2805862,18442693,4101093,3100206,2100026,1100005
101987289,2713551,9740853,4101093,3100206,2100026,1100005
101987289,2716172,14593556,4101093,3100206,2100026,1100005
101987289,2720826,11498899,4101093,3100206,2100026,1100005
101987289,2713939,1606280,4101093,3100206,2100026,1100005
101987289,2719798,21467329,4101093,3100206,2100026,1100005
101987289,2667091,3345782,4101093,3100206,2100026,1100005
101987289,2712242,1016092,4101093,3100206,2100026,1100005
101987289,2781560,13693392,4101093,3100206,2100026,1100005
101987289,2712708,1058245,4101093,3100206,2100026,1100005
101987289,2679479,5366819,4101093,3100206,2100026,1100005
101987289,2716259,7233316,4101093,3100206,2100026,1100005
101987289,2659891,21205116,4101093,3100206,2100026,1100005
101987289,2717260,10678919,4101093,3100206,2100026,1100005
101987289,2729933,16996840,4101093,3100206,2100026,1100005
101987289,2694987,6920530,4101093,3100206,2100026,1100005
101987289,2719378,4230834,4101093,3100206,2100026,1100005
101987289,2671656,1052442,4101093,3100206,2100026,1100005
101987289,2689117,1913281,4101093,3100206,2100026,1100005
101987289,2706668,6684519,4101093,3100206,2100026,1100005
101987289,2721259,12181184,4101093,3100206,2100026,1100005
101987289,2735918,1569272,4101093,3100206,2100026,1100005
101987289,2672334,4672197,4101093,3100206,2100026,1100005
