did,orderId,mid,dcateCd,scateCd,mcateCd,lcateCd
100343929,559736,11013751,4101043,3100200,2100025,1100005
100343929,599407,24365745,4101043,3100200,2100025,1100005
100595060,1916477,21361001,4101592,3100303,2100046,1100009
100595060,1804159,2296226,4101592,3100303,2100046,1100009
100595060,2632674,2271544,4101592,3100303,2100046,1100009
100595060,1476684,3181235,4101592,3100303,2100046,1100009
100595060,1913809,4656668,4101592,3100303,2100046,1100009
100727936,2439789,10101994,4105198,3100210,2100028,1100005
100727936,2632751,15182846,4105198,3100210,2100028,1100005
100727936,1805526,14633483,4105198,3100210,2100028,1100005
101750092,6002407,2342835,4100981,3100191,2100025,1100005
111543565,4209218,23916429,4101043,3100200,2100025,1100005
111543565,4152842,1645834,4101043,3100200,2100025,1100005
111543565,4650551,21554236,4101043,3100200,2100025,1100005
111543565,4038166,2869869,4101043,3100200,2100025,1100005
117466055,4530528,12142838,4105647,3100952,2100184,1100030
118728816,4746826,4430915,4101785,3100341,2100056,1100010
118728816,4787890,7242441,4101785,3100341,2100056,1100010
118728816,4764399,2076329,4101785,3100341,2100056,1100010
