did,orderId,mid,dcateCd,scateCd,mcateCd,lcateCd
2541796,782257926,1237230,233090602,233090600,233090000,233000000
2541796,691020251,5178316,233090602,233090600,233090000,233000000
2541796,672207601,5178316,233090602,233090600,233090000,233000000
2541796,716955137,3248574,233090602,233090600,233090000,233000000
2541796,781766329,8056365,233090602,233090600,233090000,233000000
2541796,747224664,3507336,233090602,233090600,233090000,233000000
100446883,1413353,6823364,4101592,3100303,2100046,1100009
108803130,5119959,0,4101043,3100200,2100025,1100005
108803130,5488121,5895514,4101043,3100200,2100025,1100005
108803130,4652264,0,4101043,3100200,2100025,1100005
