did,orderId,mid,dcateCd,scateCd,mcateCd,lcateCd
100343559,1100969,1551358,4101043,3100200,2100025,1100005
100343559,651040,9813328,4101043,3100200,2100025,1100005
100343559,660015,18177725,4101043,3100200,2100025,1100005
100343559,816995,9987402,4101043,3100200,2100025,1100005
100343559,753023,0,4101043,3100200,2100025,1100005
100343559,568813,9834145,4101043,3100200,2100025,1100005
100343559,1354794,6210038,4101043,3100200,2100025,1100005
100343559,683959,0,4101043,3100200,2100025,1100005
100343559,1058277,5915788,4101043,3100200,2100025,1100005
100343559,686235,0,4101043,3100200,2100025,1100005
100343559,615034,10355814,4101043,3100200,2100025,1100005
100343559,755727,5051025,4101043,3100200,2100025,1100005
100343559,871480,0,4101043,3100200,2100025,1100005
100591533,4540160,9202582,4101592,3100303,2100046,1100009
