did,orderId,mid,dcateCd,scateCd,mcateCd,lcateCd
100758788,1515425,4217218,4101043,3100200,2100025,1100005
100758788,1878821,0,4101043,3100200,2100025,1100005
100758788,2463876,10181891,4101043,3100200,2100025,1100005
100758788,1373728,24136028,4101043,3100200,2100025,1100005
100758788,1265210,24365745,4101043,3100200,2100025,1100005
100758788,2074928,14320602,4101043,3100200,2100025,1100005
100758788,1764463,0,4101043,3100200,2100025,1100005
100758788,2456989,24365745,4101043,3100200,2100025,1100005
100758788,1840880,3738866,4101043,3100200,2100025,1100005
101006390,3349544,5306794,4100981,3100191,2100025,1100005
101006390,4640763,6548989,4100981,3100191,2100025,1100005
101037216,5669831,6876325,4101093,3100206,2100026,1100005
101037216,4769292,3791237,4101093,3100206,2100026,1100005
109141189,5279746,1071045,4105200,3100215,2100028,1100005
123442818,6023114,4622093,4105447,3100934,2100181,1100005
