did,orderId,mid,dcateCd,scateCd,mcateCd,lcateCd
100007848,4475908,18535534,4104260,3100751,2100134,1100022
100007848,4854835,13947123,4104260,3100751,2100134,1100022
100443894,2166210,6522853,4100981,3100191,2100025,1100005
100443894,2521826,6966662,4100981,3100191,2100025,1100005
100443894,2242720,9270116,4100981,3100191,2100025,1100005
100443894,856919,10556019,4100981,3100191,2100025,1100005
100443894,1788346,12916609,4100981,3100191,2100025,1100005
100443894,1779417,0,4100981,3100191,2100025,1100005
100443894,2155999,3045674,4100981,3100191,2100025,1100005
100443894,2517943,12790707,4100981,3100191,2100025,1100005
100443894,2209380,18198694,4100981,3100191,2100025,1100005
100443894,2158888,21342436,4100981,3100191,2100025,1100005
100443894,2103705,12246973,4100981,3100191,2100025,1100005
100443894,2010862,17434338,4100981,3100191,2100025,1100005
123125103,5909457,6586569,4105447,3100934,2100181,1100005
