did,orderId,mid,dcateCd,scateCd,mcateCd,lcateCd
100010402,112660,24148364,4104260,3100751,2100134,1100022
100010402,113696,5508899,4104260,3100751,2100134,1100022
100488364,1783454,19495142,4105198,3100210,2100028,1100005
100488364,3201624,13348477,4105198,3100210,2100028,1100005
100595200,5727044,6202368,4101592,3100303,2100046,1100009
102011775,3540088,4493073,4100981,3100191,2100025,1100005
102011775,4932497,14346782,4100981,3100191,2100025,1100005
110149372,5739345,22778917,4101592,3100303,2100046,1100009
110149372,4354836,12158416,4101592,3100303,2100046,1100009
113186351,4628789,6206245,4105447,3100934,2100181,1100005
117788853,4519988,4287827,4105447,3100934,2100181,1100005
121549700,5528516,5018383,4101785,3100341,2100056,1100010
