did,orderId,mid,dcateCd,scateCd,mcateCd,lcateCd
100007840,113699,5508899,4104260,3100751,2100134,1100022
100007840,4309339,14243330,4104260,3100751,2100134,1100022
100007840,208915,10297476,4104260,3100751,2100134,1100022
100007840,4068411,17939164,4104260,3100751,2100134,1100022
100007840,114546,1801744,4104260,3100751,2100134,1100022
100007840,4675349,3245892,4104260,3100751,2100134,1100022
100007840,3856668,24117845,4104260,3100751,2100134,1100022
100007840,4673572,2029638,4104260,3100751,2100134,1100022
100007840,114075,24495621,4104260,3100751,2100134,1100022
100723219,2294655,19737401,4101592,3100303,2100046,1100009
100723219,1443263,13629386,4101592,3100303,2100046,1100009
100727951,4117651,19576810,4105198,3100210,2100028,1100005
110410871,5739339,22778917,4101592,3100303,2100046,1100009
110410871,4400026,7240011,4101592,3100303,2100046,1100009
113696004,4516869,6615401,4101785,3100341,2100056,1100010
113696004,4541516,5750887,4101785,3100341,2100056,1100010
113696004,4658883,6541766,4101785,3100341,2100056,1100010
113696004,4462810,11328784,4101785,3100341,2100056,1100010
115535945,4267839,4826278,4101043,3100200,2100025,1100005
115535945,4678108,1551358,4101043,3100200,2100025,1100005
