did,orderId,mid,dcateCd,scateCd,mcateCd,lcateCd
100759584,4624171,4074071,4101043,3100200,2100025,1100005
100759584,4459584,19031343,4101043,3100200,2100025,1100005
100759584,1265211,24365745,4101043,3100200,2100025,1100005
100759584,5044477,22677823,4101043,3100200,2100025,1100005
100759584,4471397,24003436,4101043,3100200,2100025,1100005
100759584,3856146,1116376,4101043,3100200,2100025,1100005
100759584,4464594,2205945,4101043,3100200,2100025,1100005
100759584,4464621,2205945,4101043,3100200,2100025,1100005
100759584,3606732,6563361,4101043,3100200,2100025,1100005
100759584,2525879,9734894,4101043,3100200,2100025,1100005
100759584,2983607,2081855,4101043,3100200,2100025,1100005
110508425,4058488,25666929,4103230,3100581,2100095,1100018
110508425,4114844,25666929,4103230,3100581,2100095,1100018
