did,orderId,mid,dcateCd,scateCd,mcateCd,lcateCd
100354669,3075228,2269160,4100981,3100191,2100025,1100005
100354669,1430842,13434552,4100981,3100191,2100025,1100005
100591646,1621608,21237373,4101592,3100303,2100046,1100009
100591646,4540161,9202582,4101592,3100303,2100046,1100009
108732890,4012267,12121202,4101043,3100200,2100025,1100005
113924111,4301220,2269887,4105647,3100952,2100184,1100030
116805243,5061904,5812358,4105426,3100979,2100180,1100005
117217263,4524723,21182922,4104259,3100751,2100134,1100022
121313652,5470152,0,4105647,3100952,2100184,1100030
122233799,5666967,1118635,4105373,3100970,2100180,1100005
