did,orderId,mid,dcateCd,scateCd,mcateCd,lcateCd
100007997,6059812,3309257,4104260,3100751,2100134,1100022
100007997,129247,10783386,4104260,3100751,2100134,1100022
100007997,3776899,24269480,4104260,3100751,2100134,1100022
100007997,1816970,3597760,4104260,3100751,2100134,1100022
100007997,4297666,2738994,4104260,3100751,2100134,1100022
100007997,4048633,23732956,4104260,3100751,2100134,1100022
100007997,182239,3186392,4104260,3100751,2100134,1100022
100007997,3858955,19430506,4104260,3100751,2100134,1100022
100007997,4309342,14243330,4104260,3100751,2100134,1100022
100007997,480642,6712897,4104260,3100751,2100134,1100022
100008208,1816967,3597760,4104260,3100751,2100134,1100022
110964937,3825625,4083844,4105524,3100945,2100182,1100005
115683758,4557662,9223130,4105373,3100970,2100180,1100005
