did,orderId,mid,dcateCd,scateCd,mcateCd,lcateCd
2423179,768872191,18516900,233090602,233090600,233090000,233000000
3821352,775742685,10190522,235040302,235040300,235040000,235000000
3821352,781334938,8713586,235040302,235040300,235040000,235000000
3821352,775736405,10190522,235040302,235040300,235040000,235000000
3821352,791992946,23169371,235040302,235040300,235040000,235000000
3821352,758541208,3800616,235040302,235040300,235040000,235000000
3821352,782333702,20552307,235040302,235040300,235040000,235000000
3821352,766869943,9740355,235040302,235040300,235040000,235000000
3821352,786832946,12807347,235040302,235040300,235040000,235000000
102008899,3118472,4025209,4100981,3100191,2100025,1100005
102008899,4038568,19188565,4100981,3100191,2100025,1100005
102008899,3161041,16230100,4100981,3100191,2100025,1100005
102008899,4335821,4266554,4100981,3100191,2100025,1100005
