did,orderId,mid,dcateCd,scateCd,mcateCd,lcateCd
2063326,797450406,7386343,233090602,233090600,233090000,233000000
100343836,610736,0,4101043,3100200,2100025,1100005
100343836,604601,19031551,4101043,3100200,2100025,1100005
101037769,4769291,3791237,4101093,3100206,2100026,1100005
101653742,2183538,24155822,4100977,3100191,2100025,1100005
101653742,2858489,16820766,4100977,3100191,2100025,1100005
101653742,2310402,18271846,4100977,3100191,2100025,1100005
121527359,5836260,25915988,4104705,3100840,2100152,1100024
121527359,5819915,26084500,4104705,3100840,2100152,1100024
121592842,5407157,2862238,4105426,3100979,2100180,1100005
