did,orderId,mid,dcateCd,scateCd,mcateCd,lcateCd
100008118,920189,11894100,4104260,3100751,2100134,1100022
100426206,1919522,2771031,4101093,3100206,2100026,1100005
100728758,2221210,4129914,4105200,3100215,2100028,1100005
100728758,2269073,12953457,4105200,3100215,2100028,1100005
100728758,2551105,11572215,4105200,3100215,2100028,1100005
100728758,1890331,1200827,4105200,3100215,2100028,1100005
100728758,2248662,18367285,4105200,3100215,2100028,1100005
100728758,2286734,10190321,4105200,3100215,2100028,1100005
100728758,2104662,1708011,4105200,3100215,2100028,1100005
100728758,2323692,15936504,4105200,3100215,2100028,1100005
100728758,2426683,3238854,4105200,3100215,2100028,1100005
100728758,2271982,16039912,4105200,3100215,2100028,1100005
100728758,2204192,3051479,4105200,3100215,2100028,1100005
100728758,1600411,2554405,4105200,3100215,2100028,1100005
100728758,2251032,18642058,4105200,3100215,2100028,1100005
100728758,2141303,24337005,4105200,3100215,2100028,1100005
100728758,2369510,24058868,4105200,3100215,2100028,1100005
100728758,2159810,2033081,4105200,3100215,2100028,1100005
100728758,2337820,3401195,4105200,3100215,2100028,1100005
100728758,1396572,2670923,4105200,3100215,2100028,1100005
100728758,2431757,11572215,4105200,3100215,2100028,1100005
100728758,1679092,10083603,4105200,3100215,2100028,1100005
100728758,1765027,7094036,4105200,3100215,2100028,1100005
100728758,2203268,7627017,4105200,3100215,2100028,1100005
100728758,2195705,4076658,4105200,3100215,2100028,1100005
100728758,2244484,8618731,4105200,3100215,2100028,1100005
100728758,2625471,12831485,4105200,3100215,2100028,1100005
108803014,5906460,13920465,4101043,3100200,2100025,1100005
108803014,5849719,5352109,4101043,3100200,2100025,1100005
