did,orderId,mid,dcateCd,scateCd,mcateCd,lcateCd
2837948,717211744,19989797,233090602,233090600,233090000,233000000
2837948,719468403,22935032,233090602,233090600,233090000,233000000
2837948,717225552,12295869,233090602,233090600,233090000,233000000
2837948,717196032,24370349,233090602,233090600,233090000,233000000
2837948,717180957,24460108,233090602,233090600,233090000,233000000
100010437,969668,7608515,4104260,3100751,2100134,1100022
100010437,350790,1794597,4104260,3100751,2100134,1100022
100494700,1783453,19495142,4105198,3100210,2100028,1100005
108376473,3639295,3670369,4104705,3100840,2100152,1100024
110188160,4378703,10642894,4104705,3100840,2100152,1100024
