did,orderId,mid,dcateCd,scateCd,mcateCd,lcateCd
100010398,114371,2083448,4104260,3100751,2100134,1100022
100487763,1141717,15257249,4102648,3100483,2100082,1100014
100487763,1004039,12249311,4102648,3100483,2100082,1100014
100487763,1037839,2332733,4102648,3100483,2100082,1100014
100487763,991677,5792072,4102648,3100483,2100082,1100014
100487763,987905,9082797,4102648,3100483,2100082,1100014
100487763,1106214,10547274,4102648,3100483,2100082,1100014
100487763,986425,20460381,4102648,3100483,2100082,1100014
100487763,1009633,2073327,4102648,3100483,2100082,1100014
100487763,1001715,7590503,4102648,3100483,2100082,1100014
100487763,1010193,22815313,4102648,3100483,2100082,1100014
101037605,1710500,1665794,4101785,3100341,2100056,1100010
112125473,3762318,24196129,4105447,3100934,2100181,1100005
116453603,4845274,3707966,4105320,3100930,2100179,1100005
